        time     pot_ergy        press
  0.2499E+01  -0.4639E+01   0.1554E+01
  0.2500E+01  -0.4639E+01   0.1554E+01
  0.2501E+01  -0.4640E+01   0.1553E+01
  0.2502E+01  -0.4640E+01   0.1553E+01
  0.2503E+01  -0.4640E+01   0.1552E+01
  0.2504E+01  -0.4640E+01   0.1552E+01
  0.2505E+01  -0.4640E+01   0.1551E+01
  0.2506E+01  -0.4640E+01   0.1550E+01
  0.2507E+01  -0.4640E+01   0.1550E+01
  0.2508E+01  -0.4641E+01   0.1549E+01
  0.2509E+01  -0.4641E+01   0.1548E+01
  0.2510E+01  -0.4641E+01   0.1548E+01
  0.2511E+01  -0.4641E+01   0.1547E+01
  0.2512E+01  -0.4641E+01   0.1547E+01
  0.2513E+01  -0.4641E+01   0.1546E+01
  0.2514E+01  -0.4641E+01   0.1546E+01
  0.2515E+01  -0.4641E+01   0.1545E+01
  0.2516E+01  -0.4642E+01   0.1545E+01
  0.2517E+01  -0.4642E+01   0.1544E+01
  0.2518E+01  -0.4642E+01   0.1544E+01
  0.2519E+01  -0.4642E+01   0.1544E+01
  0.2520E+01  -0.4642E+01   0.1545E+01
  0.2521E+01  -0.4641E+01   0.1545E+01
  0.2522E+01  -0.4641E+01   0.1546E+01
  0.2523E+01  -0.4641E+01   0.1546E+01
  0.2524E+01  -0.4641E+01   0.1546E+01
  0.2525E+01  -0.4641E+01   0.1546E+01
  0.2526E+01  -0.4641E+01   0.1546E+01
  0.2527E+01  -0.4641E+01   0.1546E+01
  0.2528E+01  -0.4642E+01   0.1546E+01
  0.2529E+01  -0.4642E+01   0.1546E+01
  0.2530E+01  -0.4642E+01   0.1545E+01
  0.2531E+01  -0.4642E+01   0.1545E+01
  0.2532E+01  -0.4642E+01   0.1545E+01
  0.2533E+01  -0.4642E+01   0.1545E+01
  0.2534E+01  -0.4642E+01   0.1545E+01
  0.2535E+01  -0.4642E+01   0.1545E+01
  0.2536E+01  -0.4642E+01   0.1546E+01
  0.2537E+01  -0.4642E+01   0.1546E+01
  0.2538E+01  -0.4642E+01   0.1546E+01
  0.2539E+01  -0.4642E+01   0.1546E+01
  0.2540E+01  -0.4642E+01   0.1546E+01
  0.2541E+01  -0.4642E+01   0.1546E+01
  0.2542E+01  -0.4642E+01   0.1547E+01
  0.2543E+01  -0.4642E+01   0.1547E+01
  0.2544E+01  -0.4642E+01   0.1548E+01
  0.2545E+01  -0.4641E+01   0.1548E+01
  0.2546E+01  -0.4641E+01   0.1549E+01
  0.2547E+01  -0.4641E+01   0.1550E+01
  0.2548E+01  -0.4641E+01   0.1550E+01
  0.2549E+01  -0.4641E+01   0.1551E+01
  0.2550E+01  -0.4641E+01   0.1551E+01
  0.2551E+01  -0.4641E+01   0.1552E+01
  0.2552E+01  -0.4641E+01   0.1552E+01
  0.2553E+01  -0.4641E+01   0.1551E+01
  0.2554E+01  -0.4641E+01   0.1551E+01
  0.2555E+01  -0.4641E+01   0.1551E+01
  0.2556E+01  -0.4641E+01   0.1550E+01
  0.2557E+01  -0.4641E+01   0.1550E+01
  0.2558E+01  -0.4641E+01   0.1550E+01
  0.2559E+01  -0.4641E+01   0.1550E+01
  0.2560E+01  -0.4641E+01   0.1550E+01
  0.2561E+01  -0.4642E+01   0.1550E+01
  0.2562E+01  -0.4642E+01   0.1550E+01
  0.2563E+01  -0.4642E+01   0.1549E+01
  0.2564E+01  -0.4642E+01   0.1549E+01
  0.2565E+01  -0.4642E+01   0.1549E+01
  0.2566E+01  -0.4642E+01   0.1549E+01
  0.2567E+01  -0.4642E+01   0.1548E+01
  0.2568E+01  -0.4642E+01   0.1548E+01
  0.2569E+01  -0.4642E+01   0.1548E+01
  0.2570E+01  -0.4642E+01   0.1547E+01
  0.2571E+01  -0.4642E+01   0.1547E+01
  0.2572E+01  -0.4642E+01   0.1546E+01
  0.2573E+01  -0.4643E+01   0.1546E+01
  0.2574E+01  -0.4643E+01   0.1546E+01
  0.2575E+01  -0.4643E+01   0.1545E+01
  0.2576E+01  -0.4643E+01   0.1545E+01
  0.2577E+01  -0.4643E+01   0.1544E+01
  0.2578E+01  -0.4643E+01   0.1544E+01
  0.2579E+01  -0.4643E+01   0.1543E+01
  0.2580E+01  -0.4643E+01   0.1543E+01
  0.2581E+01  -0.4643E+01   0.1543E+01
  0.2582E+01  -0.4643E+01   0.1543E+01
  0.2583E+01  -0.4643E+01   0.1543E+01
  0.2584E+01  -0.4643E+01   0.1542E+01
  0.2585E+01  -0.4644E+01   0.1542E+01
  0.2586E+01  -0.4644E+01   0.1542E+01
  0.2587E+01  -0.4644E+01   0.1542E+01
  0.2588E+01  -0.4644E+01   0.1542E+01
  0.2589E+01  -0.4644E+01   0.1541E+01
  0.2590E+01  -0.4644E+01   0.1541E+01
  0.2591E+01  -0.4644E+01   0.1540E+01
  0.2592E+01  -0.4644E+01   0.1540E+01
  0.2593E+01  -0.4644E+01   0.1539E+01
  0.2594E+01  -0.4644E+01   0.1539E+01
  0.2595E+01  -0.4644E+01   0.1538E+01
  0.2596E+01  -0.4645E+01   0.1538E+01
  0.2597E+01  -0.4645E+01   0.1537E+01
  0.2598E+01  -0.4645E+01   0.1536E+01
  0.2599E+01  -0.4645E+01   0.1535E+01
  0.2600E+01  -0.4645E+01   0.1535E+01
  0.2601E+01  -0.4645E+01   0.1534E+01
  0.2602E+01  -0.4645E+01   0.1534E+01
  0.2603E+01  -0.4645E+01   0.1533E+01
  0.2604E+01  -0.4645E+01   0.1533E+01
  0.2605E+01  -0.4645E+01   0.1533E+01
  0.2606E+01  -0.4646E+01   0.1533E+01
  0.2607E+01  -0.4646E+01   0.1532E+01
  0.2608E+01  -0.4646E+01   0.1531E+01
  0.2609E+01  -0.4646E+01   0.1531E+01
  0.2610E+01  -0.4646E+01   0.1531E+01
  0.2611E+01  -0.4646E+01   0.1531E+01
  0.2612E+01  -0.4646E+01   0.1531E+01
  0.2613E+01  -0.4646E+01   0.1530E+01
  0.2614E+01  -0.4646E+01   0.1530E+01
  0.2615E+01  -0.4646E+01   0.1529E+01
  0.2616E+01  -0.4646E+01   0.1529E+01
  0.2617E+01  -0.4646E+01   0.1529E+01
  0.2618E+01  -0.4646E+01   0.1528E+01
  0.2619E+01  -0.4646E+01   0.1528E+01
  0.2620E+01  -0.4646E+01   0.1528E+01
  0.2621E+01  -0.4647E+01   0.1528E+01
  0.2622E+01  -0.4647E+01   0.1527E+01
  0.2623E+01  -0.4647E+01   0.1527E+01
  0.2624E+01  -0.4647E+01   0.1526E+01
  0.2625E+01  -0.4647E+01   0.1526E+01
  0.2626E+01  -0.4647E+01   0.1526E+01
  0.2627E+01  -0.4647E+01   0.1525E+01
  0.2628E+01  -0.4647E+01   0.1525E+01
  0.2629E+01  -0.4647E+01   0.1525E+01
  0.2630E+01  -0.4647E+01   0.1525E+01
  0.2631E+01  -0.4647E+01   0.1524E+01
  0.2632E+01  -0.4648E+01   0.1523E+01
  0.2633E+01  -0.4648E+01   0.1522E+01
  0.2634E+01  -0.4648E+01   0.1522E+01
  0.2635E+01  -0.4648E+01   0.1521E+01
  0.2636E+01  -0.4648E+01   0.1520E+01
  0.2637E+01  -0.4648E+01   0.1519E+01
  0.2638E+01  -0.4649E+01   0.1518E+01
  0.2639E+01  -0.4649E+01   0.1517E+01
  0.2640E+01  -0.4649E+01   0.1517E+01
  0.2641E+01  -0.4649E+01   0.1516E+01
  0.2642E+01  -0.4649E+01   0.1515E+01
  0.2643E+01  -0.4649E+01   0.1515E+01
  0.2644E+01  -0.4649E+01   0.1514E+01
  0.2645E+01  -0.4650E+01   0.1513E+01
  0.2646E+01  -0.4650E+01   0.1513E+01
  0.2647E+01  -0.4650E+01   0.1512E+01
  0.2648E+01  -0.4650E+01   0.1512E+01
  0.2649E+01  -0.4650E+01   0.1511E+01
  0.2650E+01  -0.4650E+01   0.1510E+01
  0.2651E+01  -0.4650E+01   0.1509E+01
  0.2652E+01  -0.4651E+01   0.1509E+01
  0.2653E+01  -0.4651E+01   0.1508E+01
  0.2654E+01  -0.4651E+01   0.1507E+01
  0.2655E+01  -0.4651E+01   0.1507E+01
  0.2656E+01  -0.4651E+01   0.1506E+01
  0.2657E+01  -0.4651E+01   0.1505E+01
  0.2658E+01  -0.4651E+01   0.1505E+01
  0.2659E+01  -0.4651E+01   0.1504E+01
  0.2660E+01  -0.4652E+01   0.1503E+01
  0.2661E+01  -0.4652E+01   0.1502E+01
  0.2662E+01  -0.4652E+01   0.1501E+01
  0.2663E+01  -0.4652E+01   0.1500E+01
  0.2664E+01  -0.4652E+01   0.1500E+01
  0.2665E+01  -0.4652E+01   0.1499E+01
  0.2666E+01  -0.4652E+01   0.1499E+01
  0.2667E+01  -0.4653E+01   0.1498E+01
  0.2668E+01  -0.4653E+01   0.1498E+01
  0.2669E+01  -0.4653E+01   0.1498E+01
  0.2670E+01  -0.4653E+01   0.1497E+01
  0.2671E+01  -0.4653E+01   0.1497E+01
  0.2672E+01  -0.4653E+01   0.1497E+01
  0.2673E+01  -0.4653E+01   0.1496E+01
  0.2674E+01  -0.4653E+01   0.1496E+01
  0.2675E+01  -0.4653E+01   0.1496E+01
  0.2676E+01  -0.4653E+01   0.1496E+01
  0.2677E+01  -0.4653E+01   0.1495E+01
  0.2678E+01  -0.4653E+01   0.1494E+01
  0.2679E+01  -0.4653E+01   0.1495E+01
  0.2680E+01  -0.4653E+01   0.1494E+01
  0.2681E+01  -0.4653E+01   0.1494E+01
  0.2682E+01  -0.4653E+01   0.1494E+01
  0.2683E+01  -0.4654E+01   0.1493E+01
  0.2684E+01  -0.4654E+01   0.1492E+01
  0.2685E+01  -0.4654E+01   0.1491E+01
  0.2686E+01  -0.4654E+01   0.1490E+01
  0.2687E+01  -0.4654E+01   0.1490E+01
  0.2688E+01  -0.4654E+01   0.1489E+01
  0.2689E+01  -0.4654E+01   0.1489E+01
  0.2690E+01  -0.4654E+01   0.1488E+01
  0.2691E+01  -0.4654E+01   0.1488E+01
  0.2692E+01  -0.4654E+01   0.1488E+01
  0.2693E+01  -0.4655E+01   0.1487E+01
  0.2694E+01  -0.4655E+01   0.1487E+01
  0.2695E+01  -0.4655E+01   0.1486E+01
  0.2696E+01  -0.4655E+01   0.1486E+01
  0.2697E+01  -0.4655E+01   0.1486E+01
  0.2698E+01  -0.4655E+01   0.1485E+01
  0.2699E+01  -0.4655E+01   0.1485E+01
  0.2700E+01  -0.4655E+01   0.1484E+01
  0.2701E+01  -0.4655E+01   0.1484E+01
  0.2702E+01  -0.4655E+01   0.1483E+01
  0.2703E+01  -0.4655E+01   0.1483E+01
  0.2704E+01  -0.4655E+01   0.1483E+01
  0.2705E+01  -0.4656E+01   0.1482E+01
  0.2706E+01  -0.4656E+01   0.1482E+01
  0.2707E+01  -0.4656E+01   0.1481E+01
  0.2708E+01  -0.4656E+01   0.1481E+01
  0.2709E+01  -0.4656E+01   0.1481E+01
  0.2710E+01  -0.4656E+01   0.1480E+01
  0.2711E+01  -0.4656E+01   0.1479E+01
  0.2712E+01  -0.4656E+01   0.1479E+01
  0.2713E+01  -0.4656E+01   0.1478E+01
  0.2714E+01  -0.4656E+01   0.1478E+01
  0.2715E+01  -0.4657E+01   0.1478E+01
  0.2716E+01  -0.4657E+01   0.1477E+01
  0.2717E+01  -0.4657E+01   0.1477E+01
  0.2718E+01  -0.4657E+01   0.1476E+01
  0.2719E+01  -0.4657E+01   0.1476E+01
  0.2720E+01  -0.4657E+01   0.1475E+01
  0.2721E+01  -0.4657E+01   0.1474E+01
  0.2722E+01  -0.4657E+01   0.1473E+01
  0.2723E+01  -0.4658E+01   0.1472E+01
  0.2724E+01  -0.4658E+01   0.1472E+01
  0.2725E+01  -0.4658E+01   0.1471E+01
  0.2726E+01  -0.4658E+01   0.1470E+01
  0.2727E+01  -0.4658E+01   0.1469E+01
  0.2728E+01  -0.4658E+01   0.1469E+01
  0.2729E+01  -0.4658E+01   0.1468E+01
  0.2730E+01  -0.4658E+01   0.1468E+01
  0.2731E+01  -0.4658E+01   0.1468E+01
  0.2732E+01  -0.4658E+01   0.1468E+01
  0.2733E+01  -0.4658E+01   0.1467E+01
  0.2734E+01  -0.4659E+01   0.1467E+01
  0.2735E+01  -0.4659E+01   0.1466E+01
  0.2736E+01  -0.4659E+01   0.1466E+01
  0.2737E+01  -0.4659E+01   0.1465E+01
  0.2738E+01  -0.4659E+01   0.1465E+01
  0.2739E+01  -0.4659E+01   0.1464E+01
  0.2740E+01  -0.4659E+01   0.1463E+01
  0.2741E+01  -0.4659E+01   0.1463E+01
  0.2742E+01  -0.4659E+01   0.1462E+01
  0.2743E+01  -0.4660E+01   0.1461E+01
  0.2744E+01  -0.4660E+01   0.1461E+01
  0.2745E+01  -0.4660E+01   0.1460E+01
  0.2746E+01  -0.4660E+01   0.1460E+01
  0.2747E+01  -0.4660E+01   0.1459E+01
  0.2748E+01  -0.4660E+01   0.1459E+01
  0.2749E+01  -0.4660E+01   0.1458E+01
  0.2750E+01  -0.4660E+01   0.1458E+01
  0.2751E+01  -0.4660E+01   0.1457E+01
  0.2752E+01  -0.4661E+01   0.1456E+01
  0.2753E+01  -0.4661E+01   0.1455E+01
  0.2754E+01  -0.4661E+01   0.1455E+01
  0.2755E+01  -0.4661E+01   0.1454E+01
  0.2756E+01  -0.4661E+01   0.1453E+01
  0.2757E+01  -0.4661E+01   0.1452E+01
  0.2758E+01  -0.4661E+01   0.1452E+01
  0.2759E+01  -0.4661E+01   0.1452E+01
  0.2760E+01  -0.4661E+01   0.1451E+01
  0.2761E+01  -0.4662E+01   0.1451E+01
  0.2762E+01  -0.4662E+01   0.1450E+01
  0.2763E+01  -0.4662E+01   0.1449E+01
  0.2764E+01  -0.4662E+01   0.1448E+01
  0.2765E+01  -0.4662E+01   0.1448E+01
  0.2766E+01  -0.4662E+01   0.1447E+01
  0.2767E+01  -0.4662E+01   0.1447E+01
  0.2768E+01  -0.4662E+01   0.1447E+01
  0.2769E+01  -0.4662E+01   0.1446E+01
  0.2770E+01  -0.4663E+01   0.1445E+01
  0.2771E+01  -0.4663E+01   0.1445E+01
  0.2772E+01  -0.4663E+01   0.1444E+01
  0.2773E+01  -0.4663E+01   0.1444E+01
  0.2774E+01  -0.4663E+01   0.1443E+01
  0.2775E+01  -0.4663E+01   0.1442E+01
  0.2776E+01  -0.4663E+01   0.1442E+01
  0.2777E+01  -0.4663E+01   0.1443E+01
  0.2778E+01  -0.4663E+01   0.1442E+01
  0.2779E+01  -0.4663E+01   0.1442E+01
  0.2780E+01  -0.4663E+01   0.1441E+01
  0.2781E+01  -0.4663E+01   0.1441E+01
  0.2782E+01  -0.4663E+01   0.1440E+01
  0.2783E+01  -0.4663E+01   0.1440E+01
  0.2784E+01  -0.4663E+01   0.1440E+01
  0.2785E+01  -0.4663E+01   0.1441E+01
  0.2786E+01  -0.4663E+01   0.1440E+01
  0.2787E+01  -0.4663E+01   0.1440E+01
  0.2788E+01  -0.4663E+01   0.1440E+01
  0.2789E+01  -0.4663E+01   0.1440E+01
  0.2790E+01  -0.4664E+01   0.1439E+01
  0.2791E+01  -0.4664E+01   0.1439E+01
  0.2792E+01  -0.4664E+01   0.1438E+01
  0.2793E+01  -0.4664E+01   0.1437E+01
  0.2794E+01  -0.4664E+01   0.1436E+01
  0.2795E+01  -0.4664E+01   0.1436E+01
  0.2796E+01  -0.4664E+01   0.1435E+01
  0.2797E+01  -0.4664E+01   0.1435E+01
  0.2798E+01  -0.4665E+01   0.1434E+01
  0.2799E+01  -0.4665E+01   0.1433E+01
  0.2800E+01  -0.4665E+01   0.1433E+01
  0.2801E+01  -0.4665E+01   0.1432E+01
  0.2802E+01  -0.4665E+01   0.1432E+01
  0.2803E+01  -0.4665E+01   0.1432E+01
  0.2804E+01  -0.4665E+01   0.1432E+01
  0.2805E+01  -0.4665E+01   0.1432E+01
  0.2806E+01  -0.4665E+01   0.1432E+01
  0.2807E+01  -0.4665E+01   0.1431E+01
  0.2808E+01  -0.4665E+01   0.1431E+01
  0.2809E+01  -0.4665E+01   0.1431E+01
  0.2810E+01  -0.4665E+01   0.1431E+01
  0.2811E+01  -0.4665E+01   0.1431E+01
  0.2812E+01  -0.4665E+01   0.1430E+01
  0.2813E+01  -0.4665E+01   0.1430E+01
  0.2814E+01  -0.4666E+01   0.1429E+01
  0.2815E+01  -0.4666E+01   0.1429E+01
  0.2816E+01  -0.4666E+01   0.1429E+01
  0.2817E+01  -0.4666E+01   0.1429E+01
  0.2818E+01  -0.4666E+01   0.1428E+01
  0.2819E+01  -0.4666E+01   0.1428E+01
  0.2820E+01  -0.4666E+01   0.1428E+01
  0.2821E+01  -0.4666E+01   0.1428E+01
  0.2822E+01  -0.4666E+01   0.1428E+01
  0.2823E+01  -0.4666E+01   0.1427E+01
  0.2824E+01  -0.4666E+01   0.1426E+01
  0.2825E+01  -0.4666E+01   0.1425E+01
  0.2826E+01  -0.4667E+01   0.1425E+01
  0.2827E+01  -0.4667E+01   0.1424E+01
  0.2828E+01  -0.4667E+01   0.1424E+01
  0.2829E+01  -0.4667E+01   0.1423E+01
  0.2830E+01  -0.4667E+01   0.1423E+01
  0.2831E+01  -0.4667E+01   0.1422E+01
  0.2832E+01  -0.4667E+01   0.1422E+01
  0.2833E+01  -0.4667E+01   0.1421E+01
  0.2834E+01  -0.4667E+01   0.1421E+01
  0.2835E+01  -0.4667E+01   0.1421E+01
  0.2836E+01  -0.4667E+01   0.1421E+01
  0.2837E+01  -0.4667E+01   0.1421E+01
  0.2838E+01  -0.4667E+01   0.1420E+01
  0.2839E+01  -0.4667E+01   0.1420E+01
  0.2840E+01  -0.4667E+01   0.1419E+01
  0.2841E+01  -0.4668E+01   0.1419E+01
  0.2842E+01  -0.4668E+01   0.1418E+01
  0.2843E+01  -0.4668E+01   0.1418E+01
  0.2844E+01  -0.4668E+01   0.1418E+01
  0.2845E+01  -0.4668E+01   0.1417E+01
  0.2846E+01  -0.4668E+01   0.1417E+01
  0.2847E+01  -0.4668E+01   0.1416E+01
  0.2848E+01  -0.4668E+01   0.1416E+01
  0.2849E+01  -0.4668E+01   0.1415E+01
  0.2850E+01  -0.4668E+01   0.1415E+01
  0.2851E+01  -0.4668E+01   0.1414E+01
  0.2852E+01  -0.4669E+01   0.1413E+01
  0.2853E+01  -0.4669E+01   0.1413E+01
  0.2854E+01  -0.4669E+01   0.1412E+01
  0.2855E+01  -0.4669E+01   0.1411E+01
  0.2856E+01  -0.4669E+01   0.1411E+01
  0.2857E+01  -0.4669E+01   0.1410E+01
  0.2858E+01  -0.4669E+01   0.1409E+01
  0.2859E+01  -0.4670E+01   0.1408E+01
  0.2860E+01  -0.4670E+01   0.1407E+01
  0.2861E+01  -0.4670E+01   0.1406E+01
  0.2862E+01  -0.4670E+01   0.1406E+01
  0.2863E+01  -0.4670E+01   0.1406E+01
  0.2864E+01  -0.4670E+01   0.1405E+01
  0.2865E+01  -0.4670E+01   0.1405E+01
  0.2866E+01  -0.4670E+01   0.1404E+01
  0.2867E+01  -0.4671E+01   0.1403E+01
  0.2868E+01  -0.4671E+01   0.1403E+01
  0.2869E+01  -0.4671E+01   0.1402E+01
  0.2870E+01  -0.4671E+01   0.1402E+01
  0.2871E+01  -0.4671E+01   0.1402E+01
  0.2872E+01  -0.4671E+01   0.1402E+01
  0.2873E+01  -0.4671E+01   0.1402E+01
  0.2874E+01  -0.4671E+01   0.1402E+01
  0.2875E+01  -0.4671E+01   0.1401E+01
  0.2876E+01  -0.4671E+01   0.1401E+01
  0.2877E+01  -0.4671E+01   0.1402E+01
  0.2878E+01  -0.4671E+01   0.1402E+01
  0.2879E+01  -0.4671E+01   0.1402E+01
  0.2880E+01  -0.4671E+01   0.1402E+01
  0.2881E+01  -0.4671E+01   0.1402E+01
  0.2882E+01  -0.4671E+01   0.1403E+01
  0.2883E+01  -0.4671E+01   0.1403E+01
  0.2884E+01  -0.4671E+01   0.1402E+01
  0.2885E+01  -0.4671E+01   0.1402E+01
  0.2886E+01  -0.4671E+01   0.1402E+01
  0.2887E+01  -0.4671E+01   0.1403E+01
  0.2888E+01  -0.4671E+01   0.1403E+01
  0.2889E+01  -0.4671E+01   0.1403E+01
  0.2890E+01  -0.4671E+01   0.1403E+01
  0.2891E+01  -0.4671E+01   0.1403E+01
  0.2892E+01  -0.4671E+01   0.1403E+01
  0.2893E+01  -0.4671E+01   0.1403E+01
  0.2894E+01  -0.4671E+01   0.1402E+01
  0.2895E+01  -0.4671E+01   0.1402E+01
  0.2896E+01  -0.4671E+01   0.1402E+01
  0.2897E+01  -0.4671E+01   0.1402E+01
  0.2898E+01  -0.4671E+01   0.1402E+01
  0.2899E+01  -0.4671E+01   0.1402E+01
  0.2900E+01  -0.4671E+01   0.1402E+01
  0.2901E+01  -0.4671E+01   0.1401E+01
  0.2902E+01  -0.4671E+01   0.1401E+01
  0.2903E+01  -0.4671E+01   0.1401E+01
  0.2904E+01  -0.4671E+01   0.1401E+01
  0.2905E+01  -0.4671E+01   0.1400E+01
  0.2906E+01  -0.4672E+01   0.1400E+01
  0.2907E+01  -0.4672E+01   0.1400E+01
  0.2908E+01  -0.4672E+01   0.1400E+01
  0.2909E+01  -0.4672E+01   0.1399E+01
  0.2910E+01  -0.4672E+01   0.1399E+01
  0.2911E+01  -0.4672E+01   0.1399E+01
  0.2912E+01  -0.4672E+01   0.1398E+01
  0.2913E+01  -0.4672E+01   0.1398E+01
  0.2914E+01  -0.4672E+01   0.1397E+01
  0.2915E+01  -0.4672E+01   0.1397E+01
  0.2916E+01  -0.4672E+01   0.1396E+01
  0.2917E+01  -0.4672E+01   0.1395E+01
  0.2918E+01  -0.4673E+01   0.1395E+01
  0.2919E+01  -0.4673E+01   0.1394E+01
  0.2920E+01  -0.4673E+01   0.1393E+01
  0.2921E+01  -0.4673E+01   0.1393E+01
  0.2922E+01  -0.4673E+01   0.1392E+01
  0.2923E+01  -0.4673E+01   0.1391E+01
  0.2924E+01  -0.4673E+01   0.1391E+01
  0.2925E+01  -0.4673E+01   0.1390E+01
  0.2926E+01  -0.4674E+01   0.1389E+01
  0.2927E+01  -0.4674E+01   0.1389E+01
  0.2928E+01  -0.4674E+01   0.1388E+01
  0.2929E+01  -0.4674E+01   0.1388E+01
  0.2930E+01  -0.4674E+01   0.1387E+01
  0.2931E+01  -0.4674E+01   0.1386E+01
  0.2932E+01  -0.4674E+01   0.1386E+01
  0.2933E+01  -0.4674E+01   0.1385E+01
  0.2934E+01  -0.4674E+01   0.1385E+01
  0.2935E+01  -0.4675E+01   0.1385E+01
  0.2936E+01  -0.4675E+01   0.1384E+01
  0.2937E+01  -0.4675E+01   0.1384E+01
  0.2938E+01  -0.4675E+01   0.1383E+01
  0.2939E+01  -0.4675E+01   0.1382E+01
  0.2940E+01  -0.4675E+01   0.1382E+01
  0.2941E+01  -0.4675E+01   0.1381E+01
  0.2942E+01  -0.4675E+01   0.1381E+01
  0.2943E+01  -0.4675E+01   0.1380E+01
  0.2944E+01  -0.4675E+01   0.1380E+01
  0.2945E+01  -0.4675E+01   0.1380E+01
  0.2946E+01  -0.4675E+01   0.1380E+01
  0.2947E+01  -0.4675E+01   0.1380E+01
  0.2948E+01  -0.4675E+01   0.1380E+01
  0.2949E+01  -0.4675E+01   0.1380E+01
  0.2950E+01  -0.4675E+01   0.1380E+01
  0.2951E+01  -0.4675E+01   0.1380E+01
  0.2952E+01  -0.4675E+01   0.1380E+01
  0.2953E+01  -0.4675E+01   0.1380E+01
  0.2954E+01  -0.4675E+01   0.1380E+01
  0.2955E+01  -0.4675E+01   0.1380E+01
  0.2956E+01  -0.4675E+01   0.1380E+01
  0.2957E+01  -0.4675E+01   0.1381E+01
  0.2958E+01  -0.4675E+01   0.1381E+01
  0.2959E+01  -0.4675E+01   0.1381E+01
  0.2960E+01  -0.4675E+01   0.1381E+01
  0.2961E+01  -0.4675E+01   0.1381E+01
  0.2962E+01  -0.4675E+01   0.1380E+01
  0.2963E+01  -0.4675E+01   0.1380E+01
  0.2964E+01  -0.4675E+01   0.1380E+01
  0.2965E+01  -0.4675E+01   0.1380E+01
  0.2966E+01  -0.4675E+01   0.1380E+01
  0.2967E+01  -0.4675E+01   0.1382E+01
  0.2968E+01  -0.4675E+01   0.1383E+01
  0.2969E+01  -0.4675E+01   0.1384E+01
  0.2970E+01  -0.4674E+01   0.1384E+01
  0.2971E+01  -0.4674E+01   0.1385E+01
  0.2972E+01  -0.4674E+01   0.1385E+01
  0.2973E+01  -0.4674E+01   0.1385E+01
  0.2974E+01  -0.4674E+01   0.1386E+01
  0.2975E+01  -0.4674E+01   0.1386E+01
  0.2976E+01  -0.4674E+01   0.1387E+01
  0.2977E+01  -0.4674E+01   0.1387E+01
  0.2978E+01  -0.4674E+01   0.1387E+01
  0.2979E+01  -0.4674E+01   0.1387E+01
  0.2980E+01  -0.4674E+01   0.1388E+01
  0.2981E+01  -0.4674E+01   0.1388E+01
  0.2982E+01  -0.4674E+01   0.1388E+01
  0.2983E+01  -0.4674E+01   0.1387E+01
  0.2984E+01  -0.4674E+01   0.1387E+01
  0.2985E+01  -0.4674E+01   0.1387E+01
  0.2986E+01  -0.4674E+01   0.1386E+01
  0.2987E+01  -0.4674E+01   0.1386E+01
  0.2988E+01  -0.4674E+01   0.1386E+01
  0.2989E+01  -0.4674E+01   0.1386E+01
  0.2990E+01  -0.4674E+01   0.1386E+01
  0.2991E+01  -0.4674E+01   0.1386E+01
  0.2992E+01  -0.4674E+01   0.1385E+01
  0.2993E+01  -0.4675E+01   0.1385E+01
  0.2994E+01  -0.4675E+01   0.1384E+01
  0.2995E+01  -0.4675E+01   0.1384E+01
  0.2996E+01  -0.4675E+01   0.1383E+01
  0.2997E+01  -0.4675E+01   0.1383E+01
  0.2998E+01  -0.4675E+01   0.1383E+01
  0.2999E+01  -0.4675E+01   0.1383E+01
  0.3000E+01  -0.4675E+01   0.1383E+01
  0.3001E+01  -0.4675E+01   0.1382E+01
  0.3002E+01  -0.4675E+01   0.1382E+01
  0.3003E+01  -0.4675E+01   0.1382E+01
  0.3004E+01  -0.4675E+01   0.1382E+01
  0.3005E+01  -0.4675E+01   0.1382E+01
  0.3006E+01  -0.4675E+01   0.1382E+01
  0.3007E+01  -0.4675E+01   0.1381E+01
  0.3008E+01  -0.4675E+01   0.1381E+01
  0.3009E+01  -0.4675E+01   0.1381E+01
  0.3010E+01  -0.4675E+01   0.1381E+01
  0.3011E+01  -0.4675E+01   0.1381E+01
  0.3012E+01  -0.4675E+01   0.1381E+01
  0.3013E+01  -0.4675E+01   0.1381E+01
  0.3014E+01  -0.4676E+01   0.1380E+01
  0.3015E+01  -0.4676E+01   0.1380E+01
  0.3016E+01  -0.4676E+01   0.1380E+01
  0.3017E+01  -0.4676E+01   0.1379E+01
  0.3018E+01  -0.4676E+01   0.1378E+01
  0.3019E+01  -0.4676E+01   0.1378E+01
  0.3020E+01  -0.4676E+01   0.1377E+01
  0.3021E+01  -0.4676E+01   0.1377E+01
  0.3022E+01  -0.4676E+01   0.1377E+01
  0.3023E+01  -0.4676E+01   0.1376E+01
  0.3024E+01  -0.4676E+01   0.1376E+01
  0.3025E+01  -0.4676E+01   0.1375E+01
  0.3026E+01  -0.4677E+01   0.1375E+01
  0.3027E+01  -0.4677E+01   0.1374E+01
  0.3028E+01  -0.4677E+01   0.1374E+01
  0.3029E+01  -0.4677E+01   0.1374E+01
  0.3030E+01  -0.4677E+01   0.1373E+01
  0.3031E+01  -0.4677E+01   0.1373E+01
  0.3032E+01  -0.4677E+01   0.1373E+01
  0.3033E+01  -0.4677E+01   0.1372E+01
  0.3034E+01  -0.4677E+01   0.1372E+01
  0.3035E+01  -0.4677E+01   0.1372E+01
  0.3036E+01  -0.4677E+01   0.1371E+01
