           n       Iaprox        E_rel
       50430   0.3343E+00   0.2888E-02
       50440   0.3327E+00   0.1962E-02
       50450   0.3319E+00   0.4259E-02
       50460   0.3320E+00   0.4084E-02
       50470   0.3319E+00   0.4262E-02
       50480   0.3334E+00   0.8282E-04
       50490   0.3332E+00   0.3932E-03
       50500   0.3347E+00   0.4238E-02
       50510   0.3351E+00   0.5238E-02
       50520   0.3337E+00   0.1149E-02
       50530   0.3344E+00   0.3212E-02
       50540   0.3295E+00   0.1139E-01
       50550   0.3344E+00   0.3173E-02
       50560   0.3343E+00   0.3008E-02
       50570   0.3345E+00   0.3600E-02
       50580   0.3343E+00   0.2902E-02
       50590   0.3317E+00   0.4787E-02
       50600   0.3325E+00   0.2634E-02
       50610   0.3312E+00   0.6472E-02
       50620   0.3314E+00   0.5911E-02
       50630   0.3327E+00   0.1775E-02
       50640   0.3326E+00   0.2136E-02
       50650   0.3349E+00   0.4661E-02
       50660   0.3311E+00   0.6670E-02
       50670   0.3341E+00   0.2369E-02
       50680   0.3338E+00   0.1309E-02
       50690   0.3317E+00   0.4884E-02
       50700   0.3334E+00   0.1737E-03
       50710   0.3326E+00   0.2218E-02
       50720   0.3317E+00   0.4872E-02
       50730   0.3336E+00   0.8232E-03
       50740   0.3348E+00   0.4392E-02
       50750   0.3337E+00   0.9570E-03
       50760   0.3345E+00   0.3598E-02
       50770   0.3337E+00   0.1075E-02
       50780   0.3338E+00   0.1471E-02
       50790   0.3335E+00   0.4051E-03
       50800   0.3324E+00   0.2711E-02
       50810   0.3360E+00   0.8036E-02
       50820   0.3326E+00   0.2271E-02
       50830   0.3335E+00   0.5057E-03
       50840   0.3342E+00   0.2520E-02
       50850   0.3335E+00   0.4941E-03
       50860   0.3321E+00   0.3790E-02
       50870   0.3349E+00   0.4710E-02
       50880   0.3362E+00   0.8642E-02
       50890   0.3331E+00   0.6080E-03
       50900   0.3347E+00   0.4205E-02
       50910   0.3360E+00   0.8102E-02
       50920   0.3320E+00   0.3946E-02
       50930   0.3350E+00   0.4956E-02
       50940   0.3340E+00   0.1879E-02
       50950   0.3328E+00   0.1632E-02
       50960   0.3328E+00   0.1729E-02
       50970   0.3318E+00   0.4649E-02
       50980   0.3340E+00   0.2061E-02
       50990   0.3341E+00   0.2308E-02
       51000   0.3341E+00   0.2319E-02
       51010   0.3312E+00   0.6496E-02
       51020   0.3344E+00   0.3265E-02
       51030   0.3337E+00   0.1074E-02
       51040   0.3292E+00   0.1238E-01
       51050   0.3345E+00   0.3518E-02
       51060   0.3348E+00   0.4449E-02
       51070   0.3343E+00   0.2882E-02
       51080   0.3320E+00   0.3941E-02
       51090   0.3318E+00   0.4606E-02
       51100   0.3296E+00   0.1111E-01
       51110   0.3332E+00   0.4462E-03
       51120   0.3345E+00   0.3543E-02
       51130   0.3350E+00   0.5113E-02
       51140   0.3331E+00   0.6156E-03
       51150   0.3336E+00   0.8020E-03
       51160   0.3323E+00   0.3158E-02
       51170   0.3335E+00   0.4181E-03
       51180   0.3319E+00   0.4401E-02
       51190   0.3324E+00   0.2772E-02
       51200   0.3334E+00   0.1939E-03
       51210   0.3352E+00   0.5550E-02
       51220   0.3351E+00   0.5400E-02
       51230   0.3328E+00   0.1472E-02
       51240   0.3305E+00   0.8455E-02
       51250   0.3313E+00   0.6103E-02
       51260   0.3324E+00   0.2877E-02
       51270   0.3362E+00   0.8688E-02
       51280   0.3343E+00   0.2972E-02
       51290   0.3336E+00   0.8319E-03
       51300   0.3341E+00   0.2379E-02
       51310   0.3350E+00   0.5070E-02
       51320   0.3320E+00   0.3900E-02
       51330   0.3307E+00   0.7814E-02
       51340   0.3336E+00   0.9180E-03
       51350   0.3331E+00   0.8286E-03
       51360   0.3333E+00   0.2472E-03
       51370   0.3341E+00   0.2151E-02
       51380   0.3344E+00   0.3330E-02
       51390   0.3339E+00   0.1837E-02
       51400   0.3324E+00   0.2927E-02
       51410   0.3331E+00   0.7865E-03
       51420   0.3324E+00   0.2883E-02
       51430   0.3351E+00   0.5208E-02
       51440   0.3334E+00   0.1473E-03
       51450   0.3329E+00   0.1362E-02
       51460   0.3345E+00   0.3472E-02
       51470   0.3315E+00   0.5360E-02
       51480   0.3321E+00   0.3836E-02
       51490   0.3315E+00   0.5426E-02
       51500   0.3325E+00   0.2512E-02
       51510   0.3322E+00   0.3354E-02
       51520   0.3336E+00   0.8076E-03
       51530   0.3344E+00   0.3084E-02
       51540   0.3334E+00   0.3213E-03
       51550   0.3326E+00   0.2184E-02
       51560   0.3330E+00   0.1056E-02
       51570   0.3349E+00   0.4764E-02
       51580   0.3336E+00   0.9217E-03
       51590   0.3336E+00   0.7994E-03
       51600   0.3348E+00   0.4390E-02
       51610   0.3316E+00   0.5299E-02
       51620   0.3365E+00   0.9560E-02
       51630   0.3344E+00   0.3270E-02
       51640   0.3323E+00   0.3039E-02
       51650   0.3348E+00   0.4335E-02
       51660   0.3331E+00   0.8246E-03
       51670   0.3321E+00   0.3583E-02
       51680   0.3339E+00   0.1768E-02
       51690   0.3344E+00   0.3310E-02
       51700   0.3352E+00   0.5718E-02
       51710   0.3341E+00   0.2302E-02
       51720   0.3323E+00   0.2993E-02
       51730   0.3346E+00   0.3906E-02
       51740   0.3341E+00   0.2172E-02
       51750   0.3326E+00   0.2295E-02
       51760   0.3335E+00   0.5344E-03
       51770   0.3348E+00   0.4368E-02
       51780   0.3315E+00   0.5446E-02
       51790   0.3330E+00   0.1083E-02
       51800   0.3324E+00   0.2827E-02
       51810   0.3333E+00   0.2128E-03
       51820   0.3342E+00   0.2686E-02
       51830   0.3330E+00   0.1005E-02
       51840   0.3330E+00   0.9090E-03
       51850   0.3319E+00   0.4423E-02
       51860   0.3334E+00   0.9400E-04
       51870   0.3329E+00   0.1232E-02
       51880   0.3350E+00   0.4861E-02
       51890   0.3348E+00   0.4550E-02
       51900   0.3330E+00   0.1131E-02
       51910   0.3357E+00   0.7042E-02
       51920   0.3347E+00   0.4091E-02
       51930   0.3353E+00   0.5850E-02
       51940   0.3335E+00   0.4278E-03
       51950   0.3346E+00   0.3757E-02
       51960   0.3342E+00   0.2575E-02
       51970   0.3343E+00   0.2903E-02
       51980   0.3351E+00   0.5263E-02
       51990   0.3319E+00   0.4335E-02
       52000   0.3331E+00   0.6343E-03
       52010   0.3348E+00   0.4463E-02
       52020   0.3338E+00   0.1467E-02
       52030   0.3339E+00   0.1823E-02
       52040   0.3319E+00   0.4218E-02
       52050   0.3323E+00   0.3114E-02
       52060   0.3322E+00   0.3392E-02
       52070   0.3343E+00   0.2805E-02
       52080   0.3342E+00   0.2643E-02
       52090   0.3324E+00   0.2801E-02
       52100   0.3328E+00   0.1575E-02
       52110   0.3313E+00   0.6239E-02
       52120   0.3327E+00   0.2045E-02
       52130   0.3345E+00   0.3390E-02
       52140   0.3338E+00   0.1441E-02
       52150   0.3327E+00   0.1911E-02
       52160   0.3338E+00   0.1503E-02
       52170   0.3352E+00   0.5476E-02
       52180   0.3342E+00   0.2532E-02
       52190   0.3354E+00   0.6158E-02
       52200   0.3333E+00   0.1066E-03
       52210   0.3359E+00   0.7574E-02
       52220   0.3353E+00   0.5961E-02
       52230   0.3336E+00   0.6631E-03
       52240   0.3319E+00   0.4189E-02
       52250   0.3317E+00   0.4951E-02
       52260   0.3329E+00   0.1383E-02
       52270   0.3330E+00   0.1028E-02
       52280   0.3364E+00   0.9130E-02
       52290   0.3335E+00   0.4277E-03
       52300   0.3333E+00   0.3178E-04
       52310   0.3342E+00   0.2574E-02
       52320   0.3350E+00   0.5000E-02
       52330   0.3335E+00   0.3551E-03
       52340   0.3325E+00   0.2385E-02
       52350   0.3345E+00   0.3353E-02
       52360   0.3326E+00   0.2051E-02
       52370   0.3344E+00   0.3221E-02
       52380   0.3328E+00   0.1451E-02
       52390   0.3331E+00   0.7449E-03
       52400   0.3327E+00   0.1751E-02
       52410   0.3330E+00   0.9471E-03
       52420   0.3318E+00   0.4519E-02
       52430   0.3318E+00   0.4482E-02
       52440   0.3329E+00   0.1270E-02
       52450   0.3355E+00   0.6476E-02
       52460   0.3345E+00   0.3541E-02
       52470   0.3334E+00   0.1261E-03
       52480   0.3353E+00   0.5790E-02
       52490   0.3324E+00   0.2771E-02
       52500   0.3332E+00   0.5125E-03
       52510   0.3331E+00   0.6225E-03
       52520   0.3319E+00   0.4334E-02
       52530   0.3352E+00   0.5658E-02
       52540   0.3322E+00   0.3447E-02
       52550   0.3344E+00   0.3234E-02
       52560   0.3329E+00   0.1219E-02
       52570   0.3341E+00   0.2311E-02
       52580   0.3315E+00   0.5605E-02
       52590   0.3345E+00   0.3579E-02
       52600   0.3325E+00   0.2355E-02
       52610   0.3347E+00   0.4036E-02
       52620   0.3324E+00   0.2773E-02
       52630   0.3339E+00   0.1680E-02
       52640   0.3321E+00   0.3788E-02
       52650   0.3319E+00   0.4274E-02
       52660   0.3323E+00   0.3055E-02
       52670   0.3357E+00   0.6998E-02
       52680   0.3330E+00   0.8695E-03
       52690   0.3321E+00   0.3632E-02
       52700   0.3345E+00   0.3571E-02
       52710   0.3323E+00   0.3133E-02
       52720   0.3327E+00   0.1944E-02
       52730   0.3321E+00   0.3590E-02
       52740   0.3342E+00   0.2520E-02
       52750   0.3334E+00   0.2152E-03
       52760   0.3356E+00   0.6735E-02
       52770   0.3310E+00   0.7100E-02
       52780   0.3349E+00   0.4825E-02
       52790   0.3336E+00   0.8979E-03
       52800   0.3349E+00   0.4645E-02
       52810   0.3323E+00   0.3043E-02
       52820   0.3337E+00   0.1184E-02
       52830   0.3325E+00   0.2588E-02
       52840   0.3311E+00   0.6733E-02
       52850   0.3337E+00   0.1157E-02
       52860   0.3326E+00   0.2350E-02
       52870   0.3331E+00   0.6993E-03
       52880   0.3346E+00   0.3759E-02
       52890   0.3326E+00   0.2167E-02
       52900   0.3328E+00   0.1712E-02
       52910   0.3338E+00   0.1526E-02
       52920   0.3347E+00   0.4196E-02
       52930   0.3321E+00   0.3656E-02
       52940   0.3329E+00   0.1292E-02
       52950   0.3331E+00   0.6658E-03
       52960   0.3327E+00   0.1867E-02
       52970   0.3332E+00   0.3939E-03
       52980   0.3315E+00   0.5471E-02
       52990   0.3314E+00   0.5771E-02
       53000   0.3340E+00   0.1991E-02
       53010   0.3338E+00   0.1406E-02
       53020   0.3340E+00   0.1972E-02
       53030   0.3340E+00   0.2049E-02
       53040   0.3350E+00   0.4922E-02
       53050   0.3331E+00   0.5880E-03
       53060   0.3345E+00   0.3545E-02
       53070   0.3342E+00   0.2501E-02
       53080   0.3325E+00   0.2581E-02
       53090   0.3348E+00   0.4485E-02
       53100   0.3348E+00   0.4527E-02
       53110   0.3330E+00   0.1016E-02
       53120   0.3351E+00   0.5414E-02
       53130   0.3319E+00   0.4298E-02
       53140   0.3334E+00   0.6877E-04
       53150   0.3319E+00   0.4427E-02
       53160   0.3326E+00   0.2169E-02
       53170   0.3333E+00   0.2016E-03
       53180   0.3355E+00   0.6587E-02
       53190   0.3323E+00   0.2994E-02
       53200   0.3344E+00   0.3306E-02
       53210   0.3335E+00   0.5985E-03
       53220   0.3329E+00   0.1406E-02
       53230   0.3347E+00   0.4176E-02
       53240   0.3333E+00   0.1765E-03
       53250   0.3332E+00   0.4890E-03
       53260   0.3322E+00   0.3312E-02
       53270   0.3317E+00   0.4823E-02
       53280   0.3344E+00   0.3132E-02
       53290   0.3348E+00   0.4251E-02
       53300   0.3330E+00   0.8911E-03
       53310   0.3349E+00   0.4848E-02
       53320   0.3328E+00   0.1635E-02
       53330   0.3352E+00   0.5662E-02
       53340   0.3345E+00   0.3414E-02
       53350   0.3333E+00   0.1220E-03
       53360   0.3332E+00   0.5254E-03
       53370   0.3310E+00   0.7140E-02
       53380   0.3341E+00   0.2219E-02
       53390   0.3363E+00   0.8920E-02
       53400   0.3336E+00   0.7648E-03
       53410   0.3316E+00   0.5195E-02
       53420   0.3330E+00   0.8604E-03
       53430   0.3334E+00   0.2639E-03
       53440   0.3325E+00   0.2382E-02
       53450   0.3354E+00   0.6077E-02
       53460   0.3347E+00   0.4190E-02
       53470   0.3335E+00   0.3537E-03
       53480   0.3334E+00   0.2707E-03
       53490   0.3336E+00   0.8917E-03
       53500   0.3349E+00   0.4554E-02
       53510   0.3332E+00   0.3768E-03
       53520   0.3338E+00   0.1411E-02
       53530   0.3341E+00   0.2448E-02
       53540   0.3318E+00   0.4468E-02
       53550   0.3335E+00   0.5803E-03
       53560   0.3333E+00   0.2203E-03
       53570   0.3338E+00   0.1401E-02
       53580   0.3324E+00   0.2759E-02
       53590   0.3321E+00   0.3592E-02
       53600   0.3357E+00   0.7053E-02
       53610   0.3324E+00   0.2805E-02
       53620   0.3326E+00   0.2183E-02
       53630   0.3336E+00   0.7587E-03
       53640   0.3343E+00   0.2766E-02
       53650   0.3312E+00   0.6467E-02
       53660   0.3333E+00   0.4435E-04
       53670   0.3340E+00   0.1928E-02
       53680   0.3332E+00   0.3269E-03
       53690   0.3349E+00   0.4840E-02
       53700   0.3333E+00   0.1050E-03
       53710   0.3332E+00   0.4092E-03
       53720   0.3343E+00   0.2963E-02
       53730   0.3326E+00   0.2297E-02
       53740   0.3325E+00   0.2483E-02
       53750   0.3335E+00   0.4295E-03
       53760   0.3340E+00   0.2025E-02
       53770   0.3312E+00   0.6333E-02
       53780   0.3316E+00   0.5112E-02
       53790   0.3317E+00   0.4997E-02
       53800   0.3352E+00   0.5725E-02
       53810   0.3349E+00   0.4726E-02
       53820   0.3345E+00   0.3446E-02
       53830   0.3321E+00   0.3787E-02
       53840   0.3341E+00   0.2371E-02
       53850   0.3326E+00   0.2099E-02
       53860   0.3342E+00   0.2749E-02
       53870   0.3330E+00   0.9895E-03
       53880   0.3326E+00   0.2281E-02
       53890   0.3316E+00   0.5160E-02
       53900   0.3317E+00   0.5021E-02
       53910   0.3359E+00   0.7727E-02
       53920   0.3337E+00   0.1195E-02
       53930   0.3335E+00   0.6194E-03
       53940   0.3323E+00   0.3057E-02
       53950   0.3347E+00   0.4226E-02
       53960   0.3314E+00   0.5710E-02
       53970   0.3354E+00   0.6237E-02
       53980   0.3328E+00   0.1725E-02
       53990   0.3347E+00   0.4106E-02
       54000   0.3341E+00   0.2252E-02
       54010   0.3312E+00   0.6315E-02
       54020   0.3349E+00   0.4744E-02
       54030   0.3327E+00   0.1760E-02
       54040   0.3335E+00   0.3508E-03
       54050   0.3352E+00   0.5515E-02
       54060   0.3339E+00   0.1777E-02
       54070   0.3311E+00   0.6753E-02
       54080   0.3320E+00   0.4126E-02
       54090   0.3304E+00   0.8818E-02
       54100   0.3355E+00   0.6622E-02
       54110   0.3322E+00   0.3355E-02
       54120   0.3317E+00   0.4827E-02
       54130   0.3330E+00   0.9655E-03
       54140   0.3348E+00   0.4442E-02
       54150   0.3336E+00   0.7220E-03
       54160   0.3337E+00   0.1082E-02
       54170   0.3324E+00   0.2711E-02
       54180   0.3362E+00   0.8597E-02
       54190   0.3340E+00   0.2065E-02
       54200   0.3331E+00   0.5934E-03
       54210   0.3349E+00   0.4627E-02
       54220   0.3330E+00   0.9505E-03
       54230   0.3343E+00   0.2867E-02
       54240   0.3339E+00   0.1556E-02
       54250   0.3337E+00   0.1190E-02
       54260   0.3342E+00   0.2504E-02
       54270   0.3342E+00   0.2648E-02
       54280   0.3323E+00   0.3134E-02
       54290   0.3333E+00   0.3865E-04
       54300   0.3350E+00   0.4944E-02
       54310   0.3335E+00   0.5751E-03
       54320   0.3312E+00   0.6256E-02
       54330   0.3334E+00   0.7287E-04
       54340   0.3328E+00   0.1642E-02
       54350   0.3331E+00   0.7312E-03
       54360   0.3327E+00   0.1883E-02
       54370   0.3345E+00   0.3549E-02
       54380   0.3333E+00   0.1069E-03
       54390   0.3322E+00   0.3528E-02
       54400   0.3347E+00   0.4211E-02
       54410   0.3344E+00   0.3117E-02
       54420   0.3339E+00   0.1621E-02
       54430   0.3340E+00   0.2121E-02
       54440   0.3331E+00   0.7962E-03
       54450   0.3354E+00   0.6113E-02
       54460   0.3345E+00   0.3369E-02
       54470   0.3312E+00   0.6350E-02
       54480   0.3341E+00   0.2318E-02
       54490   0.3320E+00   0.3932E-02
       54500   0.3334E+00   0.1391E-03
       54510   0.3327E+00   0.1940E-02
       54520   0.3342E+00   0.2687E-02
       54530   0.3352E+00   0.5600E-02
       54540   0.3339E+00   0.1847E-02
       54550   0.3338E+00   0.1278E-02
       54560   0.3341E+00   0.2342E-02
       54570   0.3327E+00   0.1874E-02
       54580   0.3325E+00   0.2438E-02
       54590   0.3319E+00   0.4223E-02
       54600   0.3329E+00   0.1196E-02
       54610   0.3353E+00   0.5809E-02
       54620   0.3325E+00   0.2421E-02
       54630   0.3352E+00   0.5532E-02
       54640   0.3330E+00   0.9629E-03
       54650   0.3354E+00   0.6178E-02
       54660   0.3344E+00   0.3112E-02
       54670   0.3327E+00   0.1831E-02
       54680   0.3341E+00   0.2188E-02
       54690   0.3349E+00   0.4787E-02
       54700   0.3324E+00   0.2907E-02
       54710   0.3355E+00   0.6645E-02
       54720   0.3330E+00   0.8981E-03
       54730   0.3320E+00   0.4055E-02
       54740   0.3328E+00   0.1472E-02
       54750   0.3330E+00   0.1056E-02
       54760   0.3351E+00   0.5313E-02
       54770   0.3332E+00   0.4394E-03
       54780   0.3324E+00   0.2948E-02
       54790   0.3343E+00   0.2848E-02
       54800   0.3317E+00   0.4977E-02
       54810   0.3336E+00   0.8613E-03
       54820   0.3329E+00   0.1219E-02
       54830   0.3321E+00   0.3574E-02
       54840   0.3333E+00   0.1650E-03
       54850   0.3331E+00   0.6907E-03
       54860   0.3314E+00   0.5709E-02
       54870   0.3333E+00   0.2445E-03
       54880   0.3348E+00   0.4281E-02
       54890   0.3315E+00   0.5609E-02
       54900   0.3330E+00   0.8766E-03
       54910   0.3334E+00   0.1370E-03
       54920   0.3324E+00   0.2653E-02
       54930   0.3333E+00   0.7505E-04
       54940   0.3332E+00   0.4271E-03
       54950   0.3351E+00   0.5392E-02
       54960   0.3327E+00   0.1771E-02
       54970   0.3326E+00   0.2277E-02
       54980   0.3344E+00   0.3314E-02
       54990   0.3355E+00   0.6470E-02
       55000   0.3327E+00   0.1976E-02
       55010   0.3339E+00   0.1563E-02
       55020   0.3342E+00   0.2739E-02
       55030   0.3347E+00   0.4080E-02
       55040   0.3341E+00   0.2183E-02
       55050   0.3348E+00   0.4483E-02
       55060   0.3337E+00   0.9738E-03
       55070   0.3332E+00   0.3313E-03
       55080   0.3330E+00   0.9687E-03
       55090   0.3342E+00   0.2716E-02
       55100   0.3320E+00   0.4110E-02
       55110   0.3319E+00   0.4423E-02
       55120   0.3337E+00   0.9596E-03
       55130   0.3335E+00   0.4983E-03
       55140   0.3342E+00   0.2552E-02
       55150   0.3315E+00   0.5518E-02
       55160   0.3350E+00   0.5103E-02
       55170   0.3345E+00   0.3367E-02
       55180   0.3324E+00   0.2926E-02
       55190   0.3328E+00   0.1603E-02
       55200   0.3327E+00   0.1915E-02
       55210   0.3316E+00   0.5186E-02
       55220   0.3353E+00   0.5765E-02
       55230   0.3327E+00   0.1836E-02
       55240   0.3326E+00   0.2326E-02
       55250   0.3318E+00   0.4510E-02
       55260   0.3348E+00   0.4361E-02
       55270   0.3343E+00   0.2758E-02
       55280   0.3335E+00   0.4596E-03
       55290   0.3320E+00   0.4058E-02
       55300   0.3339E+00   0.1772E-02
       55310   0.3317E+00   0.4793E-02
       55320   0.3309E+00   0.7283E-02
       55330   0.3357E+00   0.6954E-02
       55340   0.3332E+00   0.3087E-03
       55350   0.3336E+00   0.8908E-03
       55360   0.3322E+00   0.3401E-02
       55370   0.3312E+00   0.6424E-02
       55380   0.3329E+00   0.1349E-02
       55390   0.3335E+00   0.5833E-03
       55400   0.3334E+00   0.2687E-03
       55410   0.3333E+00   0.4036E-04
       55420   0.3330E+00   0.9489E-03
       55430   0.3337E+00   0.1163E-02
       55440   0.3320E+00   0.3858E-02
       55450   0.3342E+00   0.2608E-02
       55460   0.3338E+00   0.1463E-02
       55470   0.3335E+00   0.5612E-03
       55480   0.3319E+00   0.4447E-02
       55490   0.3338E+00   0.1388E-02
       55500   0.3346E+00   0.3685E-02
       55510   0.3337E+00   0.1243E-02
       55520   0.3371E+00   0.1130E-01
       55530   0.3326E+00   0.2176E-02
       55540   0.3335E+00   0.4427E-03
       55550   0.3326E+00   0.2272E-02
       55560   0.3331E+00   0.8155E-03
       55570   0.3338E+00   0.1329E-02
       55580   0.3344E+00   0.3260E-02
       55590   0.3346E+00   0.3726E-02
       55600   0.3338E+00   0.1384E-02
       55610   0.3371E+00   0.1117E-01
       55620   0.3312E+00   0.6382E-02
       55630   0.3343E+00   0.2968E-02
       55640   0.3348E+00   0.4532E-02
       55650   0.3321E+00   0.3617E-02
       55660   0.3321E+00   0.3796E-02
       55670   0.3336E+00   0.7752E-03
       55680   0.3328E+00   0.1539E-02
       55690   0.3313E+00   0.6217E-02
       55700   0.3333E+00   0.1782E-03
       55710   0.3341E+00   0.2308E-02
       55720   0.3324E+00   0.2890E-02
       55730   0.3345E+00   0.3420E-02
       55740   0.3351E+00   0.5423E-02
       55750   0.3340E+00   0.2047E-02
       55760   0.3335E+00   0.4353E-03
       55770   0.3328E+00   0.1632E-02
       55780   0.3325E+00   0.2455E-02
       55790   0.3329E+00   0.1203E-02
       55800   0.3337E+00   0.1106E-02
       55810   0.3314E+00   0.5940E-02
       55820   0.3345E+00   0.3559E-02
       55830   0.3339E+00   0.1842E-02
       55840   0.3332E+00   0.5498E-03
       55850   0.3355E+00   0.6441E-02
       55860   0.3332E+00   0.2660E-03
       55870   0.3320E+00   0.3945E-02
       55880   0.3360E+00   0.7868E-02
       55890   0.3316E+00   0.5233E-02
       55900   0.3340E+00   0.2100E-02
       55910   0.3321E+00   0.3839E-02
       55920   0.3313E+00   0.6106E-02
       55930   0.3339E+00   0.1789E-02
       55940   0.3338E+00   0.1257E-02
       55950   0.3347E+00   0.4170E-02
       55960   0.3334E+00   0.1740E-03
       55970   0.3348E+00   0.4451E-02
       55980   0.3333E+00   0.1929E-03
       55990   0.3337E+00   0.9905E-03
       56000   0.3331E+00   0.5935E-03
       56010   0.3337E+00   0.1212E-02
       56020   0.3342E+00   0.2661E-02
       56030   0.3324E+00   0.2863E-02
       56040   0.3364E+00   0.9124E-02
       56050   0.3323E+00   0.3199E-02
       56060   0.3349E+00   0.4704E-02
       56070   0.3346E+00   0.3939E-02
       56080   0.3326E+00   0.2122E-02
       56090   0.3337E+00   0.1008E-02
       56100   0.3333E+00   0.6607E-04
       56110   0.3329E+00   0.1435E-02
       56120   0.3362E+00   0.8535E-02
       56130   0.3307E+00   0.7935E-02
       56140   0.3320E+00   0.3980E-02
       56150   0.3327E+00   0.1888E-02
       56160   0.3297E+00   0.1095E-01
       56170   0.3326E+00   0.2308E-02
       56180   0.3320E+00   0.3933E-02
       56190   0.3331E+00   0.5943E-03
       56200   0.3331E+00   0.8028E-03
       56210   0.3334E+00   0.1846E-03
       56220   0.3328E+00   0.1629E-02
       56230   0.3321E+00   0.3556E-02
       56240   0.3334E+00   0.5326E-04
       56250   0.3335E+00   0.5384E-03
       56260   0.3331E+00   0.6794E-03
       56270   0.3327E+00   0.1930E-02
       56280   0.3322E+00   0.3272E-02
       56290   0.3327E+00   0.1938E-02
       56300   0.3322E+00   0.3451E-02
       56310   0.3329E+00   0.1325E-02
       56320   0.3345E+00   0.3499E-02
       56330   0.3351E+00   0.5323E-02
       56340   0.3334E+00   0.2479E-03
       56350   0.3336E+00   0.8935E-03
       56360   0.3342E+00   0.2604E-02
       56370   0.3339E+00   0.1828E-02
       56380   0.3332E+00   0.3199E-03
       56390   0.3321E+00   0.3767E-02
       56400   0.3345E+00   0.3516E-02
       56410   0.3334E+00   0.8799E-04
       56420   0.3362E+00   0.8693E-02
       56430   0.3321E+00   0.3556E-02
       56440   0.3328E+00   0.1548E-02
       56450   0.3344E+00   0.3088E-02
       56460   0.3331E+00   0.7648E-03
       56470   0.3335E+00   0.4584E-03
       56480   0.3335E+00   0.4756E-03
       56490   0.3328E+00   0.1572E-02
       56500   0.3344E+00   0.3173E-02
       56510   0.3336E+00   0.7731E-03
       56520   0.3345E+00   0.3377E-02
       56530   0.3341E+00   0.2284E-02
       56540   0.3346E+00   0.3773E-02
       56550   0.3356E+00   0.6719E-02
       56560   0.3338E+00   0.1464E-02
       56570   0.3328E+00   0.1559E-02
       56580   0.3338E+00   0.1478E-02
       56590   0.3338E+00   0.1259E-02
       56600   0.3352E+00   0.5555E-02
       56610   0.3321E+00   0.3764E-02
       56620   0.3325E+00   0.2388E-02
       56630   0.3343E+00   0.2825E-02
       56640   0.3341E+00   0.2255E-02
       56650   0.3336E+00   0.7335E-03
       56660   0.3340E+00   0.2055E-02
       56670   0.3334E+00   0.2576E-03
       56680   0.3349E+00   0.4757E-02
       56690   0.3295E+00   0.1139E-01
       56700   0.3330E+00   0.8814E-03
       56710   0.3352E+00   0.5596E-02
       56720   0.3338E+00   0.1437E-02
       56730   0.3332E+00   0.2743E-03
       56740   0.3337E+00   0.1179E-02
       56750   0.3328E+00   0.1557E-02
       56760   0.3343E+00   0.2866E-02
       56770   0.3336E+00   0.8691E-03
       56780   0.3319E+00   0.4438E-02
       56790   0.3340E+00   0.2074E-02
       56800   0.3340E+00   0.2058E-02
       56810   0.3330E+00   0.1050E-02
       56820   0.3345E+00   0.3451E-02
       56830   0.3335E+00   0.5819E-03
       56840   0.3309E+00   0.7397E-02
       56850   0.3345E+00   0.3358E-02
       56860   0.3332E+00   0.2934E-03
       56870   0.3354E+00   0.6319E-02
       56880   0.3333E+00   0.1377E-03
       56890   0.3336E+00   0.7602E-03
       56900   0.3332E+00   0.4878E-03
       56910   0.3347E+00   0.4083E-02
       56920   0.3310E+00   0.7004E-02
       56930   0.3328E+00   0.1460E-02
       56940   0.3322E+00   0.3405E-02
       56950   0.3326E+00   0.2283E-02
       56960   0.3341E+00   0.2418E-02
       56970   0.3313E+00   0.6009E-02
       56980   0.3329E+00   0.1437E-02
       56990   0.3326E+00   0.2180E-02
       57000   0.3346E+00   0.3781E-02
       57010   0.3319E+00   0.4264E-02
       57020   0.3352E+00   0.5519E-02
       57030   0.3326E+00   0.2163E-02
       57040   0.3333E+00   0.2102E-04
       57050   0.3338E+00   0.1395E-02
       57060   0.3347E+00   0.4249E-02
       57070   0.3332E+00   0.4844E-03
       57080   0.3345E+00   0.3592E-02
       57090   0.3349E+00   0.4748E-02
       57100   0.3350E+00   0.5147E-02
       57110   0.3349E+00   0.4793E-02
       57120   0.3354E+00   0.6104E-02
       57130   0.3335E+00   0.3671E-03
       57140   0.3332E+00   0.5113E-03
       57150   0.3339E+00   0.1772E-02
       57160   0.3348E+00   0.4269E-02
       57170   0.3357E+00   0.7117E-02
       57180   0.3349E+00   0.4766E-02
       57190   0.3337E+00   0.1103E-02
       57200   0.3332E+00   0.3877E-03
       57210   0.3325E+00   0.2369E-02
       57220   0.3334E+00   0.9229E-04
       57230   0.3306E+00   0.8059E-02
       57240   0.3329E+00   0.1308E-02
       57250   0.3344E+00   0.3088E-02
       57260   0.3324E+00   0.2791E-02
       57270   0.3323E+00   0.3080E-02
       57280   0.3357E+00   0.7104E-02
       57290   0.3337E+00   0.1057E-02
       57300   0.3309E+00   0.7260E-02
       57310   0.3347E+00   0.4155E-02
       57320   0.3333E+00   0.6279E-04
       57330   0.3341E+00   0.2284E-02
       57340   0.3329E+00   0.1236E-02
       57350   0.3340E+00   0.2082E-02
       57360   0.3344E+00   0.3066E-02
       57370   0.3315E+00   0.5488E-02
       57380   0.3336E+00   0.9053E-03
       57390   0.3354E+00   0.6278E-02
       57400   0.3336E+00   0.8360E-03
       57410   0.3338E+00   0.1408E-02
