           n       Iaprox        E_rel
       50280   0.2500E+00   0.8056E-04
       50290   0.2498E+00   0.9131E-03
       50300   0.2499E+00   0.2527E-03
       50310   0.2501E+00   0.5131E-03
       50320   0.2496E+00   0.1773E-02
       50330   0.2496E+00   0.1492E-02
       50340   0.2495E+00   0.1906E-02
       50350   0.2505E+00   0.1901E-02
       50360   0.2506E+00   0.2363E-02
       50370   0.2501E+00   0.3242E-03
       50380   0.2496E+00   0.1660E-02
       50390   0.2501E+00   0.5373E-03
       50400   0.2500E+00   0.7420E-04
       50410   0.2497E+00   0.1155E-02
       50420   0.2500E+00   0.1911E-03
       50430   0.2501E+00   0.3037E-03
       50440   0.2500E+00   0.1671E-03
       50450   0.2501E+00   0.4603E-03
       50460   0.2500E+00   0.6502E-04
       50470   0.2500E+00   0.1629E-03
       50480   0.2504E+00   0.1464E-02
       50490   0.2496E+00   0.1525E-02
       50500   0.2502E+00   0.8040E-03
       50510   0.2504E+00   0.1695E-02
       50520   0.2499E+00   0.5338E-03
       50530   0.2496E+00   0.1450E-02
       50540   0.2502E+00   0.7032E-03
       50550   0.2503E+00   0.1026E-02
       50560   0.2498E+00   0.7012E-03
       50570   0.2498E+00   0.6588E-03
       50580   0.2502E+00   0.6264E-03
       50590   0.2500E+00   0.1600E-03
       50600   0.2505E+00   0.1855E-02
       50610   0.2501E+00   0.4377E-03
       50620   0.2504E+00   0.1515E-02
       50630   0.2500E+00   0.7677E-04
       50640   0.2502E+00   0.7288E-03
       50650   0.2497E+00   0.1225E-02
       50660   0.2501E+00   0.5932E-03
       50670   0.2498E+00   0.9606E-03
       50680   0.2501E+00   0.2293E-03
       50690   0.2499E+00   0.5441E-03
       50700   0.2498E+00   0.6282E-03
       50710   0.2499E+00   0.3177E-03
       50720   0.2502E+00   0.6661E-03
       50730   0.2504E+00   0.1759E-02
       50740   0.2500E+00   0.6961E-04
       50750   0.2500E+00   0.1011E-03
       50760   0.2500E+00   0.1095E-03
       50770   0.2502E+00   0.9591E-03
       50780   0.2499E+00   0.5511E-03
       50790   0.2500E+00   0.1006E-03
       50800   0.2499E+00   0.3901E-03
       50810   0.2501E+00   0.4199E-03
       50820   0.2498E+00   0.9255E-03
       50830   0.2497E+00   0.1353E-02
       50840   0.2502E+00   0.6489E-03
       50850   0.2504E+00   0.1412E-02
       50860   0.2502E+00   0.9770E-03
       50870   0.2500E+00   0.5904E-04
       50880   0.2503E+00   0.1377E-02
       50890   0.2501E+00   0.2609E-03
       50900   0.2500E+00   0.9894E-04
       50910   0.2499E+00   0.4649E-03
       50920   0.2502E+00   0.9577E-03
       50930   0.2501E+00   0.4205E-03
       50940   0.2495E+00   0.2125E-02
       50950   0.2501E+00   0.2895E-03
       50960   0.2500E+00   0.5317E-04
       50970   0.2501E+00   0.2025E-03
       50980   0.2500E+00   0.1283E-03
       50990   0.2502E+00   0.9672E-03
       51000   0.2501E+00   0.2313E-03
       51010   0.2501E+00   0.5403E-03
       51020   0.2502E+00   0.6478E-03
       51030   0.2499E+00   0.3149E-03
       51040   0.2498E+00   0.8023E-03
       51050   0.2498E+00   0.9453E-03
       51060   0.2500E+00   0.1701E-03
       51070   0.2498E+00   0.9002E-03
       51080   0.2499E+00   0.4754E-03
       51090   0.2500E+00   0.1875E-03
       51100   0.2504E+00   0.1412E-02
       51110   0.2500E+00   0.1287E-03
       51120   0.2497E+00   0.1050E-02
       51130   0.2505E+00   0.1820E-02
       51140   0.2501E+00   0.5062E-03
       51150   0.2502E+00   0.8785E-03
       51160   0.2503E+00   0.1155E-02
       51170   0.2497E+00   0.1333E-02
       51180   0.2500E+00   0.1112E-04
       51190   0.2501E+00   0.2189E-03
       51200   0.2499E+00   0.5763E-03
       51210   0.2500E+00   0.8351E-04
       51220   0.2502E+00   0.8678E-03
       51230   0.2498E+00   0.7190E-03
       51240   0.2499E+00   0.3003E-03
       51250   0.2501E+00   0.5169E-03
       51260   0.2504E+00   0.1554E-02
       51270   0.2505E+00   0.2196E-02
       51280   0.2502E+00   0.8035E-03
       51290   0.2501E+00   0.2141E-03
       51300   0.2500E+00   0.1143E-03
       51310   0.2504E+00   0.1763E-02
       51320   0.2501E+00   0.2572E-03
       51330   0.2496E+00   0.1598E-02
       51340   0.2503E+00   0.1277E-02
       51350   0.2503E+00   0.1273E-02
       51360   0.2502E+00   0.9026E-03
       51370   0.2497E+00   0.1122E-02
       51380   0.2502E+00   0.6345E-03
       51390   0.2502E+00   0.6144E-03
       51400   0.2502E+00   0.7387E-03
       51410   0.2499E+00   0.5397E-03
       51420   0.2507E+00   0.2609E-02
       51430   0.2499E+00   0.2417E-03
       51440   0.2497E+00   0.1161E-02
       51450   0.2505E+00   0.2043E-02
       51460   0.2498E+00   0.8479E-03
       51470   0.2503E+00   0.1288E-02
       51480   0.2502E+00   0.8815E-03
       51490   0.2496E+00   0.1684E-02
       51500   0.2499E+00   0.3683E-03
       51510   0.2502E+00   0.6715E-03
       51520   0.2502E+00   0.7679E-03
       51530   0.2495E+00   0.1876E-02
       51540   0.2502E+00   0.7085E-03
       51550   0.2502E+00   0.8981E-03
       51560   0.2502E+00   0.9622E-03
       51570   0.2499E+00   0.3661E-03
       51580   0.2502E+00   0.6151E-03
       51590   0.2499E+00   0.4818E-03
       51600   0.2504E+00   0.1485E-02
       51610   0.2501E+00   0.2469E-03
       51620   0.2499E+00   0.3042E-03
       51630   0.2497E+00   0.1047E-02
       51640   0.2503E+00   0.1149E-02
       51650   0.2496E+00   0.1517E-02
       51660   0.2504E+00   0.1482E-02
       51670   0.2502E+00   0.8697E-03
       51680   0.2496E+00   0.1646E-02
       51690   0.2504E+00   0.1497E-02
       51700   0.2502E+00   0.8740E-03
       51710   0.2495E+00   0.1803E-02
       51720   0.2503E+00   0.1010E-02
       51730   0.2497E+00   0.1134E-02
       51740   0.2502E+00   0.7344E-03
       51750   0.2502E+00   0.7931E-03
       51760   0.2501E+00   0.4316E-03
       51770   0.2497E+00   0.1091E-02
       51780   0.2493E+00   0.2623E-02
       51790   0.2500E+00   0.1037E-04
       51800   0.2504E+00   0.1662E-02
       51810   0.2498E+00   0.7765E-03
       51820   0.2499E+00   0.5253E-03
       51830   0.2497E+00   0.1155E-02
       51840   0.2501E+00   0.4338E-03
       51850   0.2505E+00   0.1950E-02
       51860   0.2501E+00   0.4673E-03
       51870   0.2501E+00   0.2645E-03
       51880   0.2506E+00   0.2380E-02
       51890   0.2505E+00   0.1945E-02
       51900   0.2503E+00   0.1040E-02
       51910   0.2502E+00   0.9966E-03
       51920   0.2497E+00   0.1291E-02
       51930   0.2497E+00   0.1253E-02
       51940   0.2505E+00   0.2011E-02
       51950   0.2496E+00   0.1466E-02
       51960   0.2503E+00   0.1223E-02
       51970   0.2503E+00   0.1021E-02
       51980   0.2500E+00   0.1240E-03
       51990   0.2503E+00   0.1254E-02
       52000   0.2500E+00   0.6431E-04
       52010   0.2500E+00   0.7901E-04
       52020   0.2499E+00   0.5435E-03
       52030   0.2504E+00   0.1782E-02
       52040   0.2500E+00   0.4718E-04
       52050   0.2494E+00   0.2376E-02
       52060   0.2497E+00   0.1055E-02
       52070   0.2501E+00   0.2881E-03
       52080   0.2499E+00   0.2697E-03
       52090   0.2501E+00   0.3931E-03
       52100   0.2496E+00   0.1442E-02
       52110   0.2496E+00   0.1586E-02
       52120   0.2496E+00   0.1405E-02
       52130   0.2497E+00   0.1014E-02
       52140   0.2504E+00   0.1550E-02
       52150   0.2498E+00   0.6922E-03
       52160   0.2502E+00   0.8666E-03
       52170   0.2499E+00   0.5598E-03
       52180   0.2502E+00   0.7683E-03
       52190   0.2496E+00   0.1688E-02
       52200   0.2499E+00   0.2280E-03
       52210   0.2497E+00   0.1308E-02
       52220   0.2498E+00   0.8411E-03
       52230   0.2503E+00   0.1228E-02
       52240   0.2499E+00   0.5108E-03
       52250   0.2501E+00   0.2674E-03
       52260   0.2505E+00   0.1950E-02
       52270   0.2498E+00   0.7264E-03
       52280   0.2500E+00   0.1416E-03
       52290   0.2507E+00   0.2626E-02
       52300   0.2500E+00   0.8313E-04
       52310   0.2499E+00   0.3197E-03
       52320   0.2503E+00   0.1039E-02
       52330   0.2497E+00   0.1029E-02
       52340   0.2500E+00   0.4142E-04
       52350   0.2503E+00   0.1268E-02
       52360   0.2499E+00   0.2396E-03
       52370   0.2500E+00   0.1850E-03
       52380   0.2500E+00   0.7980E-05
       52390   0.2501E+00   0.3257E-03
       52400   0.2499E+00   0.4811E-03
       52410   0.2502E+00   0.9296E-03
       52420   0.2495E+00   0.2174E-02
       52430   0.2495E+00   0.1827E-02
       52440   0.2501E+00   0.2029E-03
       52450   0.2499E+00   0.4097E-03
       52460   0.2500E+00   0.1947E-03
       52470   0.2498E+00   0.8759E-03
       52480   0.2501E+00   0.2862E-03
       52490   0.2500E+00   0.4506E-04
       52500   0.2503E+00   0.1183E-02
       52510   0.2497E+00   0.1307E-02
       52520   0.2501E+00   0.3245E-03
       52530   0.2503E+00   0.1253E-02
       52540   0.2496E+00   0.1471E-02
       52550   0.2500E+00   0.9577E-04
       52560   0.2500E+00   0.9033E-04
       52570   0.2505E+00   0.1965E-02
       52580   0.2502E+00   0.7489E-03
       52590   0.2502E+00   0.7073E-03
       52600   0.2502E+00   0.9794E-03
       52610   0.2497E+00   0.1264E-02
       52620   0.2499E+00   0.3862E-03
       52630   0.2497E+00   0.1389E-02
       52640   0.2497E+00   0.1064E-02
       52650   0.2501E+00   0.4463E-03
       52660   0.2504E+00   0.1421E-02
       52670   0.2504E+00   0.1505E-02
       52680   0.2503E+00   0.1032E-02
       52690   0.2500E+00   0.1790E-03
       52700   0.2502E+00   0.9317E-03
       52710   0.2498E+00   0.6421E-03
       52720   0.2502E+00   0.7588E-03
       52730   0.2500E+00   0.1128E-03
       52740   0.2501E+00   0.4269E-03
       52750   0.2494E+00   0.2444E-02
       52760   0.2502E+00   0.9514E-03
       52770   0.2501E+00   0.2940E-03
       52780   0.2500E+00   0.1828E-03
       52790   0.2502E+00   0.9104E-03
       52800   0.2497E+00   0.1268E-02
       52810   0.2499E+00   0.2077E-03
       52820   0.2493E+00   0.2704E-02
       52830   0.2503E+00   0.1174E-02
       52840   0.2499E+00   0.3595E-03
       52850   0.2500E+00   0.1129E-03
       52860   0.2501E+00   0.2454E-03
       52870   0.2498E+00   0.9761E-03
       52880   0.2498E+00   0.7201E-03
       52890   0.2499E+00   0.2236E-03
       52900   0.2497E+00   0.1346E-02
       52910   0.2503E+00   0.1320E-02
       52920   0.2506E+00   0.2233E-02
       52930   0.2502E+00   0.6237E-03
       52940   0.2498E+00   0.6067E-03
       52950   0.2496E+00   0.1783E-02
       52960   0.2504E+00   0.1649E-02
       52970   0.2497E+00   0.1180E-02
       52980   0.2498E+00   0.6472E-03
       52990   0.2498E+00   0.6744E-03
       53000   0.2498E+00   0.7558E-03
       53010   0.2500E+00   0.1233E-04
       53020   0.2496E+00   0.1727E-02
       53030   0.2505E+00   0.1911E-02
       53040   0.2503E+00   0.1140E-02
       53050   0.2496E+00   0.1563E-02
       53060   0.2496E+00   0.1580E-02
       53070   0.2497E+00   0.1047E-02
       53080   0.2498E+00   0.8070E-03
       53090   0.2500E+00   0.1171E-03
       53100   0.2506E+00   0.2318E-02
       53110   0.2500E+00   0.7993E-04
       53120   0.2498E+00   0.9190E-03
       53130   0.2507E+00   0.2609E-02
       53140   0.2497E+00   0.1358E-02
       53150   0.2500E+00   0.1463E-03
       53160   0.2501E+00   0.2269E-03
       53170   0.2500E+00   0.8428E-04
       53180   0.2502E+00   0.6861E-03
       53190   0.2501E+00   0.3264E-03
       53200   0.2501E+00   0.4789E-03
       53210   0.2507E+00   0.2621E-02
       53220   0.2503E+00   0.1231E-02
       53230   0.2503E+00   0.1338E-02
       53240   0.2500E+00   0.8039E-04
       53250   0.2502E+00   0.8382E-03
       53260   0.2497E+00   0.1119E-02
       53270   0.2503E+00   0.1285E-02
       53280   0.2501E+00   0.3500E-03
       53290   0.2499E+00   0.2552E-03
       53300   0.2500E+00   0.1164E-03
       53310   0.2499E+00   0.3754E-03
       53320   0.2500E+00   0.1934E-03
       53330   0.2500E+00   0.7171E-04
       53340   0.2507E+00   0.2615E-02
       53350   0.2499E+00   0.5871E-03
       53360   0.2498E+00   0.7948E-03
       53370   0.2501E+00   0.4411E-03
       53380   0.2496E+00   0.1428E-02
       53390   0.2496E+00   0.1488E-02
       53400   0.2502E+00   0.9246E-03
       53410   0.2502E+00   0.8369E-03
       53420   0.2504E+00   0.1600E-02
       53430   0.2503E+00   0.1251E-02
       53440   0.2501E+00   0.5036E-03
       53450   0.2498E+00   0.7096E-03
       53460   0.2496E+00   0.1647E-02
       53470   0.2499E+00   0.4497E-03
       53480   0.2499E+00   0.4873E-03
       53490   0.2498E+00   0.6274E-03
       53500   0.2499E+00   0.4484E-03
       53510   0.2496E+00   0.1667E-02
       53520   0.2496E+00   0.1671E-02
       53530   0.2500E+00   0.1633E-03
       53540   0.2502E+00   0.7580E-03
       53550   0.2498E+00   0.7486E-03
       53560   0.2501E+00   0.2886E-03
       53570   0.2494E+00   0.2214E-02
       53580   0.2496E+00   0.1499E-02
       53590   0.2504E+00   0.1500E-02
       53600   0.2500E+00   0.2602E-04
       53610   0.2498E+00   0.6061E-03
       53620   0.2502E+00   0.8354E-03
       53630   0.2498E+00   0.9594E-03
       53640   0.2499E+00   0.3530E-03
       53650   0.2505E+00   0.2031E-02
       53660   0.2503E+00   0.1096E-02
       53670   0.2498E+00   0.6493E-03
       53680   0.2499E+00   0.4428E-03
       53690   0.2501E+00   0.2925E-03
       53700   0.2502E+00   0.6624E-03
       53710   0.2501E+00   0.2973E-03
       53720   0.2499E+00   0.5777E-03
       53730   0.2504E+00   0.1590E-02
       53740   0.2499E+00   0.2425E-03
       53750   0.2503E+00   0.1043E-02
       53760   0.2504E+00   0.1441E-02
       53770   0.2502E+00   0.6340E-03
       53780   0.2495E+00   0.1826E-02
       53790   0.2502E+00   0.7380E-03
       53800   0.2500E+00   0.1400E-03
       53810   0.2495E+00   0.2004E-02
       53820   0.2500E+00   0.5578E-04
       53830   0.2499E+00   0.3958E-03
       53840   0.2502E+00   0.6617E-03
       53850   0.2500E+00   0.1537E-03
       53860   0.2502E+00   0.8403E-03
       53870   0.2503E+00   0.1211E-02
       53880   0.2496E+00   0.1689E-02
       53890   0.2502E+00   0.9343E-03
       53900   0.2501E+00   0.2640E-03
       53910   0.2495E+00   0.2106E-02
       53920   0.2496E+00   0.1422E-02
       53930   0.2503E+00   0.1340E-02
       53940   0.2501E+00   0.3044E-03
       53950   0.2507E+00   0.2729E-02
       53960   0.2502E+00   0.7425E-03
       53970   0.2503E+00   0.1353E-02
       53980   0.2494E+00   0.2293E-02
       53990   0.2503E+00   0.1354E-02
       54000   0.2493E+00   0.2680E-02
       54010   0.2500E+00   0.4981E-04
       54020   0.2502E+00   0.6932E-03
       54030   0.2503E+00   0.1022E-02
       54040   0.2502E+00   0.7448E-03
       54050   0.2497E+00   0.1074E-02
       54060   0.2503E+00   0.1043E-02
       54070   0.2498E+00   0.6453E-03
       54080   0.2506E+00   0.2433E-02
       54090   0.2499E+00   0.3171E-03
       54100   0.2503E+00   0.1222E-02
       54110   0.2498E+00   0.9666E-03
       54120   0.2499E+00   0.5083E-03
       54130   0.2500E+00   0.1887E-03
       54140   0.2500E+00   0.2845E-04
       54150   0.2502E+00   0.7106E-03
       54160   0.2504E+00   0.1748E-02
       54170   0.2500E+00   0.7586E-04
       54180   0.2504E+00   0.1463E-02
       54190   0.2499E+00   0.2801E-03
       54200   0.2502E+00   0.6084E-03
       54210   0.2496E+00   0.1526E-02
       54220   0.2500E+00   0.1185E-04
       54230   0.2500E+00   0.1199E-03
       54240   0.2503E+00   0.1117E-02
       54250   0.2498E+00   0.7364E-03
       54260   0.2501E+00   0.2240E-03
       54270   0.2501E+00   0.2607E-03
       54280   0.2500E+00   0.4427E-04
       54290   0.2499E+00   0.3465E-03
       54300   0.2503E+00   0.1235E-02
       54310   0.2499E+00   0.5348E-03
       54320   0.2500E+00   0.1500E-03
       54330   0.2501E+00   0.4972E-03
       54340   0.2500E+00   0.1352E-03
       54350   0.2505E+00   0.2125E-02
       54360   0.2503E+00   0.1161E-02
       54370   0.2499E+00   0.4061E-03
       54380   0.2501E+00   0.5815E-03
       54390   0.2501E+00   0.4066E-03
       54400   0.2501E+00   0.2705E-03
       54410   0.2500E+00   0.6586E-04
       54420   0.2500E+00   0.1714E-03
       54430   0.2503E+00   0.1237E-02
       54440   0.2498E+00   0.6320E-03
       54450   0.2501E+00   0.2951E-03
       54460   0.2498E+00   0.7546E-03
       54470   0.2498E+00   0.8429E-03
       54480   0.2501E+00   0.5003E-03
       54490   0.2501E+00   0.2463E-03
       54500   0.2500E+00   0.1689E-03
       54510   0.2501E+00   0.4104E-03
       54520   0.2501E+00   0.3052E-03
       54530   0.2501E+00   0.2397E-03
       54540   0.2497E+00   0.1223E-02
       54550   0.2499E+00   0.3242E-03
       54560   0.2500E+00   0.1735E-03
       54570   0.2500E+00   0.1713E-03
       54580   0.2501E+00   0.2302E-03
       54590   0.2500E+00   0.1843E-03
       54600   0.2506E+00   0.2211E-02
       54610   0.2503E+00   0.1073E-02
       54620   0.2492E+00   0.3387E-02
       54630   0.2499E+00   0.3181E-03
       54640   0.2501E+00   0.5572E-03
       54650   0.2502E+00   0.6291E-03
       54660   0.2495E+00   0.2053E-02
       54670   0.2503E+00   0.1348E-02
       54680   0.2502E+00   0.8938E-03
       54690   0.2500E+00   0.1123E-03
       54700   0.2496E+00   0.1483E-02
       54710   0.2499E+00   0.5365E-03
       54720   0.2502E+00   0.9727E-03
       54730   0.2503E+00   0.1198E-02
       54740   0.2497E+00   0.1016E-02
       54750   0.2501E+00   0.3706E-03
       54760   0.2501E+00   0.3705E-03
       54770   0.2501E+00   0.2138E-03
       54780   0.2504E+00   0.1641E-02
       54790   0.2502E+00   0.7966E-03
       54800   0.2498E+00   0.9368E-03
       54810   0.2503E+00   0.1331E-02
       54820   0.2501E+00   0.3054E-03
       54830   0.2502E+00   0.6113E-03
       54840   0.2498E+00   0.8230E-03
       54850   0.2504E+00   0.1778E-02
       54860   0.2499E+00   0.4441E-03
       54870   0.2499E+00   0.2647E-03
       54880   0.2498E+00   0.9541E-03
       54890   0.2504E+00   0.1693E-02
       54900   0.2501E+00   0.3740E-03
       54910   0.2499E+00   0.2932E-03
       54920   0.2501E+00   0.5395E-03
       54930   0.2497E+00   0.1164E-02
       54940   0.2500E+00   0.1289E-03
       54950   0.2500E+00   0.1263E-03
       54960   0.2504E+00   0.1517E-02
       54970   0.2497E+00   0.1090E-02
       54980   0.2498E+00   0.8588E-03
       54990   0.2501E+00   0.5379E-03
       55000   0.2501E+00   0.2442E-03
       55010   0.2496E+00   0.1647E-02
       55020   0.2500E+00   0.9732E-04
       55030   0.2505E+00   0.1873E-02
       55040   0.2492E+00   0.3197E-02
       55050   0.2497E+00   0.1091E-02
       55060   0.2504E+00   0.1767E-02
       55070   0.2503E+00   0.1217E-02
       55080   0.2500E+00   0.1928E-03
       55090   0.2499E+00   0.4087E-03
       55100   0.2509E+00   0.3456E-02
       55110   0.2501E+00   0.2235E-03
       55120   0.2496E+00   0.1504E-02
       55130   0.2499E+00   0.3443E-03
       55140   0.2494E+00   0.2261E-02
       55150   0.2497E+00   0.1251E-02
       55160   0.2500E+00   0.1874E-03
       55170   0.2497E+00   0.1237E-02
       55180   0.2503E+00   0.1098E-02
       55190   0.2507E+00   0.2627E-02
       55200   0.2495E+00   0.1859E-02
       55210   0.2496E+00   0.1692E-02
       55220   0.2501E+00   0.3106E-03
       55230   0.2497E+00   0.1331E-02
       55240   0.2498E+00   0.9360E-03
       55250   0.2498E+00   0.9269E-03
       55260   0.2500E+00   0.1386E-03
       55270   0.2499E+00   0.2161E-03
       55280   0.2497E+00   0.1056E-02
       55290   0.2502E+00   0.7708E-03
       55300   0.2496E+00   0.1648E-02
       55310   0.2499E+00   0.2612E-03
       55320   0.2501E+00   0.2198E-03
       55330   0.2508E+00   0.3038E-02
       55340   0.2500E+00   0.1242E-03
       55350   0.2506E+00   0.2322E-02
       55360   0.2499E+00   0.5849E-03
       55370   0.2495E+00   0.1879E-02
       55380   0.2500E+00   0.3979E-04
       55390   0.2500E+00   0.1867E-04
       55400   0.2498E+00   0.6961E-03
       55410   0.2499E+00   0.4303E-03
       55420   0.2503E+00   0.1220E-02
       55430   0.2498E+00   0.8986E-03
       55440   0.2496E+00   0.1572E-02
       55450   0.2501E+00   0.2482E-03
       55460   0.2500E+00   0.8408E-04
       55470   0.2501E+00   0.4019E-03
       55480   0.2499E+00   0.3221E-03
       55490   0.2497E+00   0.1044E-02
       55500   0.2498E+00   0.7021E-03
       55510   0.2498E+00   0.7460E-03
       55520   0.2499E+00   0.5199E-03
       55530   0.2501E+00   0.4631E-03
       55540   0.2503E+00   0.1159E-02
       55550   0.2501E+00   0.2656E-03
       55560   0.2499E+00   0.4407E-03
       55570   0.2500E+00   0.9657E-04
       55580   0.2500E+00   0.9479E-04
       55590   0.2498E+00   0.7214E-03
       55600   0.2500E+00   0.7855E-04
       55610   0.2495E+00   0.2051E-02
       55620   0.2498E+00   0.6189E-03
       55630   0.2500E+00   0.1289E-03
       55640   0.2502E+00   0.8369E-03
       55650   0.2498E+00   0.6581E-03
       55660   0.2499E+00   0.4116E-03
       55670   0.2502E+00   0.8146E-03
       55680   0.2500E+00   0.1029E-03
       55690   0.2496E+00   0.1588E-02
       55700   0.2498E+00   0.9147E-03
       55710   0.2507E+00   0.2684E-02
       55720   0.2498E+00   0.7538E-03
       55730   0.2501E+00   0.5836E-03
       55740   0.2505E+00   0.1883E-02
       55750   0.2495E+00   0.2068E-02
       55760   0.2503E+00   0.1041E-02
       55770   0.2502E+00   0.7917E-03
       55780   0.2502E+00   0.8359E-03
       55790   0.2498E+00   0.6440E-03
       55800   0.2497E+00   0.1121E-02
       55810   0.2498E+00   0.7095E-03
       55820   0.2500E+00   0.1045E-03
       55830   0.2504E+00   0.1697E-02
       55840   0.2503E+00   0.1269E-02
       55850   0.2501E+00   0.4024E-03
       55860   0.2499E+00   0.2105E-03
       55870   0.2503E+00   0.1320E-02
       55880   0.2501E+00   0.5436E-03
       55890   0.2499E+00   0.3615E-03
       55900   0.2501E+00   0.2038E-03
       55910   0.2506E+00   0.2377E-02
       55920   0.2501E+00   0.5020E-03
       55930   0.2495E+00   0.1992E-02
       55940   0.2501E+00   0.2994E-03
       55950   0.2503E+00   0.1102E-02
       55960   0.2504E+00   0.1586E-02
       55970   0.2497E+00   0.1004E-02
       55980   0.2499E+00   0.4131E-03
       55990   0.2505E+00   0.2146E-02
       56000   0.2497E+00   0.1248E-02
       56010   0.2499E+00   0.3140E-03
       56020   0.2499E+00   0.2310E-03
       56030   0.2505E+00   0.2005E-02
       56040   0.2499E+00   0.2296E-03
       56050   0.2500E+00   0.6670E-04
       56060   0.2502E+00   0.9037E-03
       56070   0.2500E+00   0.6298E-04
       56080   0.2499E+00   0.2526E-03
       56090   0.2495E+00   0.1844E-02
       56100   0.2499E+00   0.5655E-03
       56110   0.2500E+00   0.1449E-03
       56120   0.2497E+00   0.1271E-02
       56130   0.2498E+00   0.7467E-03
       56140   0.2503E+00   0.1355E-02
       56150   0.2498E+00   0.9516E-03
       56160   0.2498E+00   0.7779E-03
       56170   0.2501E+00   0.4335E-03
       56180   0.2495E+00   0.1915E-02
       56190   0.2498E+00   0.8353E-03
       56200   0.2501E+00   0.3516E-03
       56210   0.2500E+00   0.3865E-04
       56220   0.2500E+00   0.1008E-03
       56230   0.2502E+00   0.8837E-03
       56240   0.2499E+00   0.2323E-03
       56250   0.2499E+00   0.4224E-03
       56260   0.2501E+00   0.5413E-03
       56270   0.2500E+00   0.1387E-03
       56280   0.2501E+00   0.5721E-03
       56290   0.2498E+00   0.9962E-03
       56300   0.2496E+00   0.1611E-02
       56310   0.2503E+00   0.1183E-02
       56320   0.2499E+00   0.3688E-03
       56330   0.2503E+00   0.1293E-02
       56340   0.2501E+00   0.5896E-03
       56350   0.2501E+00   0.5905E-03
       56360   0.2498E+00   0.8441E-03
       56370   0.2500E+00   0.1638E-03
       56380   0.2498E+00   0.6781E-03
       56390   0.2500E+00   0.6519E-04
       56400   0.2502E+00   0.6652E-03
       56410   0.2502E+00   0.7907E-03
       56420   0.2501E+00   0.3801E-03
       56430   0.2499E+00   0.2666E-03
       56440   0.2501E+00   0.5450E-03
       56450   0.2500E+00   0.1219E-04
       56460   0.2498E+00   0.8741E-03
       56470   0.2500E+00   0.1738E-03
       56480   0.2503E+00   0.1381E-02
       56490   0.2498E+00   0.9170E-03
       56500   0.2499E+00   0.3134E-03
       56510   0.2505E+00   0.2059E-02
       56520   0.2496E+00   0.1405E-02
       56530   0.2503E+00   0.1074E-02
       56540   0.2504E+00   0.1559E-02
       56550   0.2502E+00   0.6261E-03
       56560   0.2502E+00   0.6046E-03
       56570   0.2497E+00   0.1006E-02
       56580   0.2502E+00   0.8784E-03
       56590   0.2502E+00   0.6251E-03
       56600   0.2502E+00   0.6024E-03
       56610   0.2501E+00   0.5128E-03
       56620   0.2494E+00   0.2469E-02
       56630   0.2498E+00   0.7519E-03
       56640   0.2498E+00   0.7277E-03
       56650   0.2499E+00   0.4683E-03
       56660   0.2500E+00   0.1362E-03
       56670   0.2503E+00   0.1147E-02
       56680   0.2498E+00   0.6358E-03
       56690   0.2500E+00   0.2570E-04
       56700   0.2503E+00   0.1312E-02
       56710   0.2502E+00   0.7710E-03
       56720   0.2501E+00   0.5819E-03
       56730   0.2500E+00   0.1946E-03
       56740   0.2498E+00   0.7124E-03
       56750   0.2499E+00   0.2277E-03
       56760   0.2499E+00   0.4159E-03
       56770   0.2501E+00   0.2362E-03
       56780   0.2505E+00   0.1842E-02
       56790   0.2503E+00   0.1176E-02
       56800   0.2495E+00   0.2190E-02
       56810   0.2502E+00   0.6951E-03
       56820   0.2503E+00   0.1106E-02
       56830   0.2503E+00   0.1077E-02
       56840   0.2497E+00   0.1023E-02
       56850   0.2501E+00   0.2775E-03
       56860   0.2499E+00   0.4516E-03
       56870   0.2505E+00   0.1939E-02
       56880   0.2495E+00   0.1858E-02
       56890   0.2495E+00   0.2128E-02
       56900   0.2500E+00   0.9593E-04
       56910   0.2497E+00   0.1208E-02
       56920   0.2498E+00   0.9351E-03
       56930   0.2497E+00   0.1004E-02
       56940   0.2502E+00   0.8384E-03
       56950   0.2495E+00   0.2055E-02
       56960   0.2499E+00   0.5879E-03
       56970   0.2500E+00   0.1610E-04
       56980   0.2499E+00   0.3390E-03
       56990   0.2500E+00   0.1373E-03
       57000   0.2507E+00   0.2820E-02
       57010   0.2500E+00   0.5759E-04
       57020   0.2497E+00   0.1042E-02
       57030   0.2500E+00   0.1380E-03
       57040   0.2501E+00   0.5378E-03
       57050   0.2501E+00   0.5466E-03
       57060   0.2498E+00   0.8724E-03
       57070   0.2501E+00   0.2962E-03
       57080   0.2496E+00   0.1518E-02
       57090   0.2498E+00   0.6992E-03
       57100   0.2501E+00   0.4318E-03
       57110   0.2499E+00   0.3423E-03
       57120   0.2503E+00   0.1060E-02
       57130   0.2497E+00   0.1255E-02
       57140   0.2502E+00   0.6947E-03
       57150   0.2497E+00   0.1163E-02
       57160   0.2497E+00   0.1395E-02
       57170   0.2502E+00   0.7735E-03
       57180   0.2501E+00   0.2406E-03
       57190   0.2499E+00   0.5214E-03
       57200   0.2501E+00   0.2303E-03
       57210   0.2499E+00   0.4368E-03
       57220   0.2502E+00   0.6787E-03
       57230   0.2500E+00   0.9005E-04
       57240   0.2501E+00   0.4820E-03
       57250   0.2501E+00   0.4507E-03
       57260   0.2497E+00   0.1042E-02
