     MC_step       U_adim       M_adim
        4799  -0.1380E+04   0.3625E-01
        4800  -0.1248E+04   0.2375E-01
        4801  -0.1252E+04   0.6250E-02
        4802  -0.1224E+04   0.4375E-01
        4803  -0.1232E+04   0.3375E-01
        4804  -0.1288E+04   0.7000E-01
        4805  -0.1232E+04   0.8000E-01
        4806  -0.1236E+04   0.6625E-01
        4807  -0.1116E+04   0.8250E-01
        4808  -0.1260E+04   0.8125E-01
        4809  -0.1212E+04   0.9875E-01
        4810  -0.1292E+04   0.9750E-01
        4811  -0.1276E+04   0.1288E+00
        4812  -0.1260E+04   0.5125E-01
        4813  -0.1140E+04   0.4375E-01
        4814  -0.1320E+04   0.4375E-01
        4815  -0.1340E+04   0.5375E-01
        4816  -0.1304E+04   0.5000E-01
        4817  -0.1264E+04   0.1250E-02
        4818  -0.1288E+04   0.4875E-01
        4819  -0.1156E+04   0.4500E-01
        4820  -0.1200E+04   0.1625E-01
        4821  -0.1212E+04   0.3750E-02
        4822  -0.1152E+04   0.5125E-01
        4823  -0.1192E+04   0.1250E-02
        4824  -0.1236E+04   0.3375E-01
        4825  -0.1280E+04   0.1875E-01
        4826  -0.1284E+04   0.1625E-01
        4827  -0.1164E+04   0.8750E-02
        4828  -0.1172E+04   0.2500E-02
        4829  -0.1232E+04   0.7500E-02
        4830  -0.1268E+04   0.1000E-01
        4831  -0.1160E+04   0.2625E-01
        4832  -0.1252E+04   0.4500E-01
        4833  -0.1336E+04   0.1750E-01
        4834  -0.1448E+04   0.0000E+00
        4835  -0.1260E+04   0.5250E-01
        4836  -0.1356E+04   0.5625E-01
        4837  -0.1252E+04   0.3375E-01
        4838  -0.1148E+04   0.3500E-01
        4839  -0.1228E+04   0.5000E-02
        4840  -0.1268E+04   0.3750E-02
        4841  -0.1340E+04   0.1250E-01
        4842  -0.1244E+04   0.1125E-01
        4843  -0.1164E+04   0.1250E-01
        4844  -0.1192E+04   0.5625E-01
        4845  -0.1156E+04   0.1750E-01
        4846  -0.1252E+04   0.6500E-01
        4847  -0.1184E+04   0.5375E-01
        4848  -0.1208E+04   0.7000E-01
        4849  -0.1296E+04   0.8625E-01
        4850  -0.1376E+04   0.4375E-01
        4851  -0.1324E+04   0.4125E-01
        4852  -0.1224E+04   0.7875E-01
        4853  -0.1072E+04   0.6250E-02
        4854  -0.1052E+04   0.1125E-01
        4855  -0.1084E+04   0.1125E-01
        4856  -0.1096E+04   0.4500E-01
        4857  -0.1068E+04   0.3750E-02
        4858  -0.1132E+04   0.2375E-01
        4859  -0.1080E+04   0.6000E-01
        4860  -0.1204E+04   0.4250E-01
        4861  -0.1240E+04   0.4500E-01
        4862  -0.1260E+04   0.4500E-01
        4863  -0.1252E+04   0.4375E-01
        4864  -0.1244E+04   0.1250E-02
        4865  -0.1224E+04   0.3750E-02
        4866  -0.1332E+04   0.4000E-01
        4867  -0.1324E+04   0.4500E-01
        4868  -0.1288E+04   0.5375E-01
        4869  -0.1252E+04   0.7125E-01
        4870  -0.1292E+04   0.1550E+00
        4871  -0.1320E+04   0.1350E+00
        4872  -0.1168E+04   0.1325E+00
        4873  -0.1248E+04   0.1025E+00
        4874  -0.1264E+04   0.6375E-01
        4875  -0.1356E+04   0.5375E-01
        4876  -0.1360E+04   0.6125E-01
        4877  -0.1284E+04   0.4750E-01
        4878  -0.1164E+04   0.6000E-01
        4879  -0.1124E+04   0.7875E-01
        4880  -0.1180E+04   0.8875E-01
        4881  -0.1280E+04   0.5500E-01
        4882  -0.1164E+04   0.1375E-01
        4883  -0.1260E+04   0.4875E-01
        4884  -0.1288E+04   0.7750E-01
        4885  -0.1252E+04   0.5750E-01
        4886  -0.1256E+04   0.7750E-01
        4887  -0.1368E+04   0.9250E-01
        4888  -0.1300E+04   0.2500E-02
        4889  -0.1176E+04   0.4375E-01
        4890  -0.1316E+04   0.1125E+00
        4891  -0.1224E+04   0.6750E-01
        4892  -0.1260E+04   0.5500E-01
        4893  -0.1332E+04   0.6500E-01
        4894  -0.1244E+04   0.8250E-01
        4895  -0.1260E+04   0.8625E-01
        4896  -0.1232E+04   0.7125E-01
        4897  -0.1292E+04   0.4000E-01
        4898  -0.1256E+04   0.2750E-01
        4899  -0.1288E+04   0.5250E-01
        4900  -0.1336E+04   0.3750E-02
        4901  -0.1300E+04   0.8750E-02
        4902  -0.1368E+04   0.4750E-01
        4903  -0.1380E+04   0.4125E-01
        4904  -0.1236E+04   0.3375E-01
        4905  -0.1180E+04   0.5000E-02
        4906  -0.1180E+04   0.2875E-01
        4907  -0.1152E+04   0.1875E-01
        4908  -0.1236E+04   0.4375E-01
        4909  -0.1140E+04   0.1250E-02
        4910  -0.1192E+04   0.2000E-01
        4911  -0.1144E+04   0.2125E-01
        4912  -0.1196E+04   0.7500E-02
        4913  -0.1148E+04   0.6250E-01
        4914  -0.1236E+04   0.1125E+00
        4915  -0.1280E+04   0.1150E+00
        4916  -0.1300E+04   0.9000E-01
        4917  -0.1212E+04   0.8125E-01
        4918  -0.1308E+04   0.7125E-01
        4919  -0.1276E+04   0.6750E-01
        4920  -0.1244E+04   0.3250E-01
        4921  -0.1268E+04   0.1500E-01
        4922  -0.1232E+04   0.4750E-01
        4923  -0.1208E+04   0.5750E-01
        4924  -0.1144E+04   0.1000E-01
        4925  -0.1100E+04   0.1125E-01
        4926  -0.1120E+04   0.4875E-01
        4927  -0.1232E+04   0.4750E-01
        4928  -0.1228E+04   0.1875E-01
        4929  -0.1200E+04   0.3750E-01
        4930  -0.1188E+04   0.4500E-01
        4931  -0.1148E+04   0.6375E-01
        4932  -0.1132E+04   0.9875E-01
        4933  -0.1276E+04   0.4875E-01
        4934  -0.1188E+04   0.2500E-01
        4935  -0.1116E+04   0.2625E-01
        4936  -0.1152E+04   0.3375E-01
        4937  -0.1160E+04   0.1250E-01
        4938  -0.1164E+04   0.1875E-01
        4939  -0.1204E+04   0.2000E-01
        4940  -0.1096E+04   0.2250E-01
        4941  -0.1072E+04   0.1125E-01
        4942  -0.1104E+04   0.2875E-01
        4943  -0.1100E+04   0.9125E-01
        4944  -0.1196E+04   0.7875E-01
        4945  -0.1036E+04   0.8000E-01
        4946  -0.1156E+04   0.8000E-01
        4947  -0.1156E+04   0.1075E+00
        4948  -0.1308E+04   0.1413E+00
        4949  -0.1256E+04   0.1150E+00
        4950  -0.1280E+04   0.1113E+00
        4951  -0.1208E+04   0.6625E-01
        4952  -0.1320E+04   0.6875E-01
        4953  -0.1256E+04   0.3375E-01
        4954  -0.1384E+04   0.5625E-01
        4955  -0.1272E+04   0.2750E-01
        4956  -0.1244E+04   0.2625E-01
        4957  -0.1204E+04   0.5125E-01
        4958  -0.1232E+04   0.1013E+00
        4959  -0.1208E+04   0.6500E-01
        4960  -0.1216E+04   0.1375E-01
        4961  -0.1244E+04   0.2625E-01
        4962  -0.1164E+04   0.2125E-01
        4963  -0.1280E+04   0.1250E-01
        4964  -0.1292E+04   0.4500E-01
        4965  -0.1248E+04   0.6250E-01
        4966  -0.1192E+04   0.8500E-01
        4967  -0.1176E+04   0.4625E-01
        4968  -0.1212E+04   0.5625E-01
        4969  -0.1288E+04   0.8125E-01
        4970  -0.1188E+04   0.3000E-01
        4971  -0.1260E+04   0.2125E-01
        4972  -0.1328E+04   0.1013E+00
        4973  -0.1352E+04   0.1087E+00
        4974  -0.1308E+04   0.7375E-01
        4975  -0.1216E+04   0.8375E-01
        4976  -0.1304E+04   0.6625E-01
        4977  -0.1292E+04   0.5500E-01
        4978  -0.1240E+04   0.7375E-01
        4979  -0.1244E+04   0.9375E-01
        4980  -0.1368E+04   0.8625E-01
        4981  -0.1300E+04   0.9625E-01
        4982  -0.1324E+04   0.1175E+00
        4983  -0.1268E+04   0.1125E+00
        4984  -0.1340E+04   0.7875E-01
        4985  -0.1216E+04   0.6375E-01
        4986  -0.1232E+04   0.5000E-01
        4987  -0.1280E+04   0.2125E-01
        4988  -0.1272E+04   0.3500E-01
        4989  -0.1340E+04   0.1250E-01
        4990  -0.1332E+04   0.1125E-01
        4991  -0.1252E+04   0.1875E-01
        4992  -0.1192E+04   0.4500E-01
        4993  -0.1272E+04   0.3000E-01
        4994  -0.1144E+04   0.1500E-01
        4995  -0.1248E+04   0.2250E-01
        4996  -0.1304E+04   0.2375E-01
        4997  -0.1232E+04   0.3625E-01
        4998  -0.1232E+04   0.4875E-01
        4999  -0.1220E+04   0.1062E+00
        5000  -0.1276E+04   0.5375E-01
        5001  -0.1216E+04   0.5000E-02
        5002  -0.1188E+04   0.6875E-01
        5003  -0.1252E+04   0.1050E+00
        5004  -0.1260E+04   0.8125E-01
        5005  -0.1176E+04   0.6375E-01
        5006  -0.1168E+04   0.9375E-01
        5007  -0.1208E+04   0.9875E-01
        5008  -0.1188E+04   0.1138E+00
        5009  -0.1184E+04   0.1050E+00
        5010  -0.1272E+04   0.1113E+00
        5011  -0.1136E+04   0.9000E-01
        5012  -0.1224E+04   0.9375E-01
        5013  -0.1276E+04   0.4875E-01
        5014  -0.1104E+04   0.4250E-01
        5015  -0.1204E+04   0.2500E-02
        5016  -0.1180E+04   0.2375E-01
        5017  -0.1268E+04   0.2500E-02
        5018  -0.1188E+04   0.6250E-02
        5019  -0.1196E+04   0.5000E-02
        5020  -0.1232E+04   0.0000E+00
        5021  -0.1260E+04   0.2500E-02
        5022  -0.1160E+04   0.3500E-01
        5023  -0.1252E+04   0.7375E-01
        5024  -0.1268E+04   0.4750E-01
        5025  -0.1300E+04   0.9500E-01
        5026  -0.1324E+04   0.7750E-01
        5027  -0.1300E+04   0.6375E-01
        5028  -0.1352E+04   0.3125E-01
        5029  -0.1264E+04   0.8250E-01
        5030  -0.1288E+04   0.4125E-01
        5031  -0.1388E+04   0.8375E-01
        5032  -0.1300E+04   0.7625E-01
        5033  -0.1124E+04   0.1087E+00
        5034  -0.1216E+04   0.1438E+00
        5035  -0.1252E+04   0.1663E+00
        5036  -0.1320E+04   0.1375E+00
        5037  -0.1304E+04   0.1038E+00
        5038  -0.1320E+04   0.1212E+00
        5039  -0.1220E+04   0.1087E+00
        5040  -0.1200E+04   0.8750E-01
        5041  -0.1368E+04   0.9000E-01
        5042  -0.1312E+04   0.3625E-01
        5043  -0.1380E+04   0.6375E-01
        5044  -0.1280E+04   0.5000E-01
        5045  -0.1232E+04   0.8250E-01
        5046  -0.1300E+04   0.2375E-01
        5047  -0.1248E+04   0.6750E-01
        5048  -0.1320E+04   0.6875E-01
        5049  -0.1108E+04   0.8750E-01
        5050  -0.1196E+04   0.9000E-01
        5051  -0.1296E+04   0.7375E-01
        5052  -0.1264E+04   0.1375E-01
        5053  -0.1308E+04   0.4875E-01
        5054  -0.1204E+04   0.4875E-01
        5055  -0.1220E+04   0.2875E-01
        5056  -0.1272E+04   0.0000E+00
        5057  -0.1260E+04   0.4125E-01
        5058  -0.1444E+04   0.2125E-01
        5059  -0.1276E+04   0.8875E-01
        5060  -0.1448E+04   0.1275E+00
        5061  -0.1416E+04   0.7375E-01
        5062  -0.1292E+04   0.1750E-01
        5063  -0.1380E+04   0.7500E-02
        5064  -0.1268E+04   0.3750E-02
        5065  -0.1208E+04   0.1125E-01
        5066  -0.1172E+04   0.2500E-02
        5067  -0.1180E+04   0.1000E-01
        5068  -0.1116E+04   0.2750E-01
        5069  -0.1168E+04   0.2625E-01
        5070  -0.1152E+04   0.5375E-01
        5071  -0.1128E+04   0.3875E-01
        5072  -0.1356E+04   0.6500E-01
        5073  -0.1300E+04   0.6125E-01
        5074  -0.1256E+04   0.7000E-01
        5075  -0.1232E+04   0.7625E-01
        5076  -0.1228E+04   0.1050E+00
        5077  -0.1196E+04   0.1000E+00
        5078  -0.1260E+04   0.1087E+00
        5079  -0.1224E+04   0.1350E+00
        5080  -0.1196E+04   0.1100E+00
        5081  -0.1184E+04   0.1438E+00
        5082  -0.1228E+04   0.1562E+00
        5083  -0.1248E+04   0.2025E+00
        5084  -0.1276E+04   0.2213E+00
        5085  -0.1224E+04   0.1650E+00
        5086  -0.1184E+04   0.1588E+00
        5087  -0.1216E+04   0.1575E+00
        5088  -0.1180E+04   0.1638E+00
        5089  -0.1184E+04   0.1300E+00
        5090  -0.1336E+04   0.1250E+00
        5091  -0.1216E+04   0.1425E+00
        5092  -0.1284E+04   0.1175E+00
        5093  -0.1300E+04   0.1212E+00
        5094  -0.1272E+04   0.1237E+00
        5095  -0.1288E+04   0.3750E-01
        5096  -0.1396E+04   0.8000E-01
        5097  -0.1388E+04   0.5000E-01
        5098  -0.1316E+04   0.3000E-01
        5099  -0.1308E+04   0.2750E-01
        5100  -0.1320E+04   0.8750E-02
        5101  -0.1288E+04   0.4625E-01
        5102  -0.1264E+04   0.8875E-01
        5103  -0.1212E+04   0.5125E-01
        5104  -0.1356E+04   0.7000E-01
        5105  -0.1244E+04   0.7875E-01
        5106  -0.1268E+04   0.4750E-01
        5107  -0.1212E+04   0.3250E-01
        5108  -0.1192E+04   0.1250E-01
        5109  -0.1260E+04   0.7500E-02
        5110  -0.1228E+04   0.2375E-01
        5111  -0.1208E+04   0.1250E-02
        5112  -0.1144E+04   0.2625E-01
        5113  -0.1344E+04   0.2875E-01
        5114  -0.1360E+04   0.6750E-01
        5115  -0.1264E+04   0.3625E-01
        5116  -0.1264E+04   0.9875E-01
        5117  -0.1284E+04   0.1163E+00
        5118  -0.1392E+04   0.9750E-01
        5119  -0.1364E+04   0.1075E+00
        5120  -0.1260E+04   0.4250E-01
        5121  -0.1328E+04   0.2625E-01
        5122  -0.1452E+04   0.5125E-01
        5123  -0.1388E+04   0.6000E-01
        5124  -0.1404E+04   0.5625E-01
        5125  -0.1300E+04   0.6250E-02
        5126  -0.1328E+04   0.7500E-02
        5127  -0.1348E+04   0.3500E-01
        5128  -0.1372E+04   0.4375E-01
        5129  -0.1348E+04   0.6250E-01
        5130  -0.1204E+04   0.7000E-01
        5131  -0.1284E+04   0.8375E-01
        5132  -0.1356E+04   0.4250E-01
        5133  -0.1304E+04   0.4500E-01
        5134  -0.1392E+04   0.1425E+00
        5135  -0.1336E+04   0.1338E+00
        5136  -0.1348E+04   0.1200E+00
        5137  -0.1288E+04   0.9625E-01
        5138  -0.1300E+04   0.7625E-01
        5139  -0.1324E+04   0.8125E-01
        5140  -0.1268E+04   0.5875E-01
        5141  -0.1200E+04   0.1750E-01
        5142  -0.1308E+04   0.9750E-01
        5143  -0.1168E+04   0.6000E-01
        5144  -0.1224E+04   0.6375E-01
        5145  -0.1228E+04   0.5875E-01
        5146  -0.1180E+04   0.1000E-01
        5147  -0.1196E+04   0.1875E-01
        5148  -0.1268E+04   0.1163E+00
        5149  -0.1288E+04   0.9875E-01
        5150  -0.1300E+04   0.7000E-01
        5151  -0.1128E+04   0.8500E-01
        5152  -0.1156E+04   0.6250E-02
        5153  -0.1148E+04   0.1125E-01
        5154  -0.1088E+04   0.2000E-01
        5155  -0.1168E+04   0.7500E-02
        5156  -0.1080E+04   0.2375E-01
        5157  -0.1220E+04   0.7125E-01
        5158  -0.1260E+04   0.1500E-01
        5159  -0.1196E+04   0.5750E-01
        5160  -0.1320E+04   0.1150E+00
        5161  -0.1268E+04   0.4000E-01
        5162  -0.1272E+04   0.1000E-01
        5163  -0.1172E+04   0.2500E-02
        5164  -0.1244E+04   0.2000E-01
        5165  -0.1136E+04   0.1875E-01
        5166  -0.1192E+04   0.4250E-01
        5167  -0.1124E+04   0.6500E-01
        5168  -0.1140E+04   0.1250E-02
        5169  -0.1208E+04   0.1250E-02
        5170  -0.1180E+04   0.2250E-01
        5171  -0.1196E+04   0.2500E-01
        5172  -0.1144E+04   0.3625E-01
        5173  -0.1276E+04   0.1875E-01
        5174  -0.1252E+04   0.7500E-02
        5175  -0.1248E+04   0.1750E-01
        5176  -0.1320E+04   0.3125E-01
        5177  -0.1192E+04   0.1625E-01
        5178  -0.1224E+04   0.2000E-01
        5179  -0.1264E+04   0.2750E-01
        5180  -0.1236E+04   0.4500E-01
        5181  -0.1176E+04   0.6625E-01
        5182  -0.1276E+04   0.7750E-01
        5183  -0.1300E+04   0.1275E+00
        5184  -0.1328E+04   0.1100E+00
        5185  -0.1356E+04   0.1275E+00
        5186  -0.1284E+04   0.9375E-01
        5187  -0.1264E+04   0.8625E-01
        5188  -0.1212E+04   0.1013E+00
        5189  -0.1208E+04   0.1163E+00
        5190  -0.1256E+04   0.1512E+00
        5191  -0.1208E+04   0.1750E+00
        5192  -0.1232E+04   0.1963E+00
        5193  -0.1184E+04   0.1638E+00
        5194  -0.1204E+04   0.1212E+00
        5195  -0.1188E+04   0.1150E+00
        5196  -0.1308E+04   0.1900E+00
        5197  -0.1160E+04   0.1888E+00
        5198  -0.1268E+04   0.1525E+00
        5199  -0.1204E+04   0.1325E+00
        5200  -0.1224E+04   0.1500E+00
        5201  -0.1196E+04   0.9625E-01
        5202  -0.1132E+04   0.7875E-01
        5203  -0.1152E+04   0.1013E+00
        5204  -0.1240E+04   0.1275E+00
        5205  -0.1188E+04   0.1087E+00
        5206  -0.1308E+04   0.1050E+00
        5207  -0.1276E+04   0.1487E+00
        5208  -0.1232E+04   0.1663E+00
        5209  -0.1292E+04   0.1537E+00
        5210  -0.1364E+04   0.1188E+00
        5211  -0.1420E+04   0.8625E-01
        5212  -0.1312E+04   0.9250E-01
        5213  -0.1288E+04   0.3250E-01
        5214  -0.1268E+04   0.6125E-01
        5215  -0.1224E+04   0.3875E-01
        5216  -0.1252E+04   0.6375E-01
        5217  -0.1288E+04   0.3375E-01
        5218  -0.1284E+04   0.8125E-01
        5219  -0.1192E+04   0.1087E+00
        5220  -0.1224E+04   0.1100E+00
        5221  -0.1248E+04   0.8875E-01
        5222  -0.1224E+04   0.8875E-01
        5223  -0.1200E+04   0.5125E-01
        5224  -0.1252E+04   0.4750E-01
        5225  -0.1260E+04   0.7500E-01
        5226  -0.1216E+04   0.7500E-01
        5227  -0.1188E+04   0.1375E-01
        5228  -0.1260E+04   0.3000E-01
        5229  -0.1156E+04   0.2375E-01
        5230  -0.1120E+04   0.8875E-01
        5231  -0.1292E+04   0.6750E-01
        5232  -0.1212E+04   0.7375E-01
        5233  -0.1100E+04   0.8250E-01
        5234  -0.1292E+04   0.3375E-01
        5235  -0.1268E+04   0.3500E-01
        5236  -0.1184E+04   0.4375E-01
        5237  -0.1140E+04   0.1000E-01
        5238  -0.1080E+04   0.2125E-01
        5239  -0.1052E+04   0.1125E-01
        5240  -0.1148E+04   0.3875E-01
        5241  -0.1132E+04   0.6250E-01
        5242  -0.1168E+04   0.4625E-01
        5243  -0.1112E+04   0.4375E-01
        5244  -0.1144E+04   0.3625E-01
        5245  -0.1128E+04   0.4250E-01
        5246  -0.1152E+04   0.8250E-01
        5247  -0.1096E+04   0.1025E+00
        5248  -0.1176E+04   0.8625E-01
        5249  -0.1080E+04   0.8750E-01
        5250  -0.1160E+04   0.3125E-01
        5251  -0.1216E+04   0.3000E-01
        5252  -0.1204E+04   0.6750E-01
        5253  -0.1220E+04   0.1625E-01
        5254  -0.1236E+04   0.1500E-01
        5255  -0.1292E+04   0.0000E+00
        5256  -0.1348E+04   0.7500E-02
        5257  -0.1296E+04   0.4750E-01
        5258  -0.1220E+04   0.2000E-01
        5259  -0.1272E+04   0.7125E-01
        5260  -0.1376E+04   0.8500E-01
        5261  -0.1292E+04   0.1438E+00
        5262  -0.1340E+04   0.1075E+00
        5263  -0.1300E+04   0.1138E+00
        5264  -0.1312E+04   0.9375E-01
        5265  -0.1312E+04   0.1237E+00
        5266  -0.1348E+04   0.1450E+00
        5267  -0.1292E+04   0.1475E+00
        5268  -0.1280E+04   0.9375E-01
        5269  -0.1220E+04   0.1588E+00
        5270  -0.1124E+04   0.1300E+00
        5271  -0.1156E+04   0.1338E+00
        5272  -0.1144E+04   0.9500E-01
        5273  -0.1180E+04   0.8750E-01
        5274  -0.1172E+04   0.1062E+00
        5275  -0.1124E+04   0.8500E-01
        5276  -0.1156E+04   0.1175E+00
        5277  -0.1128E+04   0.1050E+00
        5278  -0.1144E+04   0.3500E-01
        5279  -0.1128E+04   0.5000E-02
        5280  -0.1140E+04   0.3750E-01
        5281  -0.1136E+04   0.6375E-01
        5282  -0.1088E+04   0.3375E-01
        5283  -0.1200E+04   0.1125E-01
        5284  -0.1124E+04   0.2625E-01
        5285  -0.1208E+04   0.3000E-01
        5286  -0.1200E+04   0.1625E-01
        5287  -0.1268E+04   0.2000E-01
        5288  -0.1068E+04   0.2125E-01
        5289  -0.1268E+04   0.5125E-01
        5290  -0.1160E+04   0.4125E-01
        5291  -0.1292E+04   0.7000E-01
        5292  -0.1344E+04   0.7375E-01
        5293  -0.1252E+04   0.5000E-01
        5294  -0.1296E+04   0.9500E-01
        5295  -0.1296E+04   0.8375E-01
        5296  -0.1296E+04   0.1250E+00
        5297  -0.1236E+04   0.9250E-01
        5298  -0.1196E+04   0.7625E-01
        5299  -0.1236E+04   0.8125E-01
        5300  -0.1188E+04   0.6125E-01
        5301  -0.1292E+04   0.2375E-01
        5302  -0.1192E+04   0.1750E-01
        5303  -0.1296E+04   0.5000E-02
        5304  -0.1248E+04   0.2125E-01
        5305  -0.1300E+04   0.2750E-01
        5306  -0.1324E+04   0.5750E-01
        5307  -0.1208E+04   0.1000E-01
        5308  -0.1128E+04   0.5375E-01
        5309  -0.1104E+04   0.5750E-01
        5310  -0.1140E+04   0.4125E-01
        5311  -0.1168E+04   0.2750E-01
        5312  -0.1104E+04   0.4125E-01
        5313  -0.1156E+04   0.6375E-01
        5314  -0.1236E+04   0.6125E-01
        5315  -0.1248E+04   0.9375E-01
        5316  -0.1348E+04   0.6750E-01
        5317  -0.1184E+04   0.9750E-01
        5318  -0.1220E+04   0.1188E+00
        5319  -0.1256E+04   0.1100E+00
        5320  -0.1252E+04   0.9875E-01
        5321  -0.1212E+04   0.9750E-01
        5322  -0.1356E+04   0.9000E-01
        5323  -0.1280E+04   0.8125E-01
        5324  -0.1172E+04   0.9750E-01
        5325  -0.1108E+04   0.1025E+00
        5326  -0.1192E+04   0.5875E-01
        5327  -0.1084E+04   0.5375E-01
        5328  -0.1120E+04   0.3250E-01
        5329  -0.1088E+04   0.2875E-01
        5330  -0.1096E+04   0.2500E-01
        5331  -0.1224E+04   0.1000E-01
        5332  -0.1156E+04   0.1000E-01
        5333  -0.1176E+04   0.6250E-01
        5334  -0.1320E+04   0.5625E-01
        5335  -0.1172E+04   0.4000E-01
        5336  -0.1208E+04   0.7500E-02
        5337  -0.1152E+04   0.5875E-01
        5338  -0.1164E+04   0.7625E-01
        5339  -0.1208E+04   0.4500E-01
        5340  -0.1256E+04   0.6500E-01
        5341  -0.1228E+04   0.1000E+00
        5342  -0.1212E+04   0.8500E-01
        5343  -0.1060E+04   0.1625E-01
        5344  -0.1112E+04   0.1087E+00
        5345  -0.1196E+04   0.1000E+00
        5346  -0.1260E+04   0.9750E-01
        5347  -0.1296E+04   0.5250E-01
        5348  -0.1076E+04   0.3750E-01
        5349  -0.1000E+04   0.3250E-01
        5350  -0.1128E+04   0.1250E-01
        5351  -0.1152E+04   0.2250E-01
        5352  -0.1280E+04   0.7500E-02
        5353  -0.1084E+04   0.4000E-01
        5354  -0.1368E+04   0.3125E-01
        5355  -0.1284E+04   0.2250E-01
        5356  -0.1216E+04   0.6250E-02
        5357  -0.1156E+04   0.4500E-01
        5358  -0.1136E+04   0.8000E-01
        5359  -0.1232E+04   0.2000E-01
        5360  -0.1288E+04   0.5000E-01
        5361  -0.1168E+04   0.1062E+00
        5362  -0.1148E+04   0.5750E-01
        5363  -0.1144E+04   0.8125E-01
        5364  -0.1192E+04   0.1062E+00
        5365  -0.1120E+04   0.2875E-01
        5366  -0.1200E+04   0.8750E-01
        5367  -0.1196E+04   0.8875E-01
        5368  -0.1168E+04   0.8500E-01
        5369  -0.1120E+04   0.9250E-01
        5370  -0.1236E+04   0.3500E-01
        5371  -0.1220E+04   0.2250E-01
        5372  -0.1200E+04   0.2000E-01
        5373  -0.1248E+04   0.3750E-01
        5374  -0.1284E+04   0.8000E-01
        5375  -0.1284E+04   0.1400E+00
        5376  -0.1328E+04   0.1013E+00
        5377  -0.1376E+04   0.1050E+00
        5378  -0.1400E+04   0.1525E+00
        5379  -0.1360E+04   0.1775E+00
        5380  -0.1488E+04   0.1613E+00
        5381  -0.1392E+04   0.1363E+00
        5382  -0.1532E+04   0.1175E+00
        5383  -0.1268E+04   0.8000E-01
        5384  -0.1208E+04   0.8000E-01
        5385  -0.1216E+04   0.7500E-01
        5386  -0.1136E+04   0.4625E-01
        5387  -0.1168E+04   0.6375E-01
        5388  -0.1172E+04   0.1225E+00
        5389  -0.1220E+04   0.8750E-01
        5390  -0.1328E+04   0.1000E+00
        5391  -0.1192E+04   0.9500E-01
        5392  -0.1096E+04   0.7750E-01
        5393  -0.1160E+04   0.7375E-01
        5394  -0.1088E+04   0.4750E-01
        5395  -0.1220E+04   0.1062E+00
        5396  -0.1276E+04   0.1413E+00
        5397  -0.1388E+04   0.1200E+00
        5398  -0.1356E+04   0.1300E+00
        5399  -0.1272E+04   0.1900E+00
        5400  -0.1348E+04   0.1750E+00
        5401  -0.1300E+04   0.1225E+00
        5402  -0.1228E+04   0.1462E+00
        5403  -0.1292E+04   0.9375E-01
        5404  -0.1204E+04   0.6750E-01
        5405  -0.1128E+04   0.1125E-01
        5406  -0.1232E+04   0.2000E-01
        5407  -0.1104E+04   0.1000E-01
        5408  -0.1196E+04   0.1000E-01
        5409  -0.1144E+04   0.2125E-01
        5410  -0.1088E+04   0.3750E-02
        5411  -0.1164E+04   0.8625E-01
        5412  -0.1256E+04   0.5375E-01
        5413  -0.1148E+04   0.9250E-01
        5414  -0.1176E+04   0.8875E-01
        5415  -0.1164E+04   0.1038E+00
        5416  -0.1184E+04   0.7000E-01
        5417  -0.1204E+04   0.6250E-01
        5418  -0.1160E+04   0.1125E+00
        5419  -0.9920E+03   0.8875E-01
        5420  -0.1112E+04   0.3375E-01
        5421  -0.1164E+04   0.1750E-01
        5422  -0.1224E+04   0.4750E-01
        5423  -0.1240E+04   0.9375E-01
        5424  -0.1148E+04   0.1075E+00
        5425  -0.1304E+04   0.1100E+00
        5426  -0.1280E+04   0.1338E+00
        5427  -0.1356E+04   0.8875E-01
        5428  -0.1372E+04   0.3000E-01
        5429  -0.1332E+04   0.4125E-01
        5430  -0.1364E+04   0.1500E-01
        5431  -0.1276E+04   0.2500E-01
        5432  -0.1336E+04   0.5250E-01
        5433  -0.1384E+04   0.2500E-01
        5434  -0.1300E+04   0.4625E-01
        5435  -0.1236E+04   0.2125E-01
        5436  -0.1232E+04   0.3250E-01
        5437  -0.1192E+04   0.3000E-01
        5438  -0.1288E+04   0.3250E-01
        5439  -0.1284E+04   0.2250E-01
        5440  -0.1208E+04   0.1625E-01
        5441  -0.1268E+04   0.5125E-01
        5442  -0.1316E+04   0.4625E-01
        5443  -0.1260E+04   0.7500E-01
        5444  -0.1168E+04   0.4125E-01
        5445  -0.1040E+04   0.1250E-02
        5446  -0.1176E+04   0.1500E-01
        5447  -0.1160E+04   0.1625E-01
        5448  -0.1072E+04   0.4875E-01
        5449  -0.1320E+04   0.3250E-01
        5450  -0.1260E+04   0.7500E-02
        5451  -0.1324E+04   0.3750E-01
        5452  -0.1240E+04   0.4750E-01
        5453  -0.1168E+04   0.3875E-01
        5454  -0.1216E+04   0.5000E-01
        5455  -0.1184E+04   0.6750E-01
        5456  -0.1216E+04   0.1750E-01
        5457  -0.1236E+04   0.1250E-01
        5458  -0.1160E+04   0.4000E-01
        5459  -0.1244E+04   0.6250E-01
        5460  -0.1204E+04   0.8375E-01
        5461  -0.1176E+04   0.5750E-01
        5462  -0.1196E+04   0.6625E-01
        5463  -0.1280E+04   0.1250E-02
