    tau_corr   autocorr_U   autocorr_M
         718  -0.1430E-02  -0.7795E-03
         719  -0.1510E-02  -0.8590E-03
         720  -0.1449E-02  -0.8338E-03
         721  -0.1307E-02  -0.7960E-03
         722  -0.1299E-02  -0.8138E-03
         723  -0.1117E-02  -0.6851E-03
         724  -0.1438E-02  -0.6341E-03
         725  -0.1207E-02  -0.5847E-03
         726  -0.1117E-02  -0.5902E-03
         727  -0.6295E-03  -0.1507E-03
         728  -0.4517E-03  -0.2512E-04
         729  -0.4988E-03   0.1454E-04
         730  -0.3538E-03   0.3638E-04
         731  -0.3768E-03   0.2373E-04
         732  -0.1674E-03   0.2902E-03
         733   0.1473E-03   0.5428E-03
         734   0.1041E-03   0.6080E-03
         735   0.4327E-03   0.7424E-03
         736   0.3593E-03   0.7753E-03
         737   0.4182E-03   0.7682E-03
         738   0.5513E-03   0.9035E-03
         739   0.5318E-03   0.9272E-03
         740   0.6243E-03   0.1014E-02
         741   0.8660E-03   0.1156E-02
         742   0.9302E-03   0.1240E-02
         743   0.1095E-02   0.1319E-02
         744   0.1086E-02   0.1395E-02
         745   0.1329E-02   0.1391E-02
         746   0.1348E-02   0.1471E-02
         747   0.1585E-02   0.1522E-02
         748   0.1861E-02   0.1804E-02
         749   0.1906E-02   0.1832E-02
         750   0.2144E-02   0.1854E-02
         751   0.2552E-02   0.1992E-02
         752   0.2360E-02   0.1911E-02
         753   0.2504E-02   0.1820E-02
         754   0.2496E-02   0.1835E-02
         755   0.2601E-02   0.1845E-02
         756   0.2420E-02   0.1897E-02
         757   0.2882E-02   0.1989E-02
         758   0.2576E-02   0.1896E-02
         759   0.2549E-02   0.1866E-02
         760   0.2461E-02   0.1802E-02
         761   0.2412E-02   0.1762E-02
         762   0.2253E-02   0.1720E-02
         763   0.2340E-02   0.1774E-02
         764   0.2148E-02   0.1751E-02
         765   0.1985E-02   0.1565E-02
         766   0.1926E-02   0.1452E-02
         767   0.1760E-02   0.1204E-02
         768   0.1619E-02   0.1174E-02
         769   0.1754E-02   0.1175E-02
         770   0.1761E-02   0.1186E-02
         771   0.1633E-02   0.1092E-02
         772   0.1654E-02   0.1209E-02
         773   0.1704E-02   0.1277E-02
         774   0.1929E-02   0.1444E-02
         775   0.1980E-02   0.1456E-02
         776   0.1939E-02   0.1573E-02
         777   0.1719E-02   0.1486E-02
         778   0.1805E-02   0.1529E-02
         779   0.1731E-02   0.1517E-02
         780   0.1757E-02   0.1389E-02
         781   0.2102E-02   0.1451E-02
         782   0.1943E-02   0.1428E-02
         783   0.1970E-02   0.1363E-02
         784   0.2086E-02   0.1470E-02
         785   0.1997E-02   0.1382E-02
         786   0.2104E-02   0.1241E-02
         787   0.2534E-02   0.1522E-02
         788   0.2466E-02   0.1498E-02
         789   0.2643E-02   0.1655E-02
         790   0.2848E-02   0.1745E-02
         791   0.3119E-02   0.2004E-02
         792   0.3316E-02   0.2214E-02
         793   0.3530E-02   0.2246E-02
         794   0.3565E-02   0.2283E-02
         795   0.3664E-02   0.2345E-02
         796   0.3892E-02   0.2368E-02
         797   0.4104E-02   0.2502E-02
         798   0.4383E-02   0.2604E-02
         799   0.4548E-02   0.2807E-02
         800   0.4802E-02   0.2984E-02
         801   0.4859E-02   0.3152E-02
         802   0.5238E-02   0.3205E-02
         803   0.5128E-02   0.3179E-02
         804   0.5341E-02   0.3416E-02
         805   0.5696E-02   0.3835E-02
         806   0.5910E-02   0.3927E-02
         807   0.5967E-02   0.3953E-02
         808   0.5952E-02   0.3909E-02
         809   0.6030E-02   0.4036E-02
         810   0.6245E-02   0.4111E-02
         811   0.6092E-02   0.4064E-02
         812   0.6335E-02   0.4109E-02
         813   0.5983E-02   0.4040E-02
         814   0.6132E-02   0.3959E-02
         815   0.6010E-02   0.4050E-02
         816   0.6119E-02   0.3978E-02
         817   0.5866E-02   0.3986E-02
         818   0.5763E-02   0.3858E-02
         819   0.5246E-02   0.3731E-02
         820   0.5394E-02   0.3789E-02
         821   0.4900E-02   0.3390E-02
         822   0.4943E-02   0.3242E-02
         823   0.4491E-02   0.2763E-02
         824   0.4571E-02   0.2773E-02
         825   0.4316E-02   0.2605E-02
         826   0.4312E-02   0.2508E-02
         827   0.4166E-02   0.2273E-02
         828   0.4138E-02   0.2295E-02
         829   0.3853E-02   0.2113E-02
         830   0.3952E-02   0.2254E-02
         831   0.3647E-02   0.2151E-02
         832   0.3828E-02   0.2189E-02
         833   0.3802E-02   0.2314E-02
         834   0.3932E-02   0.2536E-02
         835   0.3964E-02   0.2675E-02
         836   0.4322E-02   0.2886E-02
         837   0.4039E-02   0.2957E-02
         838   0.4137E-02   0.3150E-02
         839   0.4054E-02   0.3084E-02
         840   0.4210E-02   0.3281E-02
         841   0.4020E-02   0.3222E-02
         842   0.4521E-02   0.3461E-02
         843   0.4491E-02   0.3595E-02
         844   0.4675E-02   0.3622E-02
         845   0.4574E-02   0.3569E-02
         846   0.4798E-02   0.3740E-02
         847   0.4853E-02   0.3740E-02
         848   0.5126E-02   0.3895E-02
         849   0.4888E-02   0.3921E-02
         850   0.5390E-02   0.4280E-02
         851   0.5556E-02   0.4422E-02
         852   0.6104E-02   0.4561E-02
         853   0.5736E-02   0.4362E-02
         854   0.6348E-02   0.4723E-02
         855   0.6273E-02   0.4635E-02
         856   0.6618E-02   0.4829E-02
         857   0.6630E-02   0.4726E-02
         858   0.7096E-02   0.4945E-02
         859   0.6907E-02   0.4716E-02
         860   0.7198E-02   0.4746E-02
         861   0.6746E-02   0.4439E-02
         862   0.6989E-02   0.4395E-02
         863   0.6901E-02   0.4327E-02
         864   0.6855E-02   0.4091E-02
         865   0.6426E-02   0.3771E-02
         866   0.6238E-02   0.3538E-02
         867   0.5964E-02   0.3425E-02
         868   0.5875E-02   0.3199E-02
         869   0.5490E-02   0.2871E-02
         870   0.5504E-02   0.2771E-02
         871   0.5282E-02   0.2357E-02
         872   0.5208E-02   0.2238E-02
         873   0.4579E-02   0.1838E-02
         874   0.4263E-02   0.1402E-02
         875   0.3831E-02   0.1175E-02
         876   0.3604E-02   0.1012E-02
         877   0.3239E-02   0.6975E-03
         878   0.3200E-02   0.5563E-03
         879   0.2638E-02   0.1872E-03
         880   0.2700E-02   0.3321E-04
         881   0.2343E-02  -0.2770E-03
         882   0.2144E-02  -0.5018E-03
         883   0.1931E-02  -0.6908E-03
         884   0.1686E-02  -0.9495E-03
         885   0.1210E-02  -0.1277E-02
         886   0.1125E-02  -0.1625E-02
         887   0.8049E-03  -0.1778E-02
         888   0.7187E-03  -0.1935E-02
         889   0.3272E-03  -0.2143E-02
         890   0.6472E-03  -0.2128E-02
         891   0.6235E-03  -0.2020E-02
         892   0.6067E-03  -0.2147E-02
         893   0.4447E-03  -0.2196E-02
         894   0.4239E-03  -0.2337E-02
         895   0.4634E-03  -0.2270E-02
         896   0.5663E-03  -0.2365E-02
         897   0.3690E-03  -0.2404E-02
         898   0.3448E-03  -0.2512E-02
         899   0.2910E-03  -0.2381E-02
         900   0.4123E-03  -0.2304E-02
         901   0.6653E-03  -0.2173E-02
         902   0.8299E-03  -0.2130E-02
         903   0.7204E-03  -0.2079E-02
         904   0.6537E-03  -0.2052E-02
         905   0.7413E-03  -0.2133E-02
         906   0.8076E-03  -0.2214E-02
         907   0.9212E-03  -0.2077E-02
         908   0.6769E-03  -0.2105E-02
         909   0.7964E-03  -0.1973E-02
         910   0.1109E-02  -0.1873E-02
         911   0.1228E-02  -0.1728E-02
         912   0.1226E-02  -0.1716E-02
         913   0.1256E-02  -0.1779E-02
         914   0.1136E-02  -0.1993E-02
         915   0.9413E-03  -0.2009E-02
         916   0.8836E-03  -0.2155E-02
         917   0.8683E-03  -0.2195E-02
         918   0.8414E-03  -0.2147E-02
         919   0.8212E-03  -0.2188E-02
         920   0.6980E-03  -0.2226E-02
         921   0.4990E-03  -0.2245E-02
         922   0.3811E-03  -0.2327E-02
         923   0.1521E-03  -0.2316E-02
         924  -0.2244E-04  -0.2366E-02
         925  -0.3488E-03  -0.2570E-02
         926  -0.1787E-03  -0.2434E-02
         927  -0.6895E-04  -0.2250E-02
         928  -0.1749E-03  -0.2261E-02
         929  -0.2870E-03  -0.2392E-02
         930  -0.4660E-03  -0.2411E-02
         931  -0.7796E-03  -0.2477E-02
         932  -0.1028E-02  -0.2437E-02
         933  -0.1157E-02  -0.2526E-02
         934  -0.9853E-03  -0.2581E-02
         935  -0.1096E-02  -0.2754E-02
         936  -0.1278E-02  -0.2848E-02
         937  -0.1543E-02  -0.2927E-02
         938  -0.1540E-02  -0.2832E-02
         939  -0.1513E-02  -0.2900E-02
         940  -0.1726E-02  -0.3015E-02
         941  -0.1480E-02  -0.2963E-02
         942  -0.1528E-02  -0.2967E-02
         943  -0.1524E-02  -0.3013E-02
         944  -0.1314E-02  -0.2979E-02
         945  -0.1390E-02  -0.2988E-02
         946  -0.1267E-02  -0.2847E-02
         947  -0.1034E-02  -0.2740E-02
         948  -0.1058E-02  -0.2711E-02
         949  -0.1282E-02  -0.3013E-02
         950  -0.1344E-02  -0.3070E-02
         951  -0.1189E-02  -0.2950E-02
         952  -0.1007E-02  -0.2884E-02
         953  -0.1276E-02  -0.3027E-02
         954  -0.1229E-02  -0.3024E-02
         955  -0.1496E-02  -0.3081E-02
         956  -0.1679E-02  -0.3332E-02
         957  -0.1788E-02  -0.3550E-02
         958  -0.1608E-02  -0.3571E-02
         959  -0.1571E-02  -0.3577E-02
         960  -0.1618E-02  -0.3710E-02
         961  -0.1837E-02  -0.3828E-02
         962  -0.1686E-02  -0.3787E-02
         963  -0.1724E-02  -0.3794E-02
         964  -0.1869E-02  -0.3901E-02
         965  -0.1902E-02  -0.3863E-02
         966  -0.1590E-02  -0.3769E-02
         967  -0.1847E-02  -0.3907E-02
         968  -0.2015E-02  -0.3971E-02
         969  -0.2066E-02  -0.4026E-02
         970  -0.2160E-02  -0.4275E-02
         971  -0.2249E-02  -0.4369E-02
         972  -0.2591E-02  -0.4622E-02
         973  -0.2518E-02  -0.4640E-02
         974  -0.2616E-02  -0.4710E-02
         975  -0.2747E-02  -0.4848E-02
         976  -0.2792E-02  -0.4967E-02
         977  -0.2983E-02  -0.5106E-02
         978  -0.3021E-02  -0.5267E-02
         979  -0.3340E-02  -0.5427E-02
         980  -0.3248E-02  -0.5402E-02
         981  -0.3453E-02  -0.5581E-02
         982  -0.3698E-02  -0.5865E-02
         983  -0.3980E-02  -0.6044E-02
         984  -0.3979E-02  -0.6286E-02
         985  -0.4280E-02  -0.6413E-02
         986  -0.4217E-02  -0.6520E-02
         987  -0.4272E-02  -0.6699E-02
         988  -0.4452E-02  -0.6897E-02
         989  -0.4382E-02  -0.6940E-02
         990  -0.4396E-02  -0.6987E-02
         991  -0.4502E-02  -0.7063E-02
         992  -0.4534E-02  -0.7124E-02
         993  -0.4504E-02  -0.7219E-02
         994  -0.4469E-02  -0.7206E-02
         995  -0.4518E-02  -0.7120E-02
         996  -0.4444E-02  -0.7072E-02
         997  -0.4421E-02  -0.6921E-02
         998  -0.4266E-02  -0.6720E-02
         999  -0.4104E-02  -0.6660E-02
        1000  -0.4206E-02  -0.6623E-02
