    tau_corr   autocorr_U   autocorr_M
         730   0.9474E-02  -0.3866E-03
         731   0.8992E-02  -0.6651E-03
         732   0.9127E-02  -0.7044E-03
         733   0.9275E-02  -0.5092E-03
         734   0.9264E-02  -0.4400E-03
         735   0.1005E-01   0.8787E-04
         736   0.1076E-01   0.6023E-03
         737   0.1097E-01   0.8428E-03
         738   0.1132E-01   0.1169E-02
         739   0.1149E-01   0.1443E-02
         740   0.1180E-01   0.1848E-02
         741   0.1189E-01   0.2047E-02
         742   0.1181E-01   0.2279E-02
         743   0.1193E-01   0.2568E-02
         744   0.1198E-01   0.2925E-02
         745   0.1214E-01   0.3111E-02
         746   0.1248E-01   0.3435E-02
         747   0.1235E-01   0.3595E-02
         748   0.1211E-01   0.3463E-02
         749   0.1196E-01   0.3322E-02
         750   0.1154E-01   0.3161E-02
         751   0.1124E-01   0.3052E-02
         752   0.1140E-01   0.3114E-02
         753   0.1135E-01   0.3103E-02
         754   0.1152E-01   0.3149E-02
         755   0.1164E-01   0.3155E-02
         756   0.1173E-01   0.2977E-02
         757   0.1156E-01   0.2808E-02
         758   0.1160E-01   0.2753E-02
         759   0.1164E-01   0.2894E-02
         760   0.1155E-01   0.2719E-02
         761   0.1140E-01   0.2808E-02
         762   0.1117E-01   0.2881E-02
         763   0.1133E-01   0.2919E-02
         764   0.1106E-01   0.2980E-02
         765   0.1110E-01   0.3192E-02
         766   0.1115E-01   0.3088E-02
         767   0.1147E-01   0.3404E-02
         768   0.1122E-01   0.3225E-02
         769   0.1049E-01   0.3074E-02
         770   0.1086E-01   0.3395E-02
         771   0.1169E-01   0.3869E-02
         772   0.1182E-01   0.4190E-02
         773   0.1218E-01   0.4425E-02
         774   0.1256E-01   0.4793E-02
         775   0.1291E-01   0.4960E-02
         776   0.1307E-01   0.5031E-02
         777   0.1311E-01   0.5247E-02
         778   0.1335E-01   0.5410E-02
         779   0.1276E-01   0.5219E-02
         780   0.1278E-01   0.5405E-02
         781   0.1292E-01   0.5459E-02
         782   0.1288E-01   0.5476E-02
         783   0.1289E-01   0.5476E-02
         784   0.1275E-01   0.5511E-02
         785   0.1255E-01   0.5507E-02
         786   0.1247E-01   0.5471E-02
         787   0.1277E-01   0.5530E-02
         788   0.1293E-01   0.5784E-02
         789   0.1305E-01   0.5764E-02
         790   0.1302E-01   0.5737E-02
         791   0.1337E-01   0.5979E-02
         792   0.1338E-01   0.5949E-02
         793   0.1342E-01   0.5945E-02
         794   0.1341E-01   0.6008E-02
         795   0.1351E-01   0.5920E-02
         796   0.1366E-01   0.5930E-02
         797   0.1352E-01   0.5728E-02
         798   0.1349E-01   0.5740E-02
         799   0.1349E-01   0.5737E-02
         800   0.1333E-01   0.5770E-02
         801   0.1342E-01   0.5727E-02
         802   0.1362E-01   0.5688E-02
         803   0.1392E-01   0.5707E-02
         804   0.1406E-01   0.5673E-02
         805   0.1389E-01   0.5438E-02
         806   0.1365E-01   0.5108E-02
         807   0.1341E-01   0.5032E-02
         808   0.1338E-01   0.4860E-02
         809   0.1368E-01   0.4953E-02
         810   0.1368E-01   0.4859E-02
         811   0.1369E-01   0.4657E-02
         812   0.1391E-01   0.4612E-02
         813   0.1396E-01   0.4616E-02
         814   0.1371E-01   0.4285E-02
         815   0.1325E-01   0.4066E-02
         816   0.1317E-01   0.4223E-02
         817   0.1328E-01   0.4401E-02
         818   0.1333E-01   0.4664E-02
         819   0.1323E-01   0.4642E-02
         820   0.1298E-01   0.4555E-02
         821   0.1300E-01   0.4718E-02
         822   0.1325E-01   0.4835E-02
         823   0.1287E-01   0.4666E-02
         824   0.1249E-01   0.4583E-02
         825   0.1178E-01   0.4218E-02
         826   0.1172E-01   0.4011E-02
         827   0.1144E-01   0.3796E-02
         828   0.1189E-01   0.4074E-02
         829   0.1198E-01   0.4131E-02
         830   0.1210E-01   0.4124E-02
         831   0.1220E-01   0.4067E-02
         832   0.1256E-01   0.4335E-02
         833   0.1232E-01   0.4216E-02
         834   0.1276E-01   0.4517E-02
         835   0.1301E-01   0.4574E-02
         836   0.1333E-01   0.4878E-02
         837   0.1332E-01   0.5008E-02
         838   0.1352E-01   0.5159E-02
         839   0.1343E-01   0.5084E-02
         840   0.1362E-01   0.5224E-02
         841   0.1371E-01   0.5201E-02
         842   0.1376E-01   0.4990E-02
         843   0.1355E-01   0.4880E-02
         844   0.1351E-01   0.5097E-02
         845   0.1345E-01   0.4993E-02
         846   0.1328E-01   0.4973E-02
         847   0.1355E-01   0.4996E-02
         848   0.1328E-01   0.4942E-02
         849   0.1322E-01   0.5149E-02
         850   0.1316E-01   0.5177E-02
         851   0.1320E-01   0.5092E-02
         852   0.1336E-01   0.5292E-02
         853   0.1314E-01   0.5154E-02
         854   0.1319E-01   0.5080E-02
         855   0.1302E-01   0.4861E-02
         856   0.1257E-01   0.4716E-02
         857   0.1214E-01   0.4452E-02
         858   0.1184E-01   0.4252E-02
         859   0.1185E-01   0.4343E-02
         860   0.1143E-01   0.4264E-02
         861   0.1126E-01   0.4237E-02
         862   0.1129E-01   0.4372E-02
         863   0.1114E-01   0.4280E-02
         864   0.1069E-01   0.4018E-02
         865   0.1058E-01   0.3916E-02
         866   0.1032E-01   0.3864E-02
         867   0.1012E-01   0.3837E-02
         868   0.1044E-01   0.4255E-02
         869   0.1063E-01   0.4359E-02
         870   0.1073E-01   0.4449E-02
         871   0.1051E-01   0.4377E-02
         872   0.1073E-01   0.4529E-02
         873   0.1067E-01   0.4472E-02
         874   0.1036E-01   0.3963E-02
         875   0.1013E-01   0.3797E-02
         876   0.1005E-01   0.3707E-02
         877   0.9653E-02   0.3410E-02
         878   0.9751E-02   0.3411E-02
         879   0.1005E-01   0.3366E-02
         880   0.1009E-01   0.3520E-02
         881   0.1050E-01   0.3588E-02
         882   0.1031E-01   0.3727E-02
         883   0.1034E-01   0.3696E-02
         884   0.1017E-01   0.3610E-02
         885   0.1004E-01   0.3406E-02
         886   0.9660E-02   0.3187E-02
         887   0.9175E-02   0.2889E-02
         888   0.9283E-02   0.2908E-02
         889   0.9553E-02   0.2722E-02
         890   0.9715E-02   0.2720E-02
         891   0.9810E-02   0.2798E-02
         892   0.1016E-01   0.2953E-02
         893   0.1034E-01   0.2814E-02
         894   0.1024E-01   0.2883E-02
         895   0.1047E-01   0.2876E-02
         896   0.1067E-01   0.3042E-02
         897   0.1061E-01   0.3028E-02
         898   0.1064E-01   0.2960E-02
         899   0.1080E-01   0.2916E-02
         900   0.1055E-01   0.2791E-02
         901   0.1061E-01   0.2619E-02
         902   0.1042E-01   0.2652E-02
         903   0.1000E-01   0.2636E-02
         904   0.9782E-02   0.2532E-02
         905   0.9395E-02   0.2283E-02
         906   0.9245E-02   0.2358E-02
         907   0.9447E-02   0.2662E-02
         908   0.9471E-02   0.2738E-02
         909   0.9389E-02   0.2810E-02
         910   0.9529E-02   0.2933E-02
         911   0.1021E-01   0.3262E-02
         912   0.1058E-01   0.3528E-02
         913   0.1069E-01   0.3767E-02
         914   0.1054E-01   0.3803E-02
         915   0.1043E-01   0.3912E-02
         916   0.1044E-01   0.4120E-02
         917   0.1057E-01   0.4287E-02
         918   0.1061E-01   0.4415E-02
         919   0.1070E-01   0.4593E-02
         920   0.1083E-01   0.4690E-02
         921   0.1082E-01   0.4813E-02
         922   0.1067E-01   0.4724E-02
         923   0.1061E-01   0.4732E-02
         924   0.1085E-01   0.4906E-02
         925   0.1099E-01   0.4960E-02
         926   0.1099E-01   0.5023E-02
         927   0.1119E-01   0.5133E-02
         928   0.1119E-01   0.5093E-02
         929   0.1117E-01   0.4996E-02
         930   0.1131E-01   0.4913E-02
         931   0.1150E-01   0.5024E-02
         932   0.1142E-01   0.5004E-02
         933   0.1128E-01   0.4871E-02
         934   0.1120E-01   0.4724E-02
         935   0.1083E-01   0.4398E-02
         936   0.1066E-01   0.4331E-02
         937   0.1054E-01   0.4046E-02
         938   0.1025E-01   0.3693E-02
         939   0.9736E-02   0.3456E-02
         940   0.9771E-02   0.3253E-02
         941   0.9633E-02   0.3082E-02
         942   0.9204E-02   0.2757E-02
         943   0.9155E-02   0.2644E-02
         944   0.9552E-02   0.2932E-02
         945   0.9611E-02   0.2895E-02
         946   0.1004E-01   0.3108E-02
         947   0.1036E-01   0.3255E-02
         948   0.1095E-01   0.3388E-02
         949   0.1074E-01   0.3440E-02
         950   0.1104E-01   0.3609E-02
         951   0.1125E-01   0.3530E-02
         952   0.1163E-01   0.3734E-02
         953   0.1153E-01   0.3801E-02
         954   0.1175E-01   0.3962E-02
         955   0.1177E-01   0.4076E-02
         956   0.1208E-01   0.4189E-02
         957   0.1196E-01   0.4117E-02
         958   0.1240E-01   0.4410E-02
         959   0.1244E-01   0.4524E-02
         960   0.1255E-01   0.4508E-02
         961   0.1275E-01   0.4634E-02
         962   0.1255E-01   0.4521E-02
         963   0.1232E-01   0.4259E-02
         964   0.1271E-01   0.4457E-02
         965   0.1278E-01   0.4572E-02
         966   0.1283E-01   0.4484E-02
         967   0.1336E-01   0.4614E-02
         968   0.1351E-01   0.4664E-02
         969   0.1374E-01   0.4710E-02
         970   0.1390E-01   0.4495E-02
         971   0.1416E-01   0.4416E-02
         972   0.1436E-01   0.4454E-02
         973   0.1403E-01   0.4157E-02
         974   0.1395E-01   0.4129E-02
         975   0.1417E-01   0.4247E-02
         976   0.1398E-01   0.4176E-02
         977   0.1378E-01   0.3991E-02
         978   0.1369E-01   0.4131E-02
         979   0.1357E-01   0.4053E-02
         980   0.1351E-01   0.4074E-02
         981   0.1368E-01   0.4182E-02
         982   0.1394E-01   0.4138E-02
         983   0.1361E-01   0.3846E-02
         984   0.1346E-01   0.3717E-02
         985   0.1343E-01   0.3738E-02
         986   0.1325E-01   0.3600E-02
         987   0.1334E-01   0.3711E-02
         988   0.1377E-01   0.3875E-02
         989   0.1391E-01   0.3974E-02
         990   0.1352E-01   0.3849E-02
         991   0.1345E-01   0.4024E-02
         992   0.1352E-01   0.4323E-02
         993   0.1313E-01   0.4198E-02
         994   0.1280E-01   0.4216E-02
         995   0.1250E-01   0.4161E-02
         996   0.1219E-01   0.4116E-02
         997   0.1230E-01   0.4188E-02
         998   0.1234E-01   0.4060E-02
         999   0.1212E-01   0.4038E-02
        1000   0.1194E-01   0.4149E-02
