    tau_corr   autocorr_U   autocorr_M
         714  -0.4949E-03   0.6063E-02
         715  -0.2015E-03   0.6249E-02
         716   0.7015E-03   0.6613E-02
         717   0.1250E-02   0.6704E-02
         718   0.1694E-02   0.6678E-02
         719   0.2057E-02   0.6933E-02
         720   0.2612E-02   0.6948E-02
         721   0.3705E-02   0.7059E-02
         722   0.3609E-02   0.6991E-02
         723   0.2639E-02   0.6757E-02
         724   0.2257E-02   0.6581E-02
         725   0.1367E-02   0.6198E-02
         726   0.1491E-04   0.5860E-02
         727  -0.9109E-03   0.5708E-02
         728  -0.8793E-03   0.5695E-02
         729  -0.1254E-02   0.5824E-02
         730  -0.7900E-03   0.5625E-02
         731  -0.2411E-03   0.5415E-02
         732   0.5641E-03   0.5391E-02
         733   0.1093E-02   0.5573E-02
         734   0.1819E-02   0.5800E-02
         735   0.2167E-02   0.5986E-02
         736   0.3321E-02   0.6250E-02
         737   0.3749E-02   0.6449E-02
         738   0.4564E-02   0.6557E-02
         739   0.4964E-02   0.6346E-02
         740   0.4464E-02   0.6253E-02
         741   0.4088E-02   0.6384E-02
         742   0.2851E-02   0.6537E-02
         743   0.2017E-02   0.6726E-02
         744   0.6578E-03   0.6975E-02
         745   0.2439E-03   0.6785E-02
         746  -0.5550E-03   0.6542E-02
         747  -0.3309E-03   0.6385E-02
         748   0.1242E-03   0.6270E-02
         749   0.1043E-02   0.6191E-02
         750   0.1567E-02   0.6142E-02
         751   0.2306E-02   0.6071E-02
         752   0.2063E-02   0.6085E-02
         753   0.2657E-02   0.6109E-02
         754   0.3361E-02   0.6427E-02
         755   0.4261E-02   0.6593E-02
         756   0.4313E-02   0.6655E-02
         757   0.4981E-02   0.6873E-02
         758   0.4666E-02   0.7205E-02
         759   0.4460E-02   0.7011E-02
         760   0.3594E-02   0.6957E-02
         761   0.3026E-02   0.6878E-02
         762   0.1765E-02   0.6964E-02
         763   0.8337E-03   0.7059E-02
         764  -0.2189E-04   0.7220E-02
         765   0.2593E-03   0.7089E-02
         766   0.6329E-03   0.6808E-02
         767   0.9567E-03   0.6929E-02
         768   0.1416E-02   0.6932E-02
         769   0.1779E-02   0.7014E-02
         770   0.1722E-02   0.7033E-02
         771   0.2051E-02   0.7095E-02
         772   0.2281E-02   0.7150E-02
         773   0.2299E-02   0.6983E-02
         774   0.2163E-02   0.6748E-02
         775   0.2292E-02   0.6797E-02
         776   0.2409E-02   0.6591E-02
         777   0.2029E-02   0.6647E-02
         778   0.1394E-02   0.6629E-02
         779   0.4470E-03   0.6552E-02
         780  -0.1726E-03   0.6370E-02
         781  -0.6850E-03   0.6237E-02
         782  -0.5209E-03   0.6098E-02
         783  -0.2975E-03   0.6137E-02
         784   0.3564E-03   0.6114E-02
         785   0.6845E-03   0.6099E-02
         786   0.7884E-03   0.5843E-02
         787   0.1150E-02   0.5501E-02
         788   0.1357E-02   0.5277E-02
         789   0.2064E-02   0.5147E-02
         790   0.2770E-02   0.5109E-02
         791   0.2798E-02   0.5286E-02
         792   0.2934E-02   0.5228E-02
         793   0.2836E-02   0.5241E-02
         794   0.3373E-02   0.5276E-02
         795   0.3352E-02   0.4925E-02
         796   0.2639E-02   0.4637E-02
         797   0.2382E-02   0.4392E-02
         798   0.1864E-02   0.4143E-02
         799   0.1262E-02   0.3839E-02
         800   0.4227E-03   0.3713E-02
         801   0.9660E-03   0.3704E-02
         802   0.1422E-02   0.3689E-02
         803   0.1390E-02   0.3386E-02
         804   0.2020E-02   0.3029E-02
         805   0.2274E-02   0.3055E-02
         806   0.2496E-02   0.2985E-02
         807   0.2685E-02   0.2771E-02
         808   0.3062E-02   0.2546E-02
         809   0.2621E-02   0.2372E-02
         810   0.3161E-02   0.2410E-02
         811   0.3265E-02   0.2153E-02
         812   0.2986E-02   0.1848E-02
         813   0.2847E-02   0.1581E-02
         814   0.2357E-02   0.1299E-02
         815   0.1752E-02   0.1043E-02
         816   0.6131E-03   0.9542E-03
         817  -0.1170E-03   0.1037E-02
         818  -0.7643E-03   0.1252E-02
         819  -0.4665E-03   0.1247E-02
         820  -0.5374E-03   0.1279E-02
         821  -0.3041E-03   0.1322E-02
         822  -0.6262E-04   0.1277E-02
         823   0.5203E-03   0.1496E-02
         824   0.5751E-03   0.1541E-02
         825   0.1171E-02   0.1704E-02
         826   0.1489E-02   0.1890E-02
         827   0.1568E-02   0.1908E-02
         828   0.2090E-02   0.1886E-02
         829   0.1512E-02   0.1565E-02
         830   0.1232E-02   0.1396E-02
         831   0.1091E-02   0.1286E-02
         832   0.6653E-03   0.1179E-02
         833  -0.2915E-03   0.1134E-02
         834   0.2281E-03   0.1119E-02
         835  -0.5668E-03   0.1095E-02
         836  -0.9279E-03   0.8905E-03
         837  -0.2171E-03   0.9152E-03
         838   0.1038E-03   0.8787E-03
         839  -0.2585E-03   0.6084E-03
         840   0.1224E-03   0.6275E-03
         841   0.2348E-03   0.6135E-03
         842   0.9138E-03   0.6977E-03
         843   0.1732E-02   0.6835E-03
         844   0.1915E-02   0.8200E-03
         845   0.1750E-02   0.1119E-02
         846   0.1641E-02   0.1527E-02
         847   0.1740E-02   0.1701E-02
         848   0.1088E-02   0.1885E-02
         849   0.1198E-02   0.2156E-02
         850   0.3518E-03   0.2394E-02
         851  -0.4113E-03   0.2264E-02
         852  -0.7593E-03   0.2572E-02
         853  -0.1336E-02   0.2693E-02
         854  -0.1390E-02   0.2747E-02
         855  -0.1364E-02   0.2892E-02
         856  -0.1318E-02   0.3090E-02
         857  -0.1074E-02   0.3169E-02
         858  -0.5901E-03   0.3209E-02
         859  -0.1953E-04   0.3275E-02
         860   0.4291E-03   0.3327E-02
         861   0.1038E-02   0.3125E-02
         862   0.1210E-02   0.2850E-02
         863   0.1280E-02   0.2857E-02
         864   0.1344E-02   0.2610E-02
         865   0.1598E-02   0.2405E-02
         866   0.1434E-02   0.2134E-02
         867   0.1220E-02   0.2097E-02
         868   0.1127E-02   0.2169E-02
         869   0.8000E-03   0.2272E-02
         870  -0.6271E-03   0.2224E-02
         871  -0.9504E-03   0.2398E-02
         872  -0.1047E-02   0.2432E-02
         873  -0.9745E-03   0.2743E-02
         874  -0.1117E-02   0.2745E-02
         875  -0.9898E-03   0.2885E-02
         876  -0.1771E-03   0.3422E-02
         877   0.4180E-03   0.3625E-02
         878   0.7357E-03   0.3924E-02
         879   0.1294E-02   0.4026E-02
         880   0.1727E-02   0.4146E-02
         881   0.2233E-02   0.4489E-02
         882   0.2565E-02   0.4694E-02
         883   0.2568E-02   0.4728E-02
         884   0.2087E-02   0.4529E-02
         885   0.1616E-02   0.4349E-02
         886   0.1293E-02   0.3944E-02
         887   0.2799E-03   0.3731E-02
         888  -0.1010E-02   0.3408E-02
         889  -0.1192E-02   0.2962E-02
         890  -0.1598E-02   0.2662E-02
         891  -0.1675E-02   0.2481E-02
         892  -0.1652E-02   0.2131E-02
         893  -0.1382E-02   0.1985E-02
         894  -0.1542E-02   0.1852E-02
         895  -0.1021E-02   0.1837E-02
         896  -0.4377E-03   0.1781E-02
         897  -0.1794E-03   0.1749E-02
         898  -0.4825E-03   0.1685E-02
         899  -0.7561E-03   0.1629E-02
         900  -0.1031E-02   0.1435E-02
         901  -0.2866E-03   0.1512E-02
         902  -0.1477E-04   0.1310E-02
         903   0.1071E-03   0.9606E-03
         904  -0.2952E-03   0.8151E-03
         905  -0.8936E-03   0.3853E-03
         906  -0.1602E-02   0.1134E-03
         907  -0.2431E-02  -0.2353E-03
         908  -0.2774E-02  -0.5057E-03
         909  -0.2266E-02  -0.7662E-03
         910  -0.2211E-02  -0.8506E-03
         911  -0.1566E-02  -0.9691E-03
         912  -0.1085E-02  -0.8238E-03
         913  -0.7144E-03  -0.6682E-03
         914  -0.2917E-03  -0.4613E-03
         915  -0.3130E-03  -0.1437E-05
         916  -0.4906E-04   0.3014E-04
         917   0.1001E-04  -0.7967E-04
         918   0.9772E-03  -0.5550E-04
         919   0.7627E-03  -0.2081E-03
         920   0.9143E-03  -0.2732E-03
         921   0.1108E-02  -0.1592E-03
         922   0.1116E-02  -0.1737E-03
         923   0.7658E-03  -0.2362E-03
         924   0.1434E-03  -0.4004E-03
         925  -0.5734E-03  -0.6044E-03
         926  -0.8281E-03  -0.5600E-03
         927  -0.8695E-03  -0.5989E-03
         928  -0.7571E-03  -0.7365E-03
         929  -0.9203E-03  -0.7562E-03
         930  -0.9544E-03  -0.8687E-03
         931  -0.3036E-03  -0.1057E-02
         932   0.7741E-04  -0.1114E-02
         933  -0.4394E-05  -0.1327E-02
         934   0.5049E-04  -0.1267E-02
         935   0.2714E-03  -0.1300E-02
         936   0.4239E-03  -0.1226E-02
         937   0.5311E-03  -0.1118E-02
         938   0.5738E-03  -0.8725E-03
         939   0.3517E-03  -0.8005E-03
         940  -0.4000E-03  -0.8732E-03
         941  -0.9734E-03  -0.8448E-03
         942  -0.1524E-02  -0.8108E-03
         943  -0.2248E-02  -0.8832E-03
         944  -0.2633E-02  -0.7628E-03
         945  -0.2237E-02  -0.1028E-02
         946  -0.2161E-02  -0.9745E-03
         947  -0.2412E-02  -0.6339E-03
         948  -0.1775E-02  -0.5590E-03
         949  -0.1258E-02  -0.2773E-03
         950  -0.7013E-03  -0.2310E-03
         951  -0.4930E-03  -0.3943E-04
         952   0.2608E-03  -0.7614E-04
         953   0.8032E-03  -0.1269E-03
         954   0.1193E-02   0.1447E-03
         955   0.1680E-02   0.1099E-03
         956   0.1892E-02   0.1265E-03
         957   0.2095E-02   0.1269E-03
         958   0.1968E-02   0.2721E-03
         959   0.1752E-02   0.2608E-03
         960   0.1640E-02   0.4384E-03
         961   0.1331E-02   0.4625E-03
         962   0.1148E-02   0.5919E-03
         963   0.8461E-03   0.5374E-03
         964   0.7158E-03   0.8916E-03
         965   0.8472E-03   0.1230E-02
         966   0.1032E-02   0.1098E-02
         967   0.1125E-02   0.1248E-02
         968   0.1053E-02   0.1586E-02
         969   0.1687E-02   0.1607E-02
         970   0.2146E-02   0.1730E-02
         971   0.2909E-02   0.2163E-02
         972   0.2971E-02   0.2519E-02
         973   0.2690E-02   0.2806E-02
         974   0.2306E-02   0.2956E-02
         975   0.2594E-02   0.3015E-02
         976   0.2388E-02   0.3237E-02
         977   0.1246E-02   0.3089E-02
         978   0.4639E-03   0.3028E-02
         979  -0.8952E-04   0.2741E-02
         980  -0.6733E-03   0.2506E-02
         981  -0.9224E-03   0.2692E-02
         982  -0.6173E-03   0.2787E-02
         983  -0.3558E-03   0.3175E-02
         984   0.1857E-03   0.3379E-02
         985   0.4030E-03   0.3546E-02
         986   0.8856E-03   0.3772E-02
         987   0.1470E-02   0.4080E-02
         988   0.1335E-02   0.4043E-02
         989   0.1355E-02   0.4243E-02
         990   0.1607E-02   0.4554E-02
         991   0.1969E-02   0.4812E-02
         992   0.1892E-02   0.5023E-02
         993   0.1708E-02   0.5125E-02
         994   0.1441E-02   0.5164E-02
         995   0.1633E-02   0.5266E-02
         996   0.9847E-03   0.5541E-02
         997   0.1221E-02   0.5607E-02
         998   0.8616E-03   0.5908E-02
         999   0.1007E-02   0.6080E-02
        1000   0.6478E-03   0.6141E-02
