    tau_corr   autocorr_U   autocorr_M
         735   0.3002E-02   0.7863E-02
         736   0.2793E-02   0.7738E-02
         737   0.2681E-02   0.7660E-02
         738   0.2749E-02   0.7550E-02
         739   0.3028E-02   0.7508E-02
         740   0.3373E-02   0.7468E-02
         741   0.3873E-02   0.7508E-02
         742   0.4331E-02   0.7482E-02
         743   0.4954E-02   0.7495E-02
         744   0.5480E-02   0.7517E-02
         745   0.5923E-02   0.7522E-02
         746   0.6121E-02   0.7503E-02
         747   0.5969E-02   0.7431E-02
         748   0.5702E-02   0.7394E-02
         749   0.5179E-02   0.7299E-02
         750   0.4506E-02   0.7159E-02
         751   0.3679E-02   0.6983E-02
         752   0.2841E-02   0.6771E-02
         753   0.2221E-02   0.6600E-02
         754   0.1992E-02   0.6445E-02
         755   0.1630E-02   0.6312E-02
         756   0.1697E-02   0.6224E-02
         757   0.1860E-02   0.6198E-02
         758   0.2318E-02   0.6167E-02
         759   0.2736E-02   0.6134E-02
         760   0.3248E-02   0.6087E-02
         761   0.4052E-02   0.6104E-02
         762   0.4833E-02   0.6129E-02
         763   0.5604E-02   0.6141E-02
         764   0.5910E-02   0.6126E-02
         765   0.6206E-02   0.6107E-02
         766   0.6464E-02   0.6058E-02
         767   0.5901E-02   0.5963E-02
         768   0.5374E-02   0.5862E-02
         769   0.4538E-02   0.5708E-02
         770   0.3619E-02   0.5466E-02
         771   0.2685E-02   0.5222E-02
         772   0.1923E-02   0.5031E-02
         773   0.1473E-02   0.4848E-02
         774   0.1008E-02   0.4724E-02
         775   0.1050E-02   0.4612E-02
         776   0.1179E-02   0.4549E-02
         777   0.1478E-02   0.4561E-02
         778   0.1791E-02   0.4555E-02
         779   0.2768E-02   0.4619E-02
         780   0.3562E-02   0.4663E-02
         781   0.4302E-02   0.4694E-02
         782   0.4960E-02   0.4726E-02
         783   0.5153E-02   0.4670E-02
         784   0.5230E-02   0.4583E-02
         785   0.5121E-02   0.4449E-02
         786   0.4674E-02   0.4287E-02
         787   0.3978E-02   0.4074E-02
         788   0.3209E-02   0.3890E-02
         789   0.2198E-02   0.3682E-02
         790   0.1379E-02   0.3487E-02
         791   0.5853E-03   0.3306E-02
         792  -0.3107E-05   0.3093E-02
         793  -0.1145E-03   0.2920E-02
         794  -0.1168E-03   0.2859E-02
         795   0.1053E-03   0.2831E-02
         796   0.4466E-03   0.2844E-02
         797   0.8508E-03   0.2844E-02
         798   0.1154E-02   0.2856E-02
         799   0.1597E-02   0.2863E-02
         800   0.2385E-02   0.2913E-02
         801   0.2931E-02   0.2914E-02
         802   0.3351E-02   0.2924E-02
         803   0.3643E-02   0.2889E-02
         804   0.3498E-02   0.2843E-02
         805   0.3179E-02   0.2795E-02
         806   0.2572E-02   0.2643E-02
         807   0.1745E-02   0.2421E-02
         808   0.8462E-03   0.2237E-02
         809  -0.1478E-04   0.2038E-02
         810  -0.5478E-03   0.1907E-02
         811  -0.1067E-02   0.1796E-02
         812  -0.1262E-02   0.1673E-02
         813  -0.1402E-02   0.1587E-02
         814  -0.1065E-02   0.1606E-02
         815  -0.6618E-03   0.1655E-02
         816  -0.7434E-04   0.1731E-02
         817   0.5822E-03   0.1785E-02
         818   0.1389E-02   0.1855E-02
         819   0.1889E-02   0.1920E-02
         820   0.2906E-02   0.1995E-02
         821   0.3447E-02   0.2022E-02
         822   0.3860E-02   0.2024E-02
         823   0.4033E-02   0.2002E-02
         824   0.3735E-02   0.1912E-02
         825   0.3512E-02   0.1826E-02
         826   0.2832E-02   0.1712E-02
         827   0.2123E-02   0.1593E-02
         828   0.1407E-02   0.1467E-02
         829   0.7800E-03   0.1328E-02
         830   0.2871E-03   0.1196E-02
         831   0.9725E-04   0.1104E-02
         832   0.7408E-04   0.1012E-02
         833   0.4348E-03   0.1014E-02
         834   0.7770E-03   0.1019E-02
         835   0.1167E-02   0.1062E-02
         836   0.1446E-02   0.1047E-02
         837   0.2091E-02   0.1085E-02
         838   0.2760E-02   0.1154E-02
         839   0.3315E-02   0.1239E-02
         840   0.3639E-02   0.1305E-02
         841   0.4265E-02   0.1372E-02
         842   0.4580E-02   0.1375E-02
         843   0.4623E-02   0.1348E-02
         844   0.4337E-02   0.1239E-02
         845   0.3391E-02   0.1022E-02
         846   0.2503E-02   0.8209E-03
         847   0.1493E-02   0.5955E-03
         848   0.6208E-03   0.3852E-03
         849  -0.1779E-03   0.1797E-03
         850  -0.5654E-03  -0.1583E-04
         851  -0.6823E-03  -0.1673E-03
         852  -0.5530E-03  -0.2312E-03
         853  -0.2650E-03  -0.2467E-03
         854   0.1111E-03  -0.2299E-03
         855   0.4817E-03  -0.1976E-03
         856   0.1182E-02  -0.1402E-03
         857   0.2101E-02  -0.1305E-04
         858   0.2625E-02   0.5270E-04
         859   0.3041E-02   0.1359E-03
         860   0.3519E-02   0.1798E-03
         861   0.3785E-02   0.1741E-03
         862   0.3566E-02   0.1418E-03
         863   0.3136E-02   0.7475E-04
         864   0.2574E-02  -0.6210E-04
         865   0.1966E-02  -0.1895E-03
         866   0.1141E-02  -0.3468E-03
         867   0.1455E-03  -0.5092E-03
         868  -0.2559E-03  -0.5361E-03
         869  -0.4735E-03  -0.5446E-03
         870  -0.7628E-03  -0.5665E-03
         871  -0.7273E-03  -0.5495E-03
         872  -0.6204E-03  -0.5254E-03
         873  -0.3902E-03  -0.4773E-03
         874   0.2254E-03  -0.4419E-03
         875   0.6218E-03  -0.4381E-03
         876   0.8964E-03  -0.4362E-03
         877   0.1669E-02  -0.3505E-03
         878   0.2257E-02  -0.2195E-03
         879   0.2600E-02  -0.1570E-03
         880   0.2909E-02  -0.1286E-03
         881   0.2932E-02  -0.7917E-04
         882   0.2534E-02  -0.1406E-03
         883   0.1815E-02  -0.2232E-03
         884   0.1011E-02  -0.3793E-03
         885   0.7572E-04  -0.6031E-03
         886  -0.9580E-03  -0.7774E-03
         887  -0.1368E-02  -0.9165E-03
         888  -0.1698E-02  -0.1022E-02
         889  -0.1815E-02  -0.1105E-02
         890  -0.1727E-02  -0.1178E-02
         891  -0.1391E-02  -0.1197E-02
         892  -0.1050E-02  -0.1230E-02
         893  -0.5527E-03  -0.1227E-02
         894  -0.8452E-04  -0.1273E-02
         895   0.4971E-03  -0.1244E-02
         896   0.1067E-02  -0.1202E-02
         897   0.1685E-02  -0.1124E-02
         898   0.2054E-02  -0.1083E-02
         899   0.2509E-02  -0.1071E-02
         900   0.2473E-02  -0.1132E-02
         901   0.2315E-02  -0.1229E-02
         902   0.1527E-02  -0.1401E-02
         903   0.6194E-03  -0.1652E-02
         904  -0.8319E-04  -0.1878E-02
         905  -0.1041E-02  -0.2100E-02
         906  -0.1930E-02  -0.2293E-02
         907  -0.2537E-02  -0.2470E-02
         908  -0.3134E-02  -0.2575E-02
         909  -0.3425E-02  -0.2680E-02
         910  -0.3412E-02  -0.2721E-02
         911  -0.3321E-02  -0.2683E-02
         912  -0.2793E-02  -0.2615E-02
         913  -0.2215E-02  -0.2510E-02
         914  -0.1625E-02  -0.2360E-02
         915  -0.9499E-03  -0.2269E-02
         916  -0.9524E-04  -0.2196E-02
         917   0.3909E-03  -0.2116E-02
         918   0.5579E-03  -0.2060E-02
         919   0.7504E-03  -0.2067E-02
         920   0.5578E-03  -0.2122E-02
         921   0.1400E-04  -0.2206E-02
         922  -0.5296E-03  -0.2324E-02
         923  -0.1385E-02  -0.2460E-02
         924  -0.2037E-02  -0.2568E-02
         925  -0.2415E-02  -0.2670E-02
         926  -0.2624E-02  -0.2792E-02
         927  -0.2910E-02  -0.2864E-02
         928  -0.2705E-02  -0.2884E-02
         929  -0.2349E-02  -0.2829E-02
         930  -0.1932E-02  -0.2791E-02
         931  -0.1467E-02  -0.2799E-02
         932  -0.1134E-02  -0.2777E-02
         933  -0.5039E-03  -0.2719E-02
         934   0.1293E-03  -0.2630E-02
         935   0.6816E-03  -0.2591E-02
         936   0.1288E-02  -0.2591E-02
         937   0.1720E-02  -0.2581E-02
         938   0.1713E-02  -0.2611E-02
         939   0.1584E-02  -0.2656E-02
         940   0.1180E-02  -0.2754E-02
         941   0.3297E-03  -0.2906E-02
         942  -0.4859E-03  -0.3085E-02
         943  -0.1344E-02  -0.3240E-02
         944  -0.2058E-02  -0.3418E-02
         945  -0.2776E-02  -0.3506E-02
         946  -0.3228E-02  -0.3564E-02
         947  -0.3134E-02  -0.3564E-02
         948  -0.2931E-02  -0.3515E-02
         949  -0.2883E-02  -0.3565E-02
         950  -0.2637E-02  -0.3535E-02
         951  -0.2458E-02  -0.3532E-02
         952  -0.1991E-02  -0.3494E-02
         953  -0.1549E-02  -0.3407E-02
         954  -0.9249E-03  -0.3390E-02
         955  -0.3765E-03  -0.3339E-02
         956  -0.1205E-03  -0.3314E-02
         957  -0.1106E-03  -0.3330E-02
         958  -0.3658E-03  -0.3406E-02
         959  -0.8151E-03  -0.3497E-02
         960  -0.1473E-02  -0.3592E-02
         961  -0.2184E-02  -0.3733E-02
         962  -0.2958E-02  -0.3877E-02
         963  -0.3527E-02  -0.4042E-02
         964  -0.3938E-02  -0.4196E-02
         965  -0.4270E-02  -0.4332E-02
         966  -0.4397E-02  -0.4459E-02
         967  -0.4483E-02  -0.4504E-02
         968  -0.4303E-02  -0.4530E-02
         969  -0.3957E-02  -0.4527E-02
         970  -0.3598E-02  -0.4523E-02
         971  -0.2924E-02  -0.4433E-02
         972  -0.2089E-02  -0.4329E-02
         973  -0.1484E-02  -0.4295E-02
         974  -0.1136E-02  -0.4263E-02
         975  -0.9218E-03  -0.4236E-02
         976  -0.6031E-03  -0.4253E-02
         977  -0.6548E-03  -0.4279E-02
         978  -0.9590E-03  -0.4410E-02
         979  -0.1416E-02  -0.4511E-02
         980  -0.2005E-02  -0.4625E-02
         981  -0.2492E-02  -0.4697E-02
         982  -0.2904E-02  -0.4780E-02
         983  -0.3123E-02  -0.4830E-02
         984  -0.3326E-02  -0.4898E-02
         985  -0.3291E-02  -0.4892E-02
         986  -0.3134E-02  -0.4929E-02
         987  -0.2848E-02  -0.4902E-02
         988  -0.2200E-02  -0.4816E-02
         989  -0.1547E-02  -0.4700E-02
         990  -0.8882E-03  -0.4575E-02
         991  -0.1694E-03  -0.4506E-02
         992   0.7976E-03  -0.4407E-02
         993   0.1543E-02  -0.4305E-02
         994   0.1997E-02  -0.4269E-02
         995   0.2450E-02  -0.4206E-02
         996   0.2367E-02  -0.4188E-02
         997   0.2256E-02  -0.4250E-02
         998   0.1490E-02  -0.4359E-02
         999   0.7795E-03  -0.4469E-02
        1000   0.3307E-04  -0.4555E-02
