    tau_corr   autocorr_U   autocorr_M
         735   0.2161E-01   0.5520E-01
         736   0.2133E-01   0.5512E-01
         737   0.2162E-01   0.5519E-01
         738   0.2117E-01   0.5510E-01
         739   0.2073E-01   0.5497E-01
         740   0.2100E-01   0.5493E-01
         741   0.2100E-01   0.5482E-01
         742   0.2081E-01   0.5465E-01
         743   0.2069E-01   0.5457E-01
         744   0.2080E-01   0.5454E-01
         745   0.2087E-01   0.5448E-01
         746   0.2051E-01   0.5434E-01
         747   0.2043E-01   0.5427E-01
         748   0.2058E-01   0.5424E-01
         749   0.2077E-01   0.5421E-01
         750   0.2038E-01   0.5412E-01
         751   0.2043E-01   0.5408E-01
         752   0.2056E-01   0.5410E-01
         753   0.2071E-01   0.5412E-01
         754   0.2067E-01   0.5410E-01
         755   0.2100E-01   0.5416E-01
         756   0.2101E-01   0.5412E-01
         757   0.2098E-01   0.5404E-01
         758   0.2105E-01   0.5395E-01
         759   0.2114E-01   0.5387E-01
         760   0.2129E-01   0.5388E-01
         761   0.2124E-01   0.5392E-01
         762   0.2138E-01   0.5398E-01
         763   0.2171E-01   0.5399E-01
         764   0.2170E-01   0.5403E-01
         765   0.2180E-01   0.5411E-01
         766   0.2209E-01   0.5420E-01
         767   0.2247E-01   0.5431E-01
         768   0.2279E-01   0.5446E-01
         769   0.2328E-01   0.5458E-01
         770   0.2377E-01   0.5476E-01
         771   0.2390E-01   0.5484E-01
         772   0.2381E-01   0.5491E-01
         773   0.2374E-01   0.5494E-01
         774   0.2376E-01   0.5499E-01
         775   0.2374E-01   0.5505E-01
         776   0.2407E-01   0.5515E-01
         777   0.2421E-01   0.5523E-01
         778   0.2408E-01   0.5524E-01
         779   0.2387E-01   0.5521E-01
         780   0.2393E-01   0.5526E-01
         781   0.2391E-01   0.5526E-01
         782   0.2399E-01   0.5528E-01
         783   0.2353E-01   0.5525E-01
         784   0.2346E-01   0.5526E-01
         785   0.2370E-01   0.5527E-01
         786   0.2346E-01   0.5521E-01
         787   0.2312E-01   0.5510E-01
         788   0.2288E-01   0.5497E-01
         789   0.2273E-01   0.5491E-01
         790   0.2250E-01   0.5484E-01
         791   0.2267E-01   0.5480E-01
         792   0.2268E-01   0.5474E-01
         793   0.2301E-01   0.5471E-01
         794   0.2283E-01   0.5460E-01
         795   0.2268E-01   0.5456E-01
         796   0.2279E-01   0.5451E-01
         797   0.2264E-01   0.5455E-01
         798   0.2282E-01   0.5456E-01
         799   0.2244E-01   0.5445E-01
         800   0.2233E-01   0.5440E-01
         801   0.2274E-01   0.5441E-01
         802   0.2280E-01   0.5438E-01
         803   0.2259E-01   0.5430E-01
         804   0.2259E-01   0.5427E-01
         805   0.2248E-01   0.5421E-01
         806   0.2225E-01   0.5419E-01
         807   0.2250E-01   0.5427E-01
         808   0.2248E-01   0.5425E-01
         809   0.2231E-01   0.5425E-01
         810   0.2229E-01   0.5425E-01
         811   0.2232E-01   0.5425E-01
         812   0.2242E-01   0.5423E-01
         813   0.2223E-01   0.5415E-01
         814   0.2210E-01   0.5415E-01
         815   0.2224E-01   0.5415E-01
         816   0.2194E-01   0.5409E-01
         817   0.2236E-01   0.5412E-01
         818   0.2236E-01   0.5409E-01
         819   0.2217E-01   0.5401E-01
         820   0.2196E-01   0.5398E-01
         821   0.2190E-01   0.5399E-01
         822   0.2191E-01   0.5401E-01
         823   0.2212E-01   0.5405E-01
         824   0.2219E-01   0.5410E-01
         825   0.2225E-01   0.5407E-01
         826   0.2242E-01   0.5411E-01
         827   0.2229E-01   0.5407E-01
         828   0.2236E-01   0.5404E-01
         829   0.2229E-01   0.5404E-01
         830   0.2236E-01   0.5403E-01
         831   0.2253E-01   0.5406E-01
         832   0.2266E-01   0.5407E-01
         833   0.2262E-01   0.5399E-01
         834   0.2256E-01   0.5389E-01
         835   0.2209E-01   0.5377E-01
         836   0.2173E-01   0.5363E-01
         837   0.2174E-01   0.5352E-01
         838   0.2167E-01   0.5339E-01
         839   0.2138E-01   0.5325E-01
         840   0.2147E-01   0.5319E-01
         841   0.2140E-01   0.5306E-01
         842   0.2143E-01   0.5292E-01
         843   0.2098E-01   0.5277E-01
         844   0.2086E-01   0.5266E-01
         845   0.2090E-01   0.5252E-01
         846   0.2026E-01   0.5223E-01
         847   0.2003E-01   0.5200E-01
         848   0.2004E-01   0.5185E-01
         849   0.1963E-01   0.5171E-01
         850   0.1959E-01   0.5158E-01
         851   0.1947E-01   0.5144E-01
         852   0.1911E-01   0.5122E-01
         853   0.1898E-01   0.5114E-01
         854   0.1891E-01   0.5109E-01
         855   0.1901E-01   0.5101E-01
         856   0.1864E-01   0.5087E-01
         857   0.1869E-01   0.5085E-01
         858   0.1892E-01   0.5081E-01
         859   0.1887E-01   0.5072E-01
         860   0.1870E-01   0.5059E-01
         861   0.1900E-01   0.5050E-01
         862   0.1898E-01   0.5036E-01
         863   0.1927E-01   0.5027E-01
         864   0.1909E-01   0.5009E-01
         865   0.1865E-01   0.4993E-01
         866   0.1870E-01   0.4983E-01
         867   0.1881E-01   0.4976E-01
         868   0.1896E-01   0.4971E-01
         869   0.1896E-01   0.4967E-01
         870   0.1939E-01   0.4964E-01
         871   0.1926E-01   0.4960E-01
         872   0.1941E-01   0.4960E-01
         873   0.1970E-01   0.4962E-01
         874   0.1987E-01   0.4958E-01
         875   0.1992E-01   0.4955E-01
         876   0.2006E-01   0.4951E-01
         877   0.1986E-01   0.4949E-01
         878   0.2012E-01   0.4948E-01
         879   0.2004E-01   0.4941E-01
         880   0.1971E-01   0.4930E-01
         881   0.1913E-01   0.4915E-01
         882   0.1888E-01   0.4906E-01
         883   0.1835E-01   0.4895E-01
         884   0.1846E-01   0.4884E-01
         885   0.1852E-01   0.4872E-01
         886   0.1793E-01   0.4841E-01
         887   0.1781E-01   0.4820E-01
         888   0.1773E-01   0.4810E-01
         889   0.1763E-01   0.4789E-01
         890   0.1787E-01   0.4785E-01
         891   0.1799E-01   0.4781E-01
         892   0.1789E-01   0.4771E-01
         893   0.1794E-01   0.4760E-01
         894   0.1804E-01   0.4746E-01
         895   0.1796E-01   0.4736E-01
         896   0.1773E-01   0.4718E-01
         897   0.1801E-01   0.4711E-01
         898   0.1808E-01   0.4692E-01
         899   0.1765E-01   0.4661E-01
         900   0.1774E-01   0.4640E-01
         901   0.1755E-01   0.4623E-01
         902   0.1706E-01   0.4591E-01
         903   0.1662E-01   0.4563E-01
         904   0.1623E-01   0.4543E-01
         905   0.1619E-01   0.4529E-01
         906   0.1632E-01   0.4521E-01
         907   0.1584E-01   0.4509E-01
         908   0.1595E-01   0.4492E-01
         909   0.1625E-01   0.4486E-01
         910   0.1649E-01   0.4492E-01
         911   0.1689E-01   0.4503E-01
         912   0.1722E-01   0.4505E-01
         913   0.1742E-01   0.4506E-01
         914   0.1730E-01   0.4502E-01
         915   0.1728E-01   0.4495E-01
         916   0.1679E-01   0.4474E-01
         917   0.1638E-01   0.4457E-01
         918   0.1635E-01   0.4445E-01
         919   0.1631E-01   0.4439E-01
         920   0.1647E-01   0.4440E-01
         921   0.1633E-01   0.4430E-01
         922   0.1625E-01   0.4423E-01
         923   0.1600E-01   0.4409E-01
         924   0.1607E-01   0.4394E-01
         925   0.1644E-01   0.4389E-01
         926   0.1649E-01   0.4382E-01
         927   0.1632E-01   0.4370E-01
         928   0.1634E-01   0.4364E-01
         929   0.1560E-01   0.4344E-01
         930   0.1516E-01   0.4328E-01
         931   0.1504E-01   0.4320E-01
         932   0.1535E-01   0.4321E-01
         933   0.1520E-01   0.4320E-01
         934   0.1497E-01   0.4319E-01
         935   0.1518E-01   0.4319E-01
         936   0.1531E-01   0.4327E-01
         937   0.1551E-01   0.4334E-01
         938   0.1554E-01   0.4337E-01
         939   0.1567E-01   0.4337E-01
         940   0.1583E-01   0.4338E-01
         941   0.1566E-01   0.4330E-01
         942   0.1571E-01   0.4333E-01
         943   0.1586E-01   0.4333E-01
         944   0.1594E-01   0.4335E-01
         945   0.1626E-01   0.4340E-01
         946   0.1636E-01   0.4347E-01
         947   0.1651E-01   0.4359E-01
         948   0.1644E-01   0.4370E-01
         949   0.1617E-01   0.4372E-01
         950   0.1616E-01   0.4377E-01
         951   0.1636E-01   0.4392E-01
         952   0.1599E-01   0.4391E-01
         953   0.1595E-01   0.4389E-01
         954   0.1628E-01   0.4398E-01
         955   0.1650E-01   0.4414E-01
         956   0.1633E-01   0.4417E-01
         957   0.1620E-01   0.4425E-01
         958   0.1630E-01   0.4438E-01
         959   0.1620E-01   0.4440E-01
         960   0.1658E-01   0.4460E-01
         961   0.1643E-01   0.4463E-01
         962   0.1674E-01   0.4472E-01
         963   0.1700E-01   0.4487E-01
         964   0.1732E-01   0.4502E-01
         965   0.1784E-01   0.4525E-01
         966   0.1831E-01   0.4546E-01
         967   0.1827E-01   0.4551E-01
         968   0.1861E-01   0.4569E-01
         969   0.1862E-01   0.4579E-01
         970   0.1853E-01   0.4583E-01
         971   0.1860E-01   0.4588E-01
         972   0.1872E-01   0.4594E-01
         973   0.1847E-01   0.4603E-01
         974   0.1844E-01   0.4605E-01
         975   0.1837E-01   0.4610E-01
         976   0.1842E-01   0.4617E-01
         977   0.1845E-01   0.4618E-01
         978   0.1838E-01   0.4621E-01
         979   0.1814E-01   0.4616E-01
         980   0.1826E-01   0.4616E-01
         981   0.1796E-01   0.4615E-01
         982   0.1798E-01   0.4611E-01
         983   0.1800E-01   0.4618E-01
         984   0.1811E-01   0.4617E-01
         985   0.1845E-01   0.4626E-01
         986   0.1847E-01   0.4625E-01
         987   0.1848E-01   0.4628E-01
         988   0.1846E-01   0.4629E-01
         989   0.1852E-01   0.4644E-01
         990   0.1907E-01   0.4653E-01
         991   0.1937E-01   0.4665E-01
         992   0.1951E-01   0.4667E-01
         993   0.1966E-01   0.4672E-01
         994   0.1978E-01   0.4680E-01
         995   0.1974E-01   0.4686E-01
         996   0.1950E-01   0.4691E-01
         997   0.1959E-01   0.4695E-01
         998   0.1973E-01   0.4697E-01
         999   0.2003E-01   0.4707E-01
        1000   0.2005E-01   0.4706E-01
