    tau_corr   autocorr_U   autocorr_M
         735   0.3260E-02   0.5068E-02
         736   0.3261E-02   0.4997E-02
         737   0.3600E-02   0.4947E-02
         738   0.3469E-02   0.4870E-02
         739   0.3438E-02   0.4790E-02
         740   0.3469E-02   0.4717E-02
         741   0.3753E-02   0.4794E-02
         742   0.4084E-02   0.5036E-02
         743   0.4186E-02   0.5129E-02
         744   0.4259E-02   0.5146E-02
         745   0.4418E-02   0.5324E-02
         746   0.4523E-02   0.5513E-02
         747   0.4725E-02   0.5659E-02
         748   0.4971E-02   0.5755E-02
         749   0.5090E-02   0.5800E-02
         750   0.5209E-02   0.5825E-02
         751   0.5147E-02   0.5582E-02
         752   0.4930E-02   0.5564E-02
         753   0.4385E-02   0.5245E-02
         754   0.4137E-02   0.5225E-02
         755   0.3631E-02   0.5077E-02
         756   0.3516E-02   0.4950E-02
         757   0.3465E-02   0.4787E-02
         758   0.3445E-02   0.4804E-02
         759   0.3520E-02   0.4849E-02
         760   0.3824E-02   0.5022E-02
         761   0.4197E-02   0.5286E-02
         762   0.4505E-02   0.5399E-02
         763   0.4827E-02   0.5405E-02
         764   0.4849E-02   0.5342E-02
         765   0.5013E-02   0.5359E-02
         766   0.5386E-02   0.5487E-02
         767   0.5800E-02   0.5695E-02
         768   0.6227E-02   0.5942E-02
         769   0.6825E-02   0.6075E-02
         770   0.6902E-02   0.6108E-02
         771   0.6845E-02   0.6045E-02
         772   0.6909E-02   0.6119E-02
         773   0.6802E-02   0.5892E-02
         774   0.6102E-02   0.5485E-02
         775   0.5538E-02   0.5126E-02
         776   0.5044E-02   0.4812E-02
         777   0.4295E-02   0.4512E-02
         778   0.4200E-02   0.4423E-02
         779   0.3933E-02   0.4476E-02
         780   0.4056E-02   0.4420E-02
         781   0.4247E-02   0.4375E-02
         782   0.4544E-02   0.4464E-02
         783   0.4745E-02   0.4494E-02
         784   0.5044E-02   0.4559E-02
         785   0.5280E-02   0.4590E-02
         786   0.5338E-02   0.4600E-02
         787   0.5972E-02   0.4831E-02
         788   0.6420E-02   0.4895E-02
         789   0.6489E-02   0.4839E-02
         790   0.6581E-02   0.4995E-02
         791   0.6267E-02   0.4833E-02
         792   0.5762E-02   0.4613E-02
         793   0.5095E-02   0.4456E-02
         794   0.4667E-02   0.4388E-02
         795   0.3921E-02   0.4116E-02
         796   0.3638E-02   0.4049E-02
         797   0.3488E-02   0.4016E-02
         798   0.3550E-02   0.4088E-02
         799   0.3522E-02   0.4037E-02
         800   0.3741E-02   0.4142E-02
         801   0.3989E-02   0.4195E-02
         802   0.4356E-02   0.4398E-02
         803   0.4365E-02   0.4335E-02
         804   0.4657E-02   0.4469E-02
         805   0.4985E-02   0.4697E-02
         806   0.5352E-02   0.4920E-02
         807   0.5520E-02   0.5008E-02
         808   0.5859E-02   0.5190E-02
         809   0.5893E-02   0.5267E-02
         810   0.5855E-02   0.5231E-02
         811   0.5613E-02   0.5259E-02
         812   0.5348E-02   0.5336E-02
         813   0.5449E-02   0.5365E-02
         814   0.4870E-02   0.5237E-02
         815   0.4623E-02   0.5139E-02
         816   0.4802E-02   0.5255E-02
         817   0.4938E-02   0.5248E-02
         818   0.5136E-02   0.5223E-02
         819   0.5155E-02   0.5218E-02
         820   0.4948E-02   0.5151E-02
         821   0.5024E-02   0.5193E-02
         822   0.5480E-02   0.5401E-02
         823   0.5487E-02   0.5368E-02
         824   0.5545E-02   0.5308E-02
         825   0.5563E-02   0.5271E-02
         826   0.5584E-02   0.5253E-02
         827   0.5394E-02   0.5137E-02
         828   0.5377E-02   0.5293E-02
         829   0.5595E-02   0.5409E-02
         830   0.5408E-02   0.5255E-02
         831   0.5260E-02   0.5129E-02
         832   0.4603E-02   0.4736E-02
         833   0.3898E-02   0.4303E-02
         834   0.3332E-02   0.4044E-02
         835   0.3062E-02   0.3816E-02
         836   0.2809E-02   0.3625E-02
         837   0.2505E-02   0.3421E-02
         838   0.2361E-02   0.3287E-02
         839   0.2261E-02   0.3155E-02
         840   0.2327E-02   0.3076E-02
         841   0.2224E-02   0.2902E-02
         842   0.2398E-02   0.2799E-02
         843   0.2561E-02   0.2658E-02
         844   0.2567E-02   0.2447E-02
         845   0.2827E-02   0.2459E-02
         846   0.3072E-02   0.2526E-02
         847   0.3266E-02   0.2718E-02
         848   0.3474E-02   0.2816E-02
         849   0.3787E-02   0.2874E-02
         850   0.4080E-02   0.2847E-02
         851   0.3727E-02   0.2617E-02
         852   0.3614E-02   0.2584E-02
         853   0.3612E-02   0.2502E-02
         854   0.3451E-02   0.2424E-02
         855   0.3362E-02   0.2506E-02
         856   0.2890E-02   0.2343E-02
         857   0.3064E-02   0.2349E-02
         858   0.2979E-02   0.2300E-02
         859   0.3112E-02   0.2192E-02
         860   0.3408E-02   0.2317E-02
         861   0.3348E-02   0.2346E-02
         862   0.3620E-02   0.2494E-02
         863   0.3431E-02   0.2566E-02
         864   0.3846E-02   0.2900E-02
         865   0.4566E-02   0.3177E-02
         866   0.5260E-02   0.3426E-02
         867   0.5837E-02   0.3656E-02
         868   0.6203E-02   0.3668E-02
         869   0.5934E-02   0.3607E-02
         870   0.5261E-02   0.3222E-02
         871   0.4898E-02   0.3074E-02
         872   0.4181E-02   0.2915E-02
         873   0.3557E-02   0.2641E-02
         874   0.3406E-02   0.2278E-02
         875   0.2999E-02   0.2024E-02
         876   0.2989E-02   0.1889E-02
         877   0.2791E-02   0.1694E-02
         878   0.2964E-02   0.1527E-02
         879   0.2961E-02   0.1362E-02
         880   0.3052E-02   0.1238E-02
         881   0.3471E-02   0.1273E-02
         882   0.3359E-02   0.9675E-03
         883   0.3840E-02   0.1009E-02
         884   0.3934E-02   0.9849E-03
         885   0.3796E-02   0.9385E-03
         886   0.4019E-02   0.9685E-03
         887   0.4246E-02   0.1057E-02
         888   0.4443E-02   0.1172E-02
         889   0.4368E-02   0.1117E-02
         890   0.4044E-02   0.9023E-03
         891   0.3718E-02   0.5924E-03
         892   0.3294E-02   0.2109E-03
         893   0.2998E-02   0.4208E-04
         894   0.2940E-02  -0.1673E-03
         895   0.2835E-02  -0.3813E-03
         896   0.2640E-02  -0.6255E-03
         897   0.2601E-02  -0.6363E-03
         898   0.2646E-02  -0.6799E-03
         899   0.2377E-02  -0.9057E-03
         900   0.2279E-02  -0.1102E-02
         901   0.2343E-02  -0.1204E-02
         902   0.2439E-02  -0.1198E-02
         903   0.2489E-02  -0.1394E-02
         904   0.2281E-02  -0.1537E-02
         905   0.2292E-02  -0.1672E-02
         906   0.1872E-02  -0.1943E-02
         907   0.1820E-02  -0.2147E-02
         908   0.1781E-02  -0.2318E-02
         909   0.1699E-02  -0.2358E-02
         910   0.1295E-02  -0.2533E-02
         911   0.6518E-03  -0.2776E-02
         912   0.3509E-03  -0.2939E-02
         913   0.3106E-03  -0.3037E-02
         914  -0.1296E-03  -0.3169E-02
         915  -0.8693E-04  -0.3192E-02
         916  -0.2289E-03  -0.3310E-02
         917  -0.4221E-03  -0.3449E-02
         918  -0.2444E-03  -0.3410E-02
         919  -0.2918E-03  -0.3563E-02
         920  -0.4803E-04  -0.3484E-02
         921   0.1067E-04  -0.3326E-02
         922  -0.6620E-04  -0.3362E-02
         923   0.3449E-03  -0.3100E-02
         924   0.3964E-03  -0.3066E-02
         925   0.5715E-03  -0.2970E-02
         926   0.6455E-03  -0.3040E-02
         927   0.8018E-03  -0.3017E-02
         928   0.9829E-03  -0.3021E-02
         929   0.1080E-02  -0.2988E-02
         930   0.1171E-02  -0.3027E-02
         931   0.7782E-03  -0.3275E-02
         932   0.4384E-03  -0.3460E-02
         933  -0.3063E-04  -0.3603E-02
         934  -0.5146E-04  -0.3703E-02
         935  -0.3504E-03  -0.3925E-02
         936  -0.5209E-03  -0.3867E-02
         937  -0.6731E-03  -0.4002E-02
         938  -0.1149E-03  -0.3873E-02
         939   0.4379E-04  -0.3869E-02
         940   0.2125E-03  -0.3775E-02
         941   0.6219E-03  -0.3603E-02
         942   0.7006E-03  -0.3525E-02
         943   0.1346E-02  -0.3300E-02
         944   0.1903E-02  -0.3187E-02
         945   0.2696E-02  -0.2761E-02
         946   0.2986E-02  -0.2579E-02
         947   0.3248E-02  -0.2360E-02
         948   0.3633E-02  -0.2133E-02
         949   0.3607E-02  -0.2009E-02
         950   0.3663E-02  -0.1977E-02
         951   0.3487E-02  -0.2121E-02
         952   0.2998E-02  -0.2245E-02
         953   0.2722E-02  -0.2226E-02
         954   0.2584E-02  -0.2297E-02
         955   0.2674E-02  -0.2224E-02
         956   0.2585E-02  -0.2210E-02
         957   0.3312E-02  -0.1972E-02
         958   0.3627E-02  -0.1906E-02
         959   0.3897E-02  -0.1837E-02
         960   0.4154E-02  -0.1591E-02
         961   0.4258E-02  -0.1442E-02
         962   0.4150E-02  -0.1389E-02
         963   0.4240E-02  -0.1252E-02
         964   0.4282E-02  -0.1162E-02
         965   0.4633E-02  -0.8112E-03
         966   0.4566E-02  -0.7821E-03
         967   0.4572E-02  -0.6190E-03
         968   0.4665E-02  -0.4920E-03
         969   0.4550E-02  -0.5073E-03
         970   0.4717E-02  -0.3996E-03
         971   0.4486E-02  -0.4354E-03
         972   0.4374E-02  -0.4104E-03
         973   0.4090E-02  -0.5295E-03
         974   0.3829E-02  -0.5228E-03
         975   0.3663E-02  -0.6042E-03
         976   0.3694E-02  -0.4967E-03
         977   0.4158E-02  -0.4271E-03
         978   0.4623E-02  -0.2797E-03
         979   0.4850E-02  -0.1085E-03
         980   0.4939E-02  -0.8321E-04
         981   0.4912E-02  -0.1659E-03
         982   0.5299E-02   0.1136E-04
         983   0.5219E-02   0.1452E-03
         984   0.4905E-02   0.1520E-03
         985   0.5153E-02   0.2504E-03
         986   0.5355E-02   0.3769E-03
         987   0.5616E-02   0.4258E-03
         988   0.5588E-02   0.4891E-03
         989   0.6157E-02   0.4606E-03
         990   0.5988E-02   0.3446E-03
         991   0.5759E-02   0.9692E-04
         992   0.5336E-02  -0.5055E-04
         993   0.4615E-02  -0.2911E-03
         994   0.4360E-02  -0.5541E-03
         995   0.4248E-02  -0.6491E-03
         996   0.4025E-02  -0.6532E-03
         997   0.3903E-02  -0.7197E-03
         998   0.3858E-02  -0.8036E-03
         999   0.3891E-02  -0.7976E-03
        1000   0.3764E-02  -0.8149E-03
