    tau_corr   autocorr_U   autocorr_M
         708  -0.7245E-03  -0.6533E-03
         709  -0.7019E-03  -0.8237E-03
         710  -0.9446E-03  -0.9674E-03
         711  -0.1286E-02  -0.8452E-03
         712  -0.1173E-02  -0.7233E-03
         713  -0.1219E-02  -0.7134E-03
         714  -0.9050E-03  -0.6700E-03
         715  -0.1451E-02  -0.6688E-03
         716  -0.1582E-02  -0.8283E-03
         717  -0.1621E-02  -0.9981E-03
         718  -0.1809E-02  -0.1080E-02
         719  -0.1923E-02  -0.1073E-02
         720  -0.2400E-02  -0.1376E-02
         721  -0.2108E-02  -0.1292E-02
         722  -0.1857E-02  -0.9954E-03
         723  -0.1986E-02  -0.8994E-03
         724  -0.2503E-02  -0.8662E-03
         725  -0.2157E-02  -0.1151E-02
         726  -0.1960E-02  -0.1025E-02
         727  -0.2165E-02  -0.1125E-02
         728  -0.2241E-02  -0.1138E-02
         729  -0.2158E-02  -0.1139E-02
         730  -0.2141E-02  -0.1269E-02
         731  -0.2326E-02  -0.1412E-02
         732  -0.3109E-02  -0.1667E-02
         733  -0.2925E-02  -0.1817E-02
         734  -0.2648E-02  -0.1841E-02
         735  -0.2721E-02  -0.1975E-02
         736  -0.3103E-02  -0.2089E-02
         737  -0.3183E-02  -0.2091E-02
         738  -0.3319E-02  -0.1965E-02
         739  -0.3192E-02  -0.2074E-02
         740  -0.3305E-02  -0.2113E-02
         741  -0.3596E-02  -0.2254E-02
         742  -0.3076E-02  -0.2174E-02
         743  -0.3026E-02  -0.2157E-02
         744  -0.3636E-02  -0.2328E-02
         745  -0.3654E-02  -0.2631E-02
         746  -0.3336E-02  -0.2888E-02
         747  -0.3786E-02  -0.3214E-02
         748  -0.3557E-02  -0.3469E-02
         749  -0.3694E-02  -0.3602E-02
         750  -0.3989E-02  -0.3906E-02
         751  -0.4097E-02  -0.3924E-02
         752  -0.4125E-02  -0.4003E-02
         753  -0.3881E-02  -0.3892E-02
         754  -0.3957E-02  -0.4124E-02
         755  -0.4379E-02  -0.4071E-02
         756  -0.4539E-02  -0.3964E-02
         757  -0.4453E-02  -0.4036E-02
         758  -0.4659E-02  -0.4037E-02
         759  -0.4219E-02  -0.3890E-02
         760  -0.3921E-02  -0.3774E-02
         761  -0.3653E-02  -0.3645E-02
         762  -0.3423E-02  -0.3303E-02
         763  -0.3362E-02  -0.3259E-02
         764  -0.3183E-02  -0.3432E-02
         765  -0.3447E-02  -0.3420E-02
         766  -0.3738E-02  -0.3246E-02
         767  -0.3319E-02  -0.3090E-02
         768  -0.3152E-02  -0.2635E-02
         769  -0.3131E-02  -0.2558E-02
         770  -0.3339E-02  -0.2537E-02
         771  -0.3183E-02  -0.2399E-02
         772  -0.3250E-02  -0.2410E-02
         773  -0.2961E-02  -0.2379E-02
         774  -0.3291E-02  -0.2323E-02
         775  -0.3230E-02  -0.2312E-02
         776  -0.3151E-02  -0.2449E-02
         777  -0.3217E-02  -0.2190E-02
         778  -0.3052E-02  -0.1883E-02
         779  -0.2888E-02  -0.1683E-02
         780  -0.2597E-02  -0.1377E-02
         781  -0.2542E-02  -0.1291E-02
         782  -0.2316E-02  -0.1125E-02
         783  -0.2558E-02  -0.1042E-02
         784  -0.2228E-02  -0.1065E-02
         785  -0.1932E-02  -0.1054E-02
         786  -0.2158E-02  -0.9829E-03
         787  -0.1899E-02  -0.9941E-03
         788  -0.1963E-02  -0.1009E-02
         789  -0.2536E-02  -0.1194E-02
         790  -0.2830E-02  -0.1340E-02
         791  -0.2644E-02  -0.1413E-02
         792  -0.2650E-02  -0.1361E-02
         793  -0.2787E-02  -0.1543E-02
         794  -0.2876E-02  -0.1982E-02
         795  -0.3004E-02  -0.2333E-02
         796  -0.3280E-02  -0.2440E-02
         797  -0.2896E-02  -0.2645E-02
         798  -0.3021E-02  -0.2382E-02
         799  -0.2971E-02  -0.2352E-02
         800  -0.3109E-02  -0.2282E-02
         801  -0.3464E-02  -0.2641E-02
         802  -0.3640E-02  -0.2553E-02
         803  -0.3328E-02  -0.2639E-02
         804  -0.3156E-02  -0.2948E-02
         805  -0.3074E-02  -0.3136E-02
         806  -0.3080E-02  -0.3250E-02
         807  -0.3449E-02  -0.3227E-02
         808  -0.3260E-02  -0.3190E-02
         809  -0.2872E-02  -0.3084E-02
         810  -0.3101E-02  -0.3176E-02
         811  -0.2964E-02  -0.3255E-02
         812  -0.2996E-02  -0.3135E-02
         813  -0.3086E-02  -0.3256E-02
         814  -0.2965E-02  -0.3255E-02
         815  -0.2510E-02  -0.3194E-02
         816  -0.2760E-02  -0.3026E-02
         817  -0.2875E-02  -0.2914E-02
         818  -0.2815E-02  -0.2596E-02
         819  -0.2522E-02  -0.2515E-02
         820  -0.2552E-02  -0.2588E-02
         821  -0.2454E-02  -0.2524E-02
         822  -0.2331E-02  -0.2534E-02
         823  -0.2290E-02  -0.2298E-02
         824  -0.2291E-02  -0.1988E-02
         825  -0.2714E-02  -0.1693E-02
         826  -0.1854E-02  -0.1758E-02
         827  -0.1848E-02  -0.1858E-02
         828  -0.2003E-02  -0.2064E-02
         829  -0.2142E-02  -0.2342E-02
         830  -0.1817E-02  -0.2370E-02
         831  -0.2067E-02  -0.2464E-02
         832  -0.2054E-02  -0.2277E-02
         833  -0.2335E-02  -0.2383E-02
         834  -0.2196E-02  -0.2329E-02
         835  -0.2284E-02  -0.2173E-02
         836  -0.2050E-02  -0.2029E-02
         837  -0.1809E-02  -0.2084E-02
         838  -0.1495E-02  -0.1915E-02
         839  -0.1481E-02  -0.1601E-02
         840  -0.1369E-02  -0.1426E-02
         841  -0.1770E-02  -0.1299E-02
         842  -0.1263E-02  -0.1191E-02
         843  -0.1827E-02  -0.1061E-02
         844  -0.1374E-02  -0.1048E-02
         845  -0.1252E-02  -0.8767E-03
         846  -0.1102E-02  -0.6243E-03
         847  -0.9493E-03  -0.5594E-03
         848  -0.1103E-02  -0.5175E-03
         849  -0.8116E-03  -0.2895E-03
         850  -0.4278E-03  -0.3235E-04
         851  -0.4250E-03   0.1000E-03
         852  -0.1726E-03   0.1709E-03
         853  -0.2646E-03   0.2573E-03
         854  -0.4294E-03   0.2584E-03
         855  -0.5240E-03  -0.5371E-04
         856  -0.4412E-03  -0.4403E-04
         857  -0.3761E-03  -0.4425E-04
         858  -0.2695E-03  -0.1133E-03
         859   0.2866E-03  -0.1706E-03
         860   0.2831E-03  -0.2783E-03
         861   0.4178E-03  -0.2157E-03
         862   0.8554E-03   0.2479E-03
         863   0.1069E-02   0.4931E-03
         864   0.1489E-02   0.5551E-03
         865   0.1368E-02   0.5239E-03
         866   0.1187E-02   0.7372E-03
         867   0.1408E-02   0.8295E-03
         868   0.1352E-02   0.6806E-03
         869   0.1413E-02   0.8457E-03
         870   0.9910E-03   0.1114E-02
         871   0.9322E-03   0.9066E-03
         872   0.1375E-02   0.9255E-03
         873   0.1506E-02   0.1010E-02
         874   0.1293E-02   0.1196E-02
         875   0.1093E-02   0.1083E-02
         876   0.1082E-02   0.1037E-02
         877   0.1095E-02   0.1209E-02
         878   0.1338E-02   0.9795E-03
         879   0.1009E-02   0.8088E-03
         880   0.1128E-02   0.7629E-03
         881   0.1384E-02   0.1065E-02
         882   0.1446E-02   0.1325E-02
         883   0.1746E-02   0.1173E-02
         884   0.1108E-02   0.1177E-02
         885   0.9410E-03   0.1098E-02
         886   0.9569E-03   0.9043E-03
         887   0.3420E-03   0.7403E-03
         888   0.4901E-03   0.7044E-03
         889   0.3497E-03   0.5916E-03
         890   0.1968E-03   0.1517E-03
         891  -0.1099E-03  -0.3561E-03
         892   0.7542E-05  -0.8403E-03
         893   0.3703E-04  -0.1143E-02
         894  -0.7924E-04  -0.1212E-02
         895  -0.1904E-03  -0.1305E-02
         896  -0.6628E-03  -0.1548E-02
         897  -0.1021E-02  -0.1722E-02
         898  -0.8471E-03  -0.1620E-02
         899  -0.1310E-02  -0.1581E-02
         900  -0.7535E-03  -0.1598E-02
         901  -0.8529E-03  -0.1570E-02
         902  -0.1127E-02  -0.1630E-02
         903  -0.7816E-03  -0.1423E-02
         904  -0.8522E-03  -0.1080E-02
         905  -0.5411E-03  -0.9728E-03
         906  -0.8268E-03  -0.6856E-03
         907  -0.2830E-03  -0.4728E-03
         908  -0.2238E-03  -0.3219E-03
         909   0.2806E-03  -0.9704E-04
         910   0.5470E-03   0.7135E-04
         911   0.8026E-03   0.1997E-03
         912   0.6359E-03   0.3691E-03
         913   0.1004E-02   0.4990E-03
         914   0.8303E-03   0.5249E-03
         915   0.7920E-03   0.5839E-03
         916   0.4484E-03   0.8218E-03
         917   0.3141E-03   0.7460E-03
         918   0.3392E-04   0.1238E-03
         919  -0.2603E-03  -0.3137E-03
         920  -0.3972E-03  -0.5744E-03
         921  -0.1746E-03  -0.6452E-03
         922  -0.7875E-03  -0.5081E-03
         923  -0.5339E-03  -0.3978E-03
         924  -0.6900E-03  -0.2923E-03
         925  -0.6105E-03  -0.2423E-03
         926  -0.3127E-03  -0.1419E-03
         927  -0.1736E-03  -0.1536E-03
         928  -0.5610E-03  -0.1063E-03
         929  -0.9686E-05  -0.1651E-03
         930  -0.3360E-03  -0.2285E-03
         931  -0.3043E-03  -0.5718E-03
         932  -0.2840E-03  -0.7562E-03
         933  -0.3991E-03  -0.8838E-03
         934  -0.2186E-03  -0.9628E-03
         935  -0.3414E-03  -0.7981E-03
         936  -0.3976E-03  -0.5892E-03
         937  -0.1202E-03  -0.7224E-03
         938  -0.3051E-03  -0.6698E-03
         939  -0.7351E-03  -0.6897E-03
         940  -0.6306E-03  -0.7538E-03
         941  -0.1005E-02  -0.6829E-03
         942  -0.5294E-03  -0.5928E-03
         943  -0.8610E-03  -0.5288E-03
         944  -0.1066E-02  -0.5310E-03
         945  -0.1164E-02  -0.5595E-03
         946  -0.1350E-02  -0.5640E-03
         947  -0.9949E-03  -0.1797E-03
         948  -0.7521E-03   0.2469E-03
         949  -0.9779E-03   0.4703E-03
         950  -0.1109E-02   0.4009E-03
         951  -0.1192E-02   0.4498E-03
         952  -0.8907E-03   0.5746E-03
         953  -0.5923E-03   0.5641E-03
         954  -0.4376E-03   0.7437E-03
         955  -0.7529E-03   0.7215E-03
         956  -0.8885E-03   0.9127E-03
         957  -0.3636E-03   0.1204E-02
         958  -0.6645E-04   0.1519E-02
         959   0.1207E-03   0.1734E-02
         960  -0.3160E-03   0.1588E-02
         961  -0.4284E-03   0.1421E-02
         962  -0.6851E-03   0.1431E-02
         963  -0.2471E-03   0.1363E-02
         964  -0.4607E-03   0.1454E-02
         965  -0.9466E-04   0.1633E-02
         966   0.8764E-05   0.1821E-02
         967   0.4573E-03   0.1824E-02
         968   0.7429E-03   0.1828E-02
         969   0.4809E-03   0.1752E-02
         970   0.6519E-03   0.1833E-02
         971   0.6968E-03   0.1637E-02
         972   0.1173E-02   0.1788E-02
         973   0.8608E-03   0.1538E-02
         974   0.9337E-03   0.1261E-02
         975   0.5716E-03   0.1252E-02
         976   0.5283E-03   0.9511E-03
         977   0.1903E-03   0.8573E-03
         978   0.5048E-03   0.1027E-02
         979  -0.3759E-04   0.8963E-03
         980   0.1048E-04   0.8199E-03
         981  -0.3218E-03   0.7766E-03
         982  -0.4568E-03   0.7144E-03
         983  -0.5362E-03   0.7936E-03
         984  -0.9625E-03   0.8342E-03
         985  -0.1158E-02   0.7277E-03
         986  -0.1085E-02   0.7840E-03
         987  -0.1254E-02   0.7485E-03
         988  -0.1286E-02   0.5213E-03
         989  -0.1177E-02   0.3805E-03
         990  -0.1600E-02   0.3183E-03
         991  -0.1461E-02   0.3045E-03
         992  -0.1496E-02  -0.4471E-04
         993  -0.1683E-02  -0.4406E-03
         994  -0.1975E-02  -0.5898E-03
         995  -0.2208E-02  -0.9859E-03
         996  -0.2165E-02  -0.1183E-02
         997  -0.1841E-02  -0.1389E-02
         998  -0.1970E-02  -0.1422E-02
         999  -0.2495E-02  -0.1464E-02
        1000  -0.2680E-02  -0.1430E-02
