     MC_step       U_adim       M_adim
        4465  -0.4292E+04   0.1038E+00
        4466  -0.4324E+04   0.1613E+00
        4467  -0.4296E+04   0.1438E+00
        4468  -0.4400E+04   0.1575E+00
        4469  -0.4456E+04   0.1950E+00
        4470  -0.4560E+04   0.2013E+00
        4471  -0.4488E+04   0.4500E-01
        4472  -0.4436E+04   0.6625E-01
        4473  -0.4596E+04   0.2437E+00
        4474  -0.4456E+04   0.1000E+00
        4475  -0.4568E+04   0.2462E+00
        4476  -0.4356E+04   0.1913E+00
        4477  -0.4324E+04   0.1113E+00
        4478  -0.4356E+04   0.6750E-01
        4479  -0.4436E+04   0.1750E+00
        4480  -0.4372E+04   0.1688E+00
        4481  -0.4476E+04   0.2013E+00
        4482  -0.4444E+04   0.1338E+00
        4483  -0.4564E+04   0.1700E+00
        4484  -0.4504E+04   0.2238E+00
        4485  -0.4460E+04   0.1313E+00
        4486  -0.4408E+04   0.1325E+00
        4487  -0.4400E+04   0.1313E+00
        4488  -0.4420E+04   0.1787E+00
        4489  -0.4468E+04   0.1075E+00
        4490  -0.4412E+04   0.1925E+00
        4491  -0.4332E+04   0.7500E-01
        4492  -0.4328E+04   0.4500E-01
        4493  -0.4308E+04   0.1875E-01
        4494  -0.4420E+04   0.8625E-01
        4495  -0.4264E+04   0.5375E-01
        4496  -0.4324E+04   0.2637E+00
        4497  -0.4392E+04   0.2325E+00
        4498  -0.4288E+04   0.1600E+00
        4499  -0.4308E+04   0.2112E+00
        4500  -0.4300E+04   0.1212E+00
        4501  -0.4296E+04   0.1738E+00
        4502  -0.4304E+04   0.1750E+00
        4503  -0.4316E+04   0.1613E+00
        4504  -0.4228E+04   0.1113E+00
        4505  -0.4112E+04   0.6875E-01
        4506  -0.4216E+04   0.1875E-01
        4507  -0.4252E+04   0.3000E-01
        4508  -0.4244E+04   0.1075E+00
        4509  -0.4304E+04   0.1700E+00
        4510  -0.4272E+04   0.1750E+00
        4511  -0.4260E+04   0.1500E+00
        4512  -0.4292E+04   0.1200E+00
        4513  -0.4244E+04   0.1263E+00
        4514  -0.4228E+04   0.1400E+00
        4515  -0.4244E+04   0.7750E-01
        4516  -0.4276E+04   0.2125E-01
        4517  -0.4304E+04   0.3875E-01
        4518  -0.4356E+04   0.1000E+00
        4519  -0.4460E+04   0.1038E+00
        4520  -0.4280E+04   0.1288E+00
        4521  -0.4300E+04   0.8750E-02
        4522  -0.4300E+04   0.4125E-01
        4523  -0.4252E+04   0.8375E-01
        4524  -0.4236E+04   0.6625E-01
        4525  -0.4324E+04   0.4750E-01
        4526  -0.4384E+04   0.2013E+00
        4527  -0.4216E+04   0.4750E-01
        4528  -0.4296E+04   0.1413E+00
        4529  -0.4304E+04   0.7375E-01
        4530  -0.4172E+04   0.8125E-01
        4531  -0.4340E+04   0.5125E-01
        4532  -0.4260E+04   0.7625E-01
        4533  -0.4320E+04   0.5750E-01
        4534  -0.4272E+04   0.2013E+00
        4535  -0.4184E+04   0.7125E-01
        4536  -0.4260E+04   0.6250E-01
        4537  -0.4444E+04   0.7750E-01
        4538  -0.4360E+04   0.8125E-01
        4539  -0.4404E+04   0.9375E-01
        4540  -0.4312E+04   0.4500E-01
        4541  -0.4348E+04   0.1388E+00
        4542  -0.4332E+04   0.9750E-01
        4543  -0.4356E+04   0.1988E+00
        4544  -0.4376E+04   0.1475E+00
        4545  -0.4420E+04   0.2750E+00
        4546  -0.4396E+04   0.2100E+00
        4547  -0.4400E+04   0.2625E+00
        4548  -0.4436E+04   0.2325E+00
        4549  -0.4348E+04   0.1250E+00
        4550  -0.4464E+04   0.1375E+00
        4551  -0.4376E+04   0.1462E+00
        4552  -0.4316E+04   0.9375E-01
        4553  -0.4444E+04   0.1613E+00
        4554  -0.4252E+04   0.1425E+00
        4555  -0.4060E+04   0.9250E-01
        4556  -0.4172E+04   0.1438E+00
        4557  -0.4276E+04   0.1438E+00
        4558  -0.4236E+04   0.1600E+00
        4559  -0.4212E+04   0.1425E+00
        4560  -0.4100E+04   0.1000E-01
        4561  -0.4316E+04   0.9625E-01
        4562  -0.4288E+04   0.1375E-01
        4563  -0.4360E+04   0.1750E-01
        4564  -0.4308E+04   0.2250E-01
        4565  -0.4452E+04   0.1050E+00
        4566  -0.4472E+04   0.1150E+00
        4567  -0.4524E+04   0.1525E+00
        4568  -0.4328E+04   0.1888E+00
        4569  -0.4328E+04   0.1938E+00
        4570  -0.4452E+04   0.1350E+00
        4571  -0.4292E+04   0.1512E+00
        4572  -0.4376E+04   0.5750E-01
        4573  -0.4296E+04   0.1613E+00
        4574  -0.4380E+04   0.1425E+00
        4575  -0.4376E+04   0.5000E-01
        4576  -0.4324E+04   0.1650E+00
        4577  -0.4300E+04   0.6125E-01
        4578  -0.4224E+04   0.6375E-01
        4579  -0.4340E+04   0.8125E-01
        4580  -0.4352E+04   0.1100E+00
        4581  -0.4224E+04   0.1038E+00
        4582  -0.4344E+04   0.1413E+00
        4583  -0.4312E+04   0.1087E+00
        4584  -0.4292E+04   0.4125E-01
        4585  -0.4344E+04   0.3750E-01
        4586  -0.4292E+04   0.1350E+00
        4587  -0.4372E+04   0.6125E-01
        4588  -0.4260E+04   0.7375E-01
        4589  -0.4352E+04   0.1163E+00
        4590  -0.4324E+04   0.1700E+00
        4591  -0.4404E+04   0.2125E+00
        4592  -0.4348E+04   0.1500E+00
        4593  -0.4304E+04   0.1475E+00
        4594  -0.4364E+04   0.1575E+00
        4595  -0.4268E+04   0.1537E+00
        4596  -0.4272E+04   0.1850E+00
        4597  -0.4324E+04   0.1812E+00
        4598  -0.4404E+04   0.8625E-01
        4599  -0.4512E+04   0.1338E+00
        4600  -0.4416E+04   0.1700E+00
        4601  -0.4492E+04   0.1400E+00
        4602  -0.4496E+04   0.4250E-01
        4603  -0.4332E+04   0.2250E-01
        4604  -0.4412E+04   0.1237E+00
        4605  -0.4496E+04   0.1575E+00
        4606  -0.4520E+04   0.1087E+00
        4607  -0.4372E+04   0.1450E+00
        4608  -0.4424E+04   0.1512E+00
        4609  -0.4488E+04   0.9500E-01
        4610  -0.4392E+04   0.2125E-01
        4611  -0.4312E+04   0.5375E-01
        4612  -0.4376E+04   0.5000E-02
        4613  -0.4412E+04   0.4875E-01
        4614  -0.4396E+04   0.1500E-01
        4615  -0.4336E+04   0.9125E-01
        4616  -0.4352E+04   0.1738E+00
        4617  -0.4424E+04   0.9250E-01
        4618  -0.4360E+04   0.1675E+00
        4619  -0.4396E+04   0.1850E+00
        4620  -0.4440E+04   0.1812E+00
        4621  -0.4296E+04   0.1450E+00
        4622  -0.4548E+04   0.9000E-01
        4623  -0.4476E+04   0.1725E+00
        4624  -0.4556E+04   0.1125E+00
        4625  -0.4504E+04   0.1225E+00
        4626  -0.4472E+04   0.2162E+00
        4627  -0.4436E+04   0.1988E+00
        4628  -0.4384E+04   0.1825E+00
        4629  -0.4304E+04   0.1275E+00
        4630  -0.4324E+04   0.6500E-01
        4631  -0.4392E+04   0.2275E+00
        4632  -0.4420E+04   0.1787E+00
        4633  -0.4332E+04   0.1787E+00
        4634  -0.4432E+04   0.9500E-01
        4635  -0.4548E+04   0.9625E-01
        4636  -0.4472E+04   0.7250E-01
        4637  -0.4468E+04   0.1125E-01
        4638  -0.4592E+04   0.2500E-01
        4639  -0.4476E+04   0.6125E-01
        4640  -0.4540E+04   0.7125E-01
        4641  -0.4380E+04   0.8375E-01
        4642  -0.4484E+04   0.8125E-01
        4643  -0.4388E+04   0.7875E-01
        4644  -0.4440E+04   0.1750E+00
        4645  -0.4344E+04   0.1562E+00
        4646  -0.4280E+04   0.1462E+00
        4647  -0.4376E+04   0.1600E+00
        4648  -0.4380E+04   0.1025E+00
        4649  -0.4380E+04   0.7500E-02
        4650  -0.4456E+04   0.7750E-01
        4651  -0.4468E+04   0.9000E-01
        4652  -0.4480E+04   0.6750E-01
        4653  -0.4560E+04   0.1300E+00
        4654  -0.4348E+04   0.5375E-01
        4655  -0.4272E+04   0.1150E+00
        4656  -0.4348E+04   0.1750E+00
        4657  -0.4408E+04   0.1388E+00
        4658  -0.4356E+04   0.7000E-01
        4659  -0.4376E+04   0.7375E-01
        4660  -0.4416E+04   0.9875E-01
        4661  -0.4312E+04   0.6625E-01
        4662  -0.4408E+04   0.6625E-01
        4663  -0.4440E+04   0.1750E-01
        4664  -0.4360E+04   0.1375E-01
        4665  -0.4356E+04   0.8000E-01
        4666  -0.4276E+04   0.5500E-01
        4667  -0.4352E+04   0.7625E-01
        4668  -0.4400E+04   0.5375E-01
        4669  -0.4496E+04   0.5250E-01
        4670  -0.4424E+04   0.1038E+00
        4671  -0.4324E+04   0.3750E-01
        4672  -0.4396E+04   0.4000E-01
        4673  -0.4428E+04   0.3750E-02
        4674  -0.4356E+04   0.6875E-01
        4675  -0.4348E+04   0.1750E-01
        4676  -0.4360E+04   0.3625E-01
        4677  -0.4276E+04   0.3250E-01
        4678  -0.4340E+04   0.5375E-01
        4679  -0.4276E+04   0.5000E-02
        4680  -0.4380E+04   0.3500E-01
        4681  -0.4368E+04   0.8000E-01
        4682  -0.4420E+04   0.2225E+00
        4683  -0.4328E+04   0.2137E+00
        4684  -0.4376E+04   0.2162E+00
        4685  -0.4368E+04   0.1400E+00
        4686  -0.4388E+04   0.5625E-01
        4687  -0.4360E+04   0.1250E-01
        4688  -0.4360E+04   0.1625E-01
        4689  -0.4380E+04   0.1650E+00
        4690  -0.4268E+04   0.1375E+00
        4691  -0.4324E+04   0.1900E+00
        4692  -0.4248E+04   0.1787E+00
        4693  -0.4264E+04   0.1725E+00
        4694  -0.4372E+04   0.1237E+00
        4695  -0.4356E+04   0.1438E+00
        4696  -0.4332E+04   0.4625E-01
        4697  -0.4340E+04   0.7000E-01
        4698  -0.4320E+04   0.4375E-01
        4699  -0.4324E+04   0.1113E+00
        4700  -0.4320E+04   0.1562E+00
        4701  -0.4328E+04   0.2013E+00
        4702  -0.4236E+04   0.1200E+00
        4703  -0.4396E+04   0.1888E+00
        4704  -0.4356E+04   0.1200E+00
        4705  -0.4468E+04   0.1625E+00
        4706  -0.4328E+04   0.1175E+00
        4707  -0.4348E+04   0.1400E+00
        4708  -0.4456E+04   0.1188E+00
        4709  -0.4536E+04   0.2475E+00
        4710  -0.4512E+04   0.1825E+00
        4711  -0.4476E+04   0.1388E+00
        4712  -0.4356E+04   0.9500E-01
        4713  -0.4376E+04   0.1725E+00
        4714  -0.4296E+04   0.1363E+00
        4715  -0.4376E+04   0.1125E+00
        4716  -0.4416E+04   0.9250E-01
        4717  -0.4300E+04   0.1325E+00
        4718  -0.4252E+04   0.1025E+00
        4719  -0.4420E+04   0.1837E+00
        4720  -0.4472E+04   0.1000E+00
        4721  -0.4316E+04   0.1125E-01
        4722  -0.4388E+04   0.9000E-01
        4723  -0.4288E+04   0.1800E+00
        4724  -0.4212E+04   0.2125E-01
        4725  -0.4308E+04   0.2875E-01
        4726  -0.4332E+04   0.9500E-01
        4727  -0.4372E+04   0.8375E-01
        4728  -0.4384E+04   0.4625E-01
        4729  -0.4400E+04   0.7125E-01
        4730  -0.4516E+04   0.1050E+00
        4731  -0.4404E+04   0.7875E-01
        4732  -0.4320E+04   0.1988E+00
        4733  -0.4228E+04   0.1325E+00
        4734  -0.4240E+04   0.1800E+00
        4735  -0.4256E+04   0.1425E+00
        4736  -0.4272E+04   0.3500E-01
        4737  -0.4224E+04   0.7375E-01
        4738  -0.4336E+04   0.2375E-01
        4739  -0.4276E+04   0.5875E-01
        4740  -0.4204E+04   0.6000E-01
        4741  -0.4336E+04   0.9125E-01
        4742  -0.4304E+04   0.1087E+00
        4743  -0.4216E+04   0.1575E+00
        4744  -0.4272E+04   0.1188E+00
        4745  -0.4176E+04   0.1450E+00
        4746  -0.4208E+04   0.1475E+00
        4747  -0.4224E+04   0.6000E-01
        4748  -0.4280E+04   0.1163E+00
        4749  -0.4216E+04   0.1537E+00
        4750  -0.4220E+04   0.1562E+00
        4751  -0.4248E+04   0.5250E-01
        4752  -0.4272E+04   0.1537E+00
        4753  -0.4240E+04   0.1425E+00
        4754  -0.4264E+04   0.1125E+00
        4755  -0.4200E+04   0.1675E+00
        4756  -0.4204E+04   0.1013E+00
        4757  -0.4244E+04   0.1188E+00
        4758  -0.4312E+04   0.1350E+00
        4759  -0.4320E+04   0.1163E+00
        4760  -0.4320E+04   0.6625E-01
        4761  -0.4284E+04   0.1150E+00
        4762  -0.4412E+04   0.1537E+00
        4763  -0.4396E+04   0.1562E+00
        4764  -0.4352E+04   0.2162E+00
        4765  -0.4360E+04   0.1500E+00
        4766  -0.4340E+04   0.9125E-01
        4767  -0.4360E+04   0.1762E+00
        4768  -0.4368E+04   0.2475E+00
        4769  -0.4308E+04   0.1762E+00
        4770  -0.4348E+04   0.2050E+00
        4771  -0.4372E+04   0.1862E+00
        4772  -0.4312E+04   0.8125E-01
        4773  -0.4304E+04   0.2500E-01
        4774  -0.4264E+04   0.1375E-01
        4775  -0.4312E+04   0.3625E-01
        4776  -0.4368E+04   0.1087E+00
        4777  -0.4376E+04   0.8000E-01
        4778  -0.4260E+04   0.4500E-01
        4779  -0.4256E+04   0.6750E-01
        4780  -0.4228E+04   0.9875E-01
        4781  -0.4256E+04   0.1163E+00
        4782  -0.4300E+04   0.0000E+00
        4783  -0.4260E+04   0.5125E-01
        4784  -0.4368E+04   0.8375E-01
        4785  -0.4364E+04   0.8000E-01
        4786  -0.4392E+04   0.2500E-01
        4787  -0.4312E+04   0.6375E-01
        4788  -0.4300E+04   0.1087E+00
        4789  -0.4380E+04   0.1263E+00
        4790  -0.4376E+04   0.1738E+00
        4791  -0.4392E+04   0.1013E+00
        4792  -0.4408E+04   0.1400E+00
        4793  -0.4412E+04   0.1675E+00
        4794  -0.4440E+04   0.1138E+00
        4795  -0.4376E+04   0.1913E+00
        4796  -0.4444E+04   0.2712E+00
        4797  -0.4368E+04   0.1363E+00
        4798  -0.4316E+04   0.1250E+00
        4799  -0.4332E+04   0.2175E+00
        4800  -0.4336E+04   0.2038E+00
        4801  -0.4332E+04   0.1613E+00
        4802  -0.4368E+04   0.1338E+00
        4803  -0.4360E+04   0.1363E+00
        4804  -0.4340E+04   0.1550E+00
        4805  -0.4440E+04   0.5250E-01
        4806  -0.4368E+04   0.6500E-01
        4807  -0.4484E+04   0.9625E-01
        4808  -0.4484E+04   0.1800E+00
        4809  -0.4432E+04   0.5125E-01
        4810  -0.4528E+04   0.5750E-01
        4811  -0.4488E+04   0.4750E-01
        4812  -0.4356E+04   0.1175E+00
        4813  -0.4408E+04   0.1400E+00
        4814  -0.4196E+04   0.1450E+00
        4815  -0.4304E+04   0.1013E+00
        4816  -0.4340E+04   0.1500E+00
        4817  -0.4436E+04   0.2263E+00
        4818  -0.4384E+04   0.1900E+00
        4819  -0.4324E+04   0.1250E+00
        4820  -0.4412E+04   0.8000E-01
        4821  -0.4344E+04   0.3500E-01
        4822  -0.4388E+04   0.1237E+00
        4823  -0.4328E+04   0.1850E+00
        4824  -0.4404E+04   0.2300E+00
        4825  -0.4432E+04   0.2350E+00
        4826  -0.4368E+04   0.2562E+00
        4827  -0.4264E+04   0.1688E+00
        4828  -0.4416E+04   0.2100E+00
        4829  -0.4420E+04   0.1212E+00
        4830  -0.4452E+04   0.2225E+00
        4831  -0.4424E+04   0.2063E+00
        4832  -0.4412E+04   0.1575E+00
        4833  -0.4344E+04   0.7875E-01
        4834  -0.4296E+04   0.1525E+00
        4835  -0.4352E+04   0.1688E+00
        4836  -0.4304E+04   0.3375E-01
        4837  -0.4280E+04   0.5875E-01
        4838  -0.4256E+04   0.8500E-01
        4839  -0.4212E+04   0.1913E+00
        4840  -0.4372E+04   0.2100E+00
        4841  -0.4368E+04   0.2087E+00
        4842  -0.4288E+04   0.1550E+00
        4843  -0.4284E+04   0.1150E+00
        4844  -0.4388E+04   0.9875E-01
        4845  -0.4464E+04   0.1013E+00
        4846  -0.4332E+04   0.1250E+00
        4847  -0.4300E+04   0.5875E-01
        4848  -0.4368E+04   0.7500E-01
        4849  -0.4324E+04   0.1388E+00
        4850  -0.4356E+04   0.1175E+00
        4851  -0.4328E+04   0.9000E-01
        4852  -0.4336E+04   0.1200E+00
        4853  -0.4308E+04   0.1013E+00
        4854  -0.4280E+04   0.6875E-01
        4855  -0.4316E+04   0.1038E+00
        4856  -0.4304E+04   0.1138E+00
        4857  -0.4376E+04   0.3125E-01
        4858  -0.4260E+04   0.9000E-01
        4859  -0.4280E+04   0.6625E-01
        4860  -0.4312E+04   0.3375E-01
        4861  -0.4320E+04   0.7125E-01
        4862  -0.4392E+04   0.1638E+00
        4863  -0.4432E+04   0.2050E+00
        4864  -0.4308E+04   0.1388E+00
        4865  -0.4228E+04   0.1450E+00
        4866  -0.4200E+04   0.5250E-01
        4867  -0.4356E+04   0.2625E-01
        4868  -0.4284E+04   0.1363E+00
        4869  -0.4388E+04   0.1325E+00
        4870  -0.4472E+04   0.1062E+00
        4871  -0.4480E+04   0.1263E+00
        4872  -0.4480E+04   0.1388E+00
        4873  -0.4464E+04   0.3250E-01
        4874  -0.4468E+04   0.1188E+00
        4875  -0.4504E+04   0.1875E+00
        4876  -0.4476E+04   0.1613E+00
        4877  -0.4432E+04   0.1450E+00
        4878  -0.4432E+04   0.6875E-01
        4879  -0.4408E+04   0.1125E+00
        4880  -0.4348E+04   0.1512E+00
        4881  -0.4384E+04   0.7375E-01
        4882  -0.4352E+04   0.9250E-01
        4883  -0.4388E+04   0.1663E+00
        4884  -0.4436E+04   0.2087E+00
        4885  -0.4356E+04   0.2475E+00
        4886  -0.4244E+04   0.1575E+00
        4887  -0.4228E+04   0.1413E+00
        4888  -0.4300E+04   0.9500E-01
        4889  -0.4228E+04   0.8500E-01
        4890  -0.4436E+04   0.1500E+00
        4891  -0.4380E+04   0.1588E+00
        4892  -0.4412E+04   0.8750E-01
        4893  -0.4584E+04   0.1938E+00
        4894  -0.4440E+04   0.1288E+00
        4895  -0.4408E+04   0.1975E+00
        4896  -0.4452E+04   0.1038E+00
        4897  -0.4384E+04   0.1087E+00
        4898  -0.4420E+04   0.1375E+00
        4899  -0.4428E+04   0.1400E+00
        4900  -0.4324E+04   0.1025E+00
        4901  -0.4264E+04   0.9750E-01
        4902  -0.4300E+04   0.1263E+00
        4903  -0.4312E+04   0.2075E+00
        4904  -0.4296E+04   0.1550E+00
        4905  -0.4292E+04   0.1663E+00
        4906  -0.4380E+04   0.1212E+00
        4907  -0.4424E+04   0.1462E+00
        4908  -0.4304E+04   0.1975E+00
        4909  -0.4284E+04   0.1812E+00
        4910  -0.4312E+04   0.2350E+00
        4911  -0.4396E+04   0.1800E+00
        4912  -0.4256E+04   0.1650E+00
        4913  -0.4328E+04   0.1625E+00
        4914  -0.4236E+04   0.9125E-01
        4915  -0.4300E+04   0.9750E-01
        4916  -0.4200E+04   0.8625E-01
        4917  -0.4304E+04   0.1300E+00
        4918  -0.4376E+04   0.1075E+00
        4919  -0.4316E+04   0.6750E-01
        4920  -0.4288E+04   0.1100E+00
        4921  -0.4312E+04   0.1988E+00
        4922  -0.4296E+04   0.2400E+00
        4923  -0.4252E+04   0.2475E+00
        4924  -0.4392E+04   0.2213E+00
        4925  -0.4288E+04   0.1800E+00
        4926  -0.4432E+04   0.1438E+00
        4927  -0.4360E+04   0.7375E-01
        4928  -0.4344E+04   0.1150E+00
        4929  -0.4364E+04   0.7125E-01
        4930  -0.4368E+04   0.9250E-01
        4931  -0.4300E+04   0.1325E+00
        4932  -0.4324E+04   0.1450E+00
        4933  -0.4300E+04   0.2500E-01
        4934  -0.4296E+04   0.9875E-01
        4935  -0.4340E+04   0.5250E-01
        4936  -0.4352E+04   0.1588E+00
        4937  -0.4360E+04   0.1550E+00
        4938  -0.4264E+04   0.1388E+00
        4939  -0.4268E+04   0.9125E-01
        4940  -0.4248E+04   0.3375E-01
        4941  -0.4260E+04   0.1150E+00
        4942  -0.4212E+04   0.8000E-01
        4943  -0.4216E+04   0.5375E-01
        4944  -0.4296E+04   0.5000E-02
        4945  -0.4292E+04   0.7000E-01
        4946  -0.4384E+04   0.4625E-01
        4947  -0.4352E+04   0.5750E-01
        4948  -0.4384E+04   0.0000E+00
        4949  -0.4420E+04   0.1250E-02
        4950  -0.4456E+04   0.2000E-01
        4951  -0.4388E+04   0.5125E-01
        4952  -0.4592E+04   0.8875E-01
        4953  -0.4564E+04   0.1263E+00
        4954  -0.4556E+04   0.1525E+00
        4955  -0.4488E+04   0.1475E+00
        4956  -0.4400E+04   0.1288E+00
        4957  -0.4360E+04   0.2400E+00
        4958  -0.4396E+04   0.2250E+00
        4959  -0.4420E+04   0.9000E-01
        4960  -0.4260E+04   0.1875E-01
        4961  -0.4328E+04   0.1750E-01
        4962  -0.4204E+04   0.3625E-01
        4963  -0.4280E+04   0.7875E-01
        4964  -0.4324E+04   0.1512E+00
        4965  -0.4296E+04   0.1500E+00
        4966  -0.4324E+04   0.4250E-01
        4967  -0.4284E+04   0.1487E+00
        4968  -0.4344E+04   0.1175E+00
        4969  -0.4364E+04   0.1875E+00
        4970  -0.4464E+04   0.1537E+00
        4971  -0.4392E+04   0.1862E+00
        4972  -0.4396E+04   0.1738E+00
        4973  -0.4456E+04   0.1888E+00
        4974  -0.4384E+04   0.1550E+00
        4975  -0.4468E+04   0.1500E+00
        4976  -0.4516E+04   0.9000E-01
        4977  -0.4508E+04   0.1713E+00
        4978  -0.4428E+04   0.9000E-01
        4979  -0.4436E+04   0.8125E-01
        4980  -0.4396E+04   0.1375E-01
        4981  -0.4268E+04   0.1000E-01
        4982  -0.4368E+04   0.2750E-01
        4983  -0.4352E+04   0.5500E-01
        4984  -0.4200E+04   0.3750E-01
        4985  -0.4408E+04   0.8250E-01
        4986  -0.4348E+04   0.6125E-01
        4987  -0.4400E+04   0.5000E-02
        4988  -0.4452E+04   0.1762E+00
        4989  -0.4448E+04   0.1000E+00
        4990  -0.4360E+04   0.1250E-01
        4991  -0.4364E+04   0.9875E-01
        4992  -0.4488E+04   0.1237E+00
        4993  -0.4468E+04   0.1125E+00
        4994  -0.4564E+04   0.2075E+00
        4995  -0.4568E+04   0.2838E+00
        4996  -0.4460E+04   0.1600E+00
        4997  -0.4404E+04   0.1600E+00
        4998  -0.4452E+04   0.2075E+00
        4999  -0.4416E+04   0.1775E+00
        5000  -0.4480E+04   0.1363E+00
        5001  -0.4464E+04   0.1862E+00
        5002  -0.4396E+04   0.1438E+00
        5003  -0.4300E+04   0.1512E+00
        5004  -0.4312E+04   0.1338E+00
        5005  -0.4392E+04   0.1300E+00
        5006  -0.4360E+04   0.1588E+00
        5007  -0.4436E+04   0.1212E+00
        5008  -0.4424E+04   0.1138E+00
        5009  -0.4316E+04   0.1512E+00
        5010  -0.4392E+04   0.1525E+00
        5011  -0.4344E+04   0.1038E+00
        5012  -0.4272E+04   0.1175E+00
        5013  -0.4256E+04   0.1200E+00
        5014  -0.4260E+04   0.1188E+00
        5015  -0.4328E+04   0.1288E+00
        5016  -0.4468E+04   0.2450E+00
        5017  -0.4368E+04   0.2275E+00
        5018  -0.4248E+04   0.8625E-01
        5019  -0.4332E+04   0.1163E+00
        5020  -0.4352E+04   0.1062E+00
        5021  -0.4428E+04   0.1913E+00
        5022  -0.4324E+04   0.5625E-01
        5023  -0.4468E+04   0.3750E-01
        5024  -0.4404E+04   0.8375E-01
        5025  -0.4468E+04   0.6375E-01
        5026  -0.4388E+04   0.8250E-01
        5027  -0.4420E+04   0.1225E+00
        5028  -0.4488E+04   0.1163E+00
        5029  -0.4408E+04   0.2125E+00
        5030  -0.4416E+04   0.2150E+00
        5031  -0.4420E+04   0.1650E+00
        5032  -0.4416E+04   0.7875E-01
        5033  -0.4524E+04   0.1163E+00
        5034  -0.4488E+04   0.6875E-01
        5035  -0.4388E+04   0.9875E-01
        5036  -0.4400E+04   0.6250E-02
        5037  -0.4384E+04   0.6125E-01
        5038  -0.4368E+04   0.3500E-01
        5039  -0.4360E+04   0.8750E-02
        5040  -0.4412E+04   0.3750E-02
        5041  -0.4464E+04   0.6750E-01
        5042  -0.4360E+04   0.8750E-02
        5043  -0.4368E+04   0.1050E+00
        5044  -0.4352E+04   0.9375E-01
        5045  -0.4412E+04   0.1288E+00
        5046  -0.4396E+04   0.1775E+00
        5047  -0.4360E+04   0.2025E+00
        5048  -0.4344E+04   0.1050E+00
        5049  -0.4300E+04   0.2500E-01
        5050  -0.4228E+04   0.6250E-01
        5051  -0.4184E+04   0.1338E+00
        5052  -0.4160E+04   0.8750E-01
        5053  -0.4216E+04   0.1313E+00
        5054  -0.4152E+04   0.9000E-01
        5055  -0.4264E+04   0.1062E+00
        5056  -0.4344E+04   0.6000E-01
        5057  -0.4252E+04   0.4500E-01
        5058  -0.4332E+04   0.9250E-01
        5059  -0.4224E+04   0.1462E+00
        5060  -0.4320E+04   0.1413E+00
        5061  -0.4176E+04   0.1438E+00
        5062  -0.4164E+04   0.1275E+00
        5063  -0.4148E+04   0.2437E+00
        5064  -0.4120E+04   0.1425E+00
        5065  -0.4256E+04   0.1588E+00
        5066  -0.4292E+04   0.9250E-01
        5067  -0.4340E+04   0.1725E+00
        5068  -0.4468E+04   0.1188E+00
        5069  -0.4440E+04   0.2050E+00
        5070  -0.4384E+04   0.1200E+00
        5071  -0.4388E+04   0.1050E+00
        5072  -0.4440E+04   0.1350E+00
        5073  -0.4404E+04   0.1125E+00
        5074  -0.4344E+04   0.1487E+00
        5075  -0.4352E+04   0.2238E+00
        5076  -0.4400E+04   0.1525E+00
        5077  -0.4340E+04   0.1163E+00
        5078  -0.4308E+04   0.1375E+00
        5079  -0.4280E+04   0.7375E-01
        5080  -0.4348E+04   0.1000E+00
        5081  -0.4312E+04   0.1487E+00
        5082  -0.4320E+04   0.1600E+00
        5083  -0.4312E+04   0.1237E+00
        5084  -0.4276E+04   0.2338E+00
        5085  -0.4176E+04   0.1725E+00
        5086  -0.4216E+04   0.1812E+00
        5087  -0.4156E+04   0.1663E+00
        5088  -0.4140E+04   0.9500E-01
        5089  -0.4168E+04   0.2625E-01
        5090  -0.4316E+04   0.5125E-01
        5091  -0.4328E+04   0.1300E+00
        5092  -0.4372E+04   0.1537E+00
        5093  -0.4328E+04   0.5625E-01
        5094  -0.4388E+04   0.1400E+00
        5095  -0.4340E+04   0.1388E+00
        5096  -0.4336E+04   0.1062E+00
        5097  -0.4308E+04   0.8000E-01
        5098  -0.4352E+04   0.1487E+00
        5099  -0.4344E+04   0.1263E+00
        5100  -0.4320E+04   0.1375E+00
        5101  -0.4372E+04   0.8125E-01
        5102  -0.4352E+04   0.9625E-01
        5103  -0.4428E+04   0.7875E-01
        5104  -0.4404E+04   0.1875E-01
        5105  -0.4488E+04   0.7750E-01
        5106  -0.4292E+04   0.1188E+00
        5107  -0.4380E+04   0.1562E+00
        5108  -0.4428E+04   0.1837E+00
        5109  -0.4276E+04   0.7625E-01
        5110  -0.4340E+04   0.1475E+00
        5111  -0.4316E+04   0.1550E+00
        5112  -0.4336E+04   0.1350E+00
        5113  -0.4384E+04   0.1425E+00
        5114  -0.4404E+04   0.8500E-01
        5115  -0.4272E+04   0.9000E-01
        5116  -0.4304E+04   0.1713E+00
        5117  -0.4304E+04   0.7125E-01
        5118  -0.4192E+04   0.6250E-02
        5119  -0.4292E+04   0.1237E+00
        5120  -0.4296E+04   0.1263E+00
        5121  -0.4280E+04   0.1512E+00
        5122  -0.4320E+04   0.1075E+00
        5123  -0.4328E+04   0.7375E-01
        5124  -0.4424E+04   0.7250E-01
        5125  -0.4440E+04   0.8750E-02
        5126  -0.4440E+04   0.1188E+00
        5127  -0.4432E+04   0.4625E-01
        5128  -0.4400E+04   0.8000E-01
        5129  -0.4428E+04   0.1688E+00
