        time        U_med        var_U       Ec_med       var_Ec     Etot_med     var_Etot    press_med    var_press        T_med        var_T
  0.1595E+01  -0.4997E+01   0.2378E-02   0.1637E+01   0.2367E-02  -0.3360E+01   0.1658E-05   0.2368E+01   0.3945E-01   0.1091E+01   0.1052E-02
  0.1600E+01  -0.4998E+01   0.2375E-02   0.1637E+01   0.2364E-02  -0.3360E+01   0.1663E-05   0.2368E+01   0.3955E-01   0.1092E+01   0.1051E-02
  0.1605E+01  -0.4998E+01   0.2375E-02   0.1637E+01   0.2362E-02  -0.3360E+01   0.1673E-05   0.2367E+01   0.3971E-01   0.1092E+01   0.1050E-02
  0.1610E+01  -0.4998E+01   0.2375E-02   0.1638E+01   0.2362E-02  -0.3360E+01   0.1677E-05   0.2366E+01   0.3990E-01   0.1092E+01   0.1050E-02
  0.1615E+01  -0.4998E+01   0.2376E-02   0.1638E+01   0.2362E-02  -0.3360E+01   0.1683E-05   0.2365E+01   0.4009E-01   0.1092E+01   0.1050E-02
  0.1620E+01  -0.4998E+01   0.2375E-02   0.1638E+01   0.2361E-02  -0.3360E+01   0.1685E-05   0.2364E+01   0.4025E-01   0.1092E+01   0.1049E-02
  0.1625E+01  -0.4998E+01   0.2371E-02   0.1638E+01   0.2357E-02  -0.3360E+01   0.1682E-05   0.2363E+01   0.4034E-01   0.1092E+01   0.1048E-02
  0.1630E+01  -0.4998E+01   0.2365E-02   0.1638E+01   0.2351E-02  -0.3360E+01   0.1677E-05   0.2362E+01   0.4038E-01   0.1092E+01   0.1045E-02
  0.1635E+01  -0.4998E+01   0.2359E-02   0.1638E+01   0.2345E-02  -0.3360E+01   0.1675E-05   0.2362E+01   0.4036E-01   0.1092E+01   0.1042E-02
  0.1640E+01  -0.4998E+01   0.2351E-02   0.1638E+01   0.2337E-02  -0.3360E+01   0.1672E-05   0.2361E+01   0.4030E-01   0.1092E+01   0.1039E-02
  0.1645E+01  -0.4998E+01   0.2344E-02   0.1638E+01   0.2331E-02  -0.3360E+01   0.1670E-05   0.2361E+01   0.4022E-01   0.1092E+01   0.1036E-02
  0.1650E+01  -0.4998E+01   0.2337E-02   0.1638E+01   0.2324E-02  -0.3360E+01   0.1668E-05   0.2360E+01   0.4013E-01   0.1092E+01   0.1033E-02
  0.1655E+01  -0.4998E+01   0.2331E-02   0.1638E+01   0.2317E-02  -0.3360E+01   0.1665E-05   0.2360E+01   0.4003E-01   0.1092E+01   0.1030E-02
  0.1660E+01  -0.4998E+01   0.2324E-02   0.1638E+01   0.2311E-02  -0.3360E+01   0.1662E-05   0.2360E+01   0.3994E-01   0.1092E+01   0.1027E-02
  0.1665E+01  -0.4998E+01   0.2317E-02   0.1638E+01   0.2304E-02  -0.3360E+01   0.1658E-05   0.2360E+01   0.3984E-01   0.1092E+01   0.1024E-02
  0.1670E+01  -0.4998E+01   0.2311E-02   0.1638E+01   0.2297E-02  -0.3360E+01   0.1655E-05   0.2359E+01   0.3974E-01   0.1092E+01   0.1021E-02
  0.1675E+01  -0.4998E+01   0.2304E-02   0.1638E+01   0.2291E-02  -0.3360E+01   0.1651E-05   0.2359E+01   0.3963E-01   0.1092E+01   0.1018E-02
  0.1680E+01  -0.4998E+01   0.2298E-02   0.1638E+01   0.2284E-02  -0.3360E+01   0.1648E-05   0.2359E+01   0.3952E-01   0.1092E+01   0.1015E-02
  0.1685E+01  -0.4998E+01   0.2292E-02   0.1638E+01   0.2279E-02  -0.3360E+01   0.1646E-05   0.2359E+01   0.3941E-01   0.1092E+01   0.1013E-02
  0.1690E+01  -0.4998E+01   0.2287E-02   0.1638E+01   0.2274E-02  -0.3360E+01   0.1643E-05   0.2359E+01   0.3930E-01   0.1092E+01   0.1011E-02
  0.1695E+01  -0.4998E+01   0.2283E-02   0.1638E+01   0.2270E-02  -0.3360E+01   0.1640E-05   0.2359E+01   0.3918E-01   0.1092E+01   0.1009E-02
  0.1700E+01  -0.4998E+01   0.2278E-02   0.1638E+01   0.2266E-02  -0.3360E+01   0.1640E-05   0.2359E+01   0.3907E-01   0.1092E+01   0.1007E-02
  0.1705E+01  -0.4998E+01   0.2272E-02   0.1638E+01   0.2260E-02  -0.3360E+01   0.1642E-05   0.2359E+01   0.3896E-01   0.1092E+01   0.1004E-02
  0.1710E+01  -0.4998E+01   0.2266E-02   0.1638E+01   0.2253E-02  -0.3360E+01   0.1652E-05   0.2358E+01   0.3889E-01   0.1092E+01   0.1001E-02
  0.1715E+01  -0.4998E+01   0.2260E-02   0.1638E+01   0.2248E-02  -0.3360E+01   0.1662E-05   0.2358E+01   0.3888E-01   0.1092E+01   0.9990E-03
  0.1720E+01  -0.4998E+01   0.2259E-02   0.1638E+01   0.2246E-02  -0.3360E+01   0.1678E-05   0.2357E+01   0.3897E-01   0.1092E+01   0.9981E-03
  0.1725E+01  -0.4998E+01   0.2264E-02   0.1638E+01   0.2250E-02  -0.3360E+01   0.1704E-05   0.2356E+01   0.3920E-01   0.1092E+01   0.1000E-02
  0.1730E+01  -0.4998E+01   0.2280E-02   0.1638E+01   0.2264E-02  -0.3360E+01   0.1725E-05   0.2355E+01   0.3960E-01   0.1092E+01   0.1006E-02
  0.1735E+01  -0.4999E+01   0.2308E-02   0.1638E+01   0.2290E-02  -0.3360E+01   0.1750E-05   0.2353E+01   0.4021E-01   0.1092E+01   0.1018E-02
  0.1740E+01  -0.4999E+01   0.2351E-02   0.1639E+01   0.2330E-02  -0.3360E+01   0.1799E-05   0.2352E+01   0.4104E-01   0.1093E+01   0.1036E-02
  0.1745E+01  -0.5000E+01   0.2408E-02   0.1639E+01   0.2384E-02  -0.3360E+01   0.1842E-05   0.2350E+01   0.4207E-01   0.1093E+01   0.1059E-02
  0.1750E+01  -0.5000E+01   0.2477E-02   0.1640E+01   0.2450E-02  -0.3360E+01   0.1864E-05   0.2348E+01   0.4329E-01   0.1093E+01   0.1089E-02
  0.1755E+01  -0.5001E+01   0.2556E-02   0.1640E+01   0.2526E-02  -0.3360E+01   0.1888E-05   0.2346E+01   0.4463E-01   0.1093E+01   0.1123E-02
  0.1760E+01  -0.5001E+01   0.2641E-02   0.1641E+01   0.2607E-02  -0.3360E+01   0.1913E-05   0.2344E+01   0.4602E-01   0.1094E+01   0.1159E-02
  0.1765E+01  -0.5002E+01   0.2723E-02   0.1641E+01   0.2686E-02  -0.3360E+01   0.1940E-05   0.2342E+01   0.4735E-01   0.1094E+01   0.1194E-02
  0.1770E+01  -0.5002E+01   0.2796E-02   0.1642E+01   0.2756E-02  -0.3360E+01   0.1964E-05   0.2340E+01   0.4853E-01   0.1094E+01   0.1225E-02
  0.1775E+01  -0.5002E+01   0.2853E-02   0.1642E+01   0.2811E-02  -0.3360E+01   0.1988E-05   0.2338E+01   0.4948E-01   0.1095E+01   0.1249E-02
  0.1780E+01  -0.5003E+01   0.2892E-02   0.1642E+01   0.2848E-02  -0.3360E+01   0.2007E-05   0.2337E+01   0.5015E-01   0.1095E+01   0.1266E-02
  0.1785E+01  -0.5003E+01   0.2915E-02   0.1643E+01   0.2869E-02  -0.3360E+01   0.2034E-05   0.2335E+01   0.5057E-01   0.1095E+01   0.1275E-02
  0.1790E+01  -0.5003E+01   0.2924E-02   0.1643E+01   0.2876E-02  -0.3360E+01   0.2071E-05   0.2334E+01   0.5077E-01   0.1095E+01   0.1278E-02
  0.1795E+01  -0.5004E+01   0.2925E-02   0.1643E+01   0.2876E-02  -0.3360E+01   0.2106E-05   0.2334E+01   0.5084E-01   0.1095E+01   0.1278E-02
  0.1800E+01  -0.5004E+01   0.2922E-02   0.1643E+01   0.2872E-02  -0.3360E+01   0.2130E-05   0.2333E+01   0.5082E-01   0.1095E+01   0.1277E-02
  0.1805E+01  -0.5004E+01   0.2916E-02   0.1643E+01   0.2867E-02  -0.3360E+01   0.2144E-05   0.2332E+01   0.5077E-01   0.1095E+01   0.1274E-02
  0.1810E+01  -0.5004E+01   0.2911E-02   0.1643E+01   0.2861E-02  -0.3360E+01   0.2165E-05   0.2332E+01   0.5071E-01   0.1096E+01   0.1272E-02
  0.1815E+01  -0.5004E+01   0.2906E-02   0.1643E+01   0.2856E-02  -0.3361E+01   0.2176E-05   0.2332E+01   0.5065E-01   0.1096E+01   0.1269E-02
  0.1820E+01  -0.5004E+01   0.2904E-02   0.1644E+01   0.2853E-02  -0.3361E+01   0.2193E-05   0.2331E+01   0.5063E-01   0.1096E+01   0.1268E-02
  0.1825E+01  -0.5004E+01   0.2904E-02   0.1644E+01   0.2852E-02  -0.3361E+01   0.2212E-05   0.2330E+01   0.5063E-01   0.1096E+01   0.1268E-02
  0.1830E+01  -0.5004E+01   0.2905E-02   0.1644E+01   0.2853E-02  -0.3361E+01   0.2242E-05   0.2330E+01   0.5064E-01   0.1096E+01   0.1268E-02
  0.1835E+01  -0.5004E+01   0.2907E-02   0.1644E+01   0.2853E-02  -0.3361E+01   0.2302E-05   0.2329E+01   0.5066E-01   0.1096E+01   0.1268E-02
  0.1840E+01  -0.5005E+01   0.2907E-02   0.1644E+01   0.2852E-02  -0.3361E+01   0.2349E-05   0.2328E+01   0.5066E-01   0.1096E+01   0.1268E-02
  0.1845E+01  -0.5005E+01   0.2905E-02   0.1644E+01   0.2849E-02  -0.3361E+01   0.2392E-05   0.2328E+01   0.5063E-01   0.1096E+01   0.1266E-02
  0.1850E+01  -0.5005E+01   0.2902E-02   0.1644E+01   0.2846E-02  -0.3361E+01   0.2434E-05   0.2327E+01   0.5059E-01   0.1096E+01   0.1265E-02
  0.1855E+01  -0.5005E+01   0.2900E-02   0.1644E+01   0.2842E-02  -0.3361E+01   0.2462E-05   0.2327E+01   0.5055E-01   0.1096E+01   0.1263E-02
  0.1860E+01  -0.5005E+01   0.2898E-02   0.1645E+01   0.2840E-02  -0.3361E+01   0.2488E-05   0.2326E+01   0.5053E-01   0.1096E+01   0.1262E-02
  0.1865E+01  -0.5005E+01   0.2897E-02   0.1645E+01   0.2839E-02  -0.3361E+01   0.2510E-05   0.2326E+01   0.5053E-01   0.1096E+01   0.1262E-02
  0.1870E+01  -0.5005E+01   0.2899E-02   0.1645E+01   0.2840E-02  -0.3361E+01   0.2553E-05   0.2325E+01   0.5056E-01   0.1097E+01   0.1262E-02
  0.1875E+01  -0.5006E+01   0.2904E-02   0.1645E+01   0.2842E-02  -0.3361E+01   0.2584E-05   0.2324E+01   0.5062E-01   0.1097E+01   0.1263E-02
  0.1880E+01  -0.5006E+01   0.2909E-02   0.1645E+01   0.2847E-02  -0.3361E+01   0.2608E-05   0.2324E+01   0.5069E-01   0.1097E+01   0.1265E-02
  0.1885E+01  -0.5006E+01   0.2914E-02   0.1645E+01   0.2851E-02  -0.3361E+01   0.2639E-05   0.2323E+01   0.5076E-01   0.1097E+01   0.1267E-02
  0.1890E+01  -0.5006E+01   0.2918E-02   0.1645E+01   0.2853E-02  -0.3361E+01   0.2669E-05   0.2322E+01   0.5081E-01   0.1097E+01   0.1268E-02
  0.1895E+01  -0.5006E+01   0.2918E-02   0.1646E+01   0.2853E-02  -0.3361E+01   0.2696E-05   0.2322E+01   0.5081E-01   0.1097E+01   0.1268E-02
  0.1900E+01  -0.5006E+01   0.2915E-02   0.1646E+01   0.2849E-02  -0.3361E+01   0.2717E-05   0.2321E+01   0.5076E-01   0.1097E+01   0.1266E-02
  0.1905E+01  -0.5006E+01   0.2909E-02   0.1646E+01   0.2843E-02  -0.3361E+01   0.2734E-05   0.2321E+01   0.5067E-01   0.1097E+01   0.1264E-02
  0.1910E+01  -0.5007E+01   0.2902E-02   0.1646E+01   0.2836E-02  -0.3361E+01   0.2745E-05   0.2321E+01   0.5055E-01   0.1097E+01   0.1261E-02
  0.1915E+01  -0.5007E+01   0.2895E-02   0.1646E+01   0.2829E-02  -0.3361E+01   0.2748E-05   0.2320E+01   0.5042E-01   0.1097E+01   0.1257E-02
  0.1920E+01  -0.5006E+01   0.2887E-02   0.1646E+01   0.2822E-02  -0.3361E+01   0.2763E-05   0.2320E+01   0.5029E-01   0.1097E+01   0.1254E-02
  0.1925E+01  -0.5006E+01   0.2880E-02   0.1646E+01   0.2815E-02  -0.3361E+01   0.2776E-05   0.2320E+01   0.5016E-01   0.1097E+01   0.1251E-02
  0.1930E+01  -0.5006E+01   0.2874E-02   0.1646E+01   0.2809E-02  -0.3361E+01   0.2780E-05   0.2321E+01   0.5003E-01   0.1097E+01   0.1248E-02
  0.1935E+01  -0.5006E+01   0.2867E-02   0.1646E+01   0.2803E-02  -0.3361E+01   0.2782E-05   0.2321E+01   0.4991E-01   0.1097E+01   0.1246E-02
  0.1940E+01  -0.5006E+01   0.2860E-02   0.1646E+01   0.2796E-02  -0.3361E+01   0.2782E-05   0.2321E+01   0.4978E-01   0.1097E+01   0.1243E-02
  0.1945E+01  -0.5006E+01   0.2853E-02   0.1646E+01   0.2790E-02  -0.3361E+01   0.2783E-05   0.2321E+01   0.4965E-01   0.1097E+01   0.1240E-02
  0.1950E+01  -0.5006E+01   0.2846E-02   0.1646E+01   0.2782E-02  -0.3361E+01   0.2784E-05   0.2321E+01   0.4952E-01   0.1097E+01   0.1237E-02
  0.1955E+01  -0.5006E+01   0.2839E-02   0.1646E+01   0.2775E-02  -0.3361E+01   0.2787E-05   0.2321E+01   0.4940E-01   0.1097E+01   0.1234E-02
  0.1960E+01  -0.5006E+01   0.2832E-02   0.1646E+01   0.2768E-02  -0.3361E+01   0.2792E-05   0.2320E+01   0.4928E-01   0.1097E+01   0.1230E-02
  0.1965E+01  -0.5006E+01   0.2825E-02   0.1646E+01   0.2762E-02  -0.3361E+01   0.2798E-05   0.2320E+01   0.4917E-01   0.1097E+01   0.1227E-02
  0.1970E+01  -0.5006E+01   0.2818E-02   0.1646E+01   0.2755E-02  -0.3361E+01   0.2808E-05   0.2320E+01   0.4905E-01   0.1097E+01   0.1224E-02
  0.1975E+01  -0.5006E+01   0.2811E-02   0.1646E+01   0.2748E-02  -0.3361E+01   0.2826E-05   0.2320E+01   0.4893E-01   0.1097E+01   0.1221E-02
  0.1980E+01  -0.5006E+01   0.2804E-02   0.1646E+01   0.2741E-02  -0.3361E+01   0.2843E-05   0.2320E+01   0.4880E-01   0.1097E+01   0.1218E-02
  0.1985E+01  -0.5006E+01   0.2799E-02   0.1645E+01   0.2736E-02  -0.3361E+01   0.2853E-05   0.2320E+01   0.4870E-01   0.1097E+01   0.1216E-02
  0.1990E+01  -0.5006E+01   0.2795E-02   0.1645E+01   0.2733E-02  -0.3361E+01   0.2853E-05   0.2321E+01   0.4861E-01   0.1097E+01   0.1215E-02
  0.1995E+01  -0.5006E+01   0.2793E-02   0.1645E+01   0.2732E-02  -0.3361E+01   0.2854E-05   0.2321E+01   0.4855E-01   0.1097E+01   0.1214E-02
  0.2000E+01  -0.5006E+01   0.2791E-02   0.1645E+01   0.2730E-02  -0.3361E+01   0.2852E-05   0.2322E+01   0.4850E-01   0.1097E+01   0.1214E-02
  0.2005E+01  -0.5006E+01   0.2789E-02   0.1645E+01   0.2728E-02  -0.3361E+01   0.2851E-05   0.2322E+01   0.4845E-01   0.1097E+01   0.1213E-02
  0.2010E+01  -0.5006E+01   0.2785E-02   0.1645E+01   0.2726E-02  -0.3361E+01   0.2852E-05   0.2322E+01   0.4839E-01   0.1097E+01   0.1211E-02
  0.2015E+01  -0.5006E+01   0.2781E-02   0.1645E+01   0.2722E-02  -0.3361E+01   0.2852E-05   0.2323E+01   0.4833E-01   0.1097E+01   0.1210E-02
  0.2020E+01  -0.5006E+01   0.2777E-02   0.1645E+01   0.2718E-02  -0.3361E+01   0.2848E-05   0.2323E+01   0.4827E-01   0.1097E+01   0.1208E-02
  0.2025E+01  -0.5006E+01   0.2772E-02   0.1645E+01   0.2714E-02  -0.3361E+01   0.2845E-05   0.2323E+01   0.4821E-01   0.1096E+01   0.1206E-02
  0.2030E+01  -0.5005E+01   0.2768E-02   0.1645E+01   0.2710E-02  -0.3361E+01   0.2840E-05   0.2324E+01   0.4815E-01   0.1096E+01   0.1204E-02
  0.2035E+01  -0.5005E+01   0.2764E-02   0.1645E+01   0.2706E-02  -0.3361E+01   0.2834E-05   0.2324E+01   0.4810E-01   0.1096E+01   0.1203E-02
  0.2040E+01  -0.5005E+01   0.2761E-02   0.1644E+01   0.2703E-02  -0.3361E+01   0.2827E-05   0.2325E+01   0.4806E-01   0.1096E+01   0.1201E-02
  0.2045E+01  -0.5005E+01   0.2757E-02   0.1644E+01   0.2700E-02  -0.3361E+01   0.2820E-05   0.2325E+01   0.4802E-01   0.1096E+01   0.1200E-02
  0.2050E+01  -0.5005E+01   0.2753E-02   0.1644E+01   0.2696E-02  -0.3361E+01   0.2814E-05   0.2326E+01   0.4796E-01   0.1096E+01   0.1198E-02
  0.2055E+01  -0.5005E+01   0.2748E-02   0.1644E+01   0.2691E-02  -0.3361E+01   0.2807E-05   0.2326E+01   0.4789E-01   0.1096E+01   0.1196E-02
  0.2060E+01  -0.5005E+01   0.2742E-02   0.1644E+01   0.2685E-02  -0.3361E+01   0.2802E-05   0.2326E+01   0.4779E-01   0.1096E+01   0.1193E-02
  0.2065E+01  -0.5005E+01   0.2736E-02   0.1644E+01   0.2678E-02  -0.3361E+01   0.2797E-05   0.2326E+01   0.4767E-01   0.1096E+01   0.1190E-02
  0.2070E+01  -0.5005E+01   0.2731E-02   0.1644E+01   0.2674E-02  -0.3361E+01   0.2790E-05   0.2326E+01   0.4757E-01   0.1096E+01   0.1188E-02
  0.2075E+01  -0.5005E+01   0.2729E-02   0.1644E+01   0.2672E-02  -0.3361E+01   0.2784E-05   0.2326E+01   0.4749E-01   0.1096E+01   0.1188E-02
  0.2080E+01  -0.5005E+01   0.2730E-02   0.1645E+01   0.2673E-02  -0.3361E+01   0.2777E-05   0.2325E+01   0.4744E-01   0.1096E+01   0.1188E-02
  0.2085E+01  -0.5005E+01   0.2730E-02   0.1645E+01   0.2673E-02  -0.3361E+01   0.2771E-05   0.2325E+01   0.4739E-01   0.1096E+01   0.1188E-02
  0.2090E+01  -0.5006E+01   0.2727E-02   0.1645E+01   0.2671E-02  -0.3361E+01   0.2764E-05   0.2325E+01   0.4732E-01   0.1096E+01   0.1187E-02
  0.2095E+01  -0.5006E+01   0.2722E-02   0.1645E+01   0.2666E-02  -0.3361E+01   0.2759E-05   0.2324E+01   0.4723E-01   0.1097E+01   0.1185E-02
  0.2100E+01  -0.5006E+01   0.2717E-02   0.1645E+01   0.2661E-02  -0.3361E+01   0.2754E-05   0.2324E+01   0.4715E-01   0.1097E+01   0.1183E-02
  0.2105E+01  -0.5006E+01   0.2715E-02   0.1645E+01   0.2659E-02  -0.3361E+01   0.2748E-05   0.2324E+01   0.4710E-01   0.1097E+01   0.1182E-02
  0.2110E+01  -0.5006E+01   0.2718E-02   0.1645E+01   0.2663E-02  -0.3361E+01   0.2741E-05   0.2323E+01   0.4712E-01   0.1097E+01   0.1183E-02
  0.2115E+01  -0.5006E+01   0.2727E-02   0.1645E+01   0.2672E-02  -0.3361E+01   0.2735E-05   0.2322E+01   0.4721E-01   0.1097E+01   0.1187E-02
  0.2120E+01  -0.5006E+01   0.2740E-02   0.1646E+01   0.2685E-02  -0.3361E+01   0.2729E-05   0.2322E+01   0.4735E-01   0.1097E+01   0.1193E-02
  0.2125E+01  -0.5007E+01   0.2755E-02   0.1646E+01   0.2700E-02  -0.3361E+01   0.2722E-05   0.2321E+01   0.4750E-01   0.1097E+01   0.1200E-02
  0.2130E+01  -0.5007E+01   0.2768E-02   0.1646E+01   0.2713E-02  -0.3361E+01   0.2716E-05   0.2320E+01   0.4764E-01   0.1097E+01   0.1206E-02
  0.2135E+01  -0.5007E+01   0.2778E-02   0.1646E+01   0.2723E-02  -0.3361E+01   0.2710E-05   0.2319E+01   0.4775E-01   0.1097E+01   0.1210E-02
  0.2140E+01  -0.5007E+01   0.2784E-02   0.1646E+01   0.2729E-02  -0.3361E+01   0.2704E-05   0.2319E+01   0.4781E-01   0.1098E+01   0.1213E-02
  0.2145E+01  -0.5007E+01   0.2787E-02   0.1646E+01   0.2732E-02  -0.3361E+01   0.2699E-05   0.2318E+01   0.4782E-01   0.1098E+01   0.1214E-02
  0.2150E+01  -0.5007E+01   0.2786E-02   0.1647E+01   0.2731E-02  -0.3361E+01   0.2693E-05   0.2318E+01   0.4779E-01   0.1098E+01   0.1214E-02
  0.2155E+01  -0.5007E+01   0.2783E-02   0.1647E+01   0.2728E-02  -0.3361E+01   0.2693E-05   0.2317E+01   0.4774E-01   0.1098E+01   0.1212E-02
  0.2160E+01  -0.5008E+01   0.2779E-02   0.1647E+01   0.2724E-02  -0.3361E+01   0.2692E-05   0.2317E+01   0.4768E-01   0.1098E+01   0.1211E-02
  0.2165E+01  -0.5008E+01   0.2775E-02   0.1647E+01   0.2719E-02  -0.3361E+01   0.2700E-05   0.2317E+01   0.4761E-01   0.1098E+01   0.1208E-02
  0.2170E+01  -0.5008E+01   0.2770E-02   0.1647E+01   0.2714E-02  -0.3361E+01   0.2702E-05   0.2316E+01   0.4754E-01   0.1098E+01   0.1206E-02
  0.2175E+01  -0.5008E+01   0.2765E-02   0.1647E+01   0.2709E-02  -0.3361E+01   0.2703E-05   0.2316E+01   0.4747E-01   0.1098E+01   0.1204E-02
  0.2180E+01  -0.5008E+01   0.2760E-02   0.1647E+01   0.2704E-02  -0.3361E+01   0.2703E-05   0.2316E+01   0.4741E-01   0.1098E+01   0.1202E-02
  0.2185E+01  -0.5008E+01   0.2755E-02   0.1647E+01   0.2699E-02  -0.3361E+01   0.2699E-05   0.2315E+01   0.4736E-01   0.1098E+01   0.1200E-02
  0.2190E+01  -0.5008E+01   0.2751E-02   0.1647E+01   0.2695E-02  -0.3361E+01   0.2694E-05   0.2315E+01   0.4732E-01   0.1098E+01   0.1198E-02
  0.2195E+01  -0.5008E+01   0.2747E-02   0.1647E+01   0.2691E-02  -0.3361E+01   0.2688E-05   0.2315E+01   0.4729E-01   0.1098E+01   0.1196E-02
  0.2200E+01  -0.5008E+01   0.2742E-02   0.1647E+01   0.2687E-02  -0.3361E+01   0.2682E-05   0.2314E+01   0.4728E-01   0.1098E+01   0.1194E-02
  0.2205E+01  -0.5008E+01   0.2739E-02   0.1647E+01   0.2683E-02  -0.3361E+01   0.2677E-05   0.2314E+01   0.4728E-01   0.1098E+01   0.1192E-02
  0.2210E+01  -0.5008E+01   0.2736E-02   0.1647E+01   0.2680E-02  -0.3361E+01   0.2673E-05   0.2313E+01   0.4731E-01   0.1098E+01   0.1191E-02
  0.2215E+01  -0.5008E+01   0.2734E-02   0.1647E+01   0.2679E-02  -0.3361E+01   0.2668E-05   0.2312E+01   0.4739E-01   0.1098E+01   0.1191E-02
  0.2220E+01  -0.5008E+01   0.2736E-02   0.1648E+01   0.2681E-02  -0.3361E+01   0.2666E-05   0.2312E+01   0.4753E-01   0.1098E+01   0.1191E-02
  0.2225E+01  -0.5009E+01   0.2742E-02   0.1648E+01   0.2686E-02  -0.3361E+01   0.2664E-05   0.2311E+01   0.4775E-01   0.1099E+01   0.1194E-02
  0.2230E+01  -0.5009E+01   0.2751E-02   0.1648E+01   0.2695E-02  -0.3361E+01   0.2660E-05   0.2310E+01   0.4803E-01   0.1099E+01   0.1198E-02
  0.2235E+01  -0.5009E+01   0.2762E-02   0.1648E+01   0.2706E-02  -0.3361E+01   0.2654E-05   0.2309E+01   0.4834E-01   0.1099E+01   0.1203E-02
  0.2240E+01  -0.5009E+01   0.2774E-02   0.1648E+01   0.2717E-02  -0.3361E+01   0.2648E-05   0.2308E+01   0.4869E-01   0.1099E+01   0.1208E-02
  0.2245E+01  -0.5009E+01   0.2786E-02   0.1649E+01   0.2729E-02  -0.3361E+01   0.2643E-05   0.2307E+01   0.4904E-01   0.1099E+01   0.1213E-02
  0.2250E+01  -0.5010E+01   0.2798E-02   0.1649E+01   0.2742E-02  -0.3361E+01   0.2639E-05   0.2306E+01   0.4941E-01   0.1099E+01   0.1218E-02
  0.2255E+01  -0.5010E+01   0.2811E-02   0.1649E+01   0.2754E-02  -0.3361E+01   0.2639E-05   0.2305E+01   0.4980E-01   0.1099E+01   0.1224E-02
  0.2260E+01  -0.5010E+01   0.2826E-02   0.1649E+01   0.2768E-02  -0.3361E+01   0.2643E-05   0.2304E+01   0.5021E-01   0.1099E+01   0.1230E-02
  0.2265E+01  -0.5010E+01   0.2841E-02   0.1649E+01   0.2782E-02  -0.3361E+01   0.2648E-05   0.2303E+01   0.5064E-01   0.1100E+01   0.1237E-02
  0.2270E+01  -0.5010E+01   0.2857E-02   0.1650E+01   0.2797E-02  -0.3361E+01   0.2655E-05   0.2302E+01   0.5108E-01   0.1100E+01   0.1243E-02
  0.2275E+01  -0.5011E+01   0.2873E-02   0.1650E+01   0.2812E-02  -0.3361E+01   0.2662E-05   0.2300E+01   0.5152E-01   0.1100E+01   0.1250E-02
  0.2280E+01  -0.5011E+01   0.2888E-02   0.1650E+01   0.2827E-02  -0.3361E+01   0.2665E-05   0.2299E+01   0.5195E-01   0.1100E+01   0.1256E-02
  0.2285E+01  -0.5011E+01   0.2901E-02   0.1650E+01   0.2839E-02  -0.3361E+01   0.2670E-05   0.2298E+01   0.5235E-01   0.1100E+01   0.1262E-02
  0.2290E+01  -0.5011E+01   0.2913E-02   0.1650E+01   0.2850E-02  -0.3361E+01   0.2679E-05   0.2297E+01   0.5270E-01   0.1100E+01   0.1267E-02
  0.2295E+01  -0.5011E+01   0.2921E-02   0.1651E+01   0.2857E-02  -0.3361E+01   0.2695E-05   0.2296E+01   0.5300E-01   0.1100E+01   0.1270E-02
  0.2300E+01  -0.5012E+01   0.2926E-02   0.1651E+01   0.2861E-02  -0.3361E+01   0.2721E-05   0.2295E+01   0.5321E-01   0.1100E+01   0.1271E-02
  0.2305E+01  -0.5012E+01   0.2926E-02   0.1651E+01   0.2860E-02  -0.3361E+01   0.2738E-05   0.2295E+01   0.5333E-01   0.1101E+01   0.1271E-02
  0.2310E+01  -0.5012E+01   0.2922E-02   0.1651E+01   0.2856E-02  -0.3361E+01   0.2743E-05   0.2294E+01   0.5336E-01   0.1101E+01   0.1269E-02
  0.2315E+01  -0.5012E+01   0.2916E-02   0.1651E+01   0.2850E-02  -0.3361E+01   0.2749E-05   0.2294E+01   0.5332E-01   0.1101E+01   0.1267E-02
  0.2320E+01  -0.5012E+01   0.2910E-02   0.1651E+01   0.2844E-02  -0.3361E+01   0.2752E-05   0.2294E+01   0.5323E-01   0.1101E+01   0.1264E-02
  0.2325E+01  -0.5012E+01   0.2905E-02   0.1651E+01   0.2840E-02  -0.3361E+01   0.2754E-05   0.2293E+01   0.5312E-01   0.1101E+01   0.1262E-02
  0.2330E+01  -0.5012E+01   0.2902E-02   0.1651E+01   0.2838E-02  -0.3361E+01   0.2755E-05   0.2294E+01   0.5301E-01   0.1101E+01   0.1261E-02
  0.2335E+01  -0.5012E+01   0.2902E-02   0.1651E+01   0.2838E-02  -0.3361E+01   0.2758E-05   0.2294E+01   0.5290E-01   0.1100E+01   0.1261E-02
  0.2340E+01  -0.5011E+01   0.2902E-02   0.1651E+01   0.2839E-02  -0.3361E+01   0.2763E-05   0.2294E+01   0.5280E-01   0.1100E+01   0.1262E-02
  0.2345E+01  -0.5011E+01   0.2903E-02   0.1650E+01   0.2840E-02  -0.3361E+01   0.2766E-05   0.2294E+01   0.5270E-01   0.1100E+01   0.1262E-02
  0.2350E+01  -0.5011E+01   0.2902E-02   0.1650E+01   0.2840E-02  -0.3361E+01   0.2774E-05   0.2294E+01   0.5259E-01   0.1100E+01   0.1262E-02
  0.2355E+01  -0.5011E+01   0.2900E-02   0.1650E+01   0.2838E-02  -0.3361E+01   0.2783E-05   0.2294E+01   0.5248E-01   0.1100E+01   0.1261E-02
