        time     pot_ergy     kin_ergy         v_mc        press       T_adim
  0.4140E+01  -0.4997E+01   0.1729E+01   0.5915E-17   0.2304E+01   0.1153E+01
  0.4145E+01  -0.4999E+01   0.1730E+01   0.5155E-16   0.2306E+01   0.1154E+01
  0.4150E+01  -0.4993E+01   0.1723E+01   0.4673E-16   0.2335E+01   0.1149E+01
  0.4155E+01  -0.4977E+01   0.1708E+01   0.2962E-16   0.2395E+01   0.1139E+01
  0.4160E+01  -0.4954E+01   0.1685E+01   0.3535E-16   0.2478E+01   0.1123E+01
  0.4165E+01  -0.4926E+01   0.1658E+01   0.4909E-16   0.2576E+01   0.1105E+01
  0.4170E+01  -0.4898E+01   0.1631E+01   0.2282E-16   0.2675E+01   0.1087E+01
  0.4175E+01  -0.4874E+01   0.1608E+01   0.2200E-16   0.2758E+01   0.1072E+01
  0.4180E+01  -0.4859E+01   0.1592E+01   0.1816E-16   0.2815E+01   0.1062E+01
  0.4185E+01  -0.4853E+01   0.1586E+01   0.2662E-16   0.2838E+01   0.1058E+01
  0.4190E+01  -0.4856E+01   0.1589E+01   0.2641E-16   0.2831E+01   0.1060E+01
  0.4195E+01  -0.4867E+01   0.1600E+01   0.1468E-16   0.2794E+01   0.1067E+01
  0.4200E+01  -0.4884E+01   0.1617E+01   0.3342E-16   0.2737E+01   0.1078E+01
  0.4205E+01  -0.4901E+01   0.1635E+01   0.2246E-16   0.2674E+01   0.1090E+01
  0.4210E+01  -0.4919E+01   0.1652E+01   0.2763E-16   0.2611E+01   0.1101E+01
  0.4215E+01  -0.4932E+01   0.1665E+01   0.3653E-16   0.2559E+01   0.1110E+01
  0.4220E+01  -0.4941E+01   0.1674E+01   0.3740E-16   0.2519E+01   0.1116E+01
  0.4225E+01  -0.4948E+01   0.1680E+01   0.3178E-16   0.2491E+01   0.1120E+01
  0.4230E+01  -0.4950E+01   0.1682E+01   0.1194E-16   0.2475E+01   0.1122E+01
  0.4235E+01  -0.4949E+01   0.1683E+01   0.2848E-16   0.2468E+01   0.1122E+01
  0.4240E+01  -0.4948E+01   0.1681E+01   0.2069E-16   0.2468E+01   0.1121E+01
  0.4245E+01  -0.4946E+01   0.1679E+01   0.3358E-16   0.2469E+01   0.1119E+01
  0.4250E+01  -0.4944E+01   0.1678E+01   0.3152E-16   0.2471E+01   0.1118E+01
  0.4255E+01  -0.4944E+01   0.1677E+01   0.4858E-16   0.2470E+01   0.1118E+01
  0.4260E+01  -0.4945E+01   0.1678E+01   0.2547E-16   0.2465E+01   0.1119E+01
  0.4265E+01  -0.4947E+01   0.1680E+01   0.5796E-16   0.2457E+01   0.1120E+01
  0.4270E+01  -0.4950E+01   0.1682E+01   0.2512E-16   0.2448E+01   0.1121E+01
  0.4275E+01  -0.4951E+01   0.1683E+01   0.4548E-16   0.2442E+01   0.1122E+01
  0.4280E+01  -0.4951E+01   0.1683E+01   0.5064E-16   0.2442E+01   0.1122E+01
  0.4285E+01  -0.4948E+01   0.1680E+01   0.4669E-16   0.2449E+01   0.1120E+01
  0.4290E+01  -0.4943E+01   0.1676E+01   0.1599E-16   0.2460E+01   0.1117E+01
  0.4295E+01  -0.4938E+01   0.1671E+01   0.5237E-16   0.2474E+01   0.1114E+01
  0.4300E+01  -0.4932E+01   0.1665E+01   0.4320E-16   0.2490E+01   0.1110E+01
  0.4305E+01  -0.4926E+01   0.1659E+01   0.4905E-16   0.2507E+01   0.1106E+01
  0.4310E+01  -0.4921E+01   0.1654E+01   0.3053E-16   0.2519E+01   0.1103E+01
  0.4315E+01  -0.4919E+01   0.1651E+01   0.6353E-16   0.2523E+01   0.1101E+01
  0.4320E+01  -0.4919E+01   0.1652E+01   0.4079E-16   0.2516E+01   0.1102E+01
  0.4325E+01  -0.4925E+01   0.1657E+01   0.2949E-16   0.2496E+01   0.1105E+01
  0.4330E+01  -0.4932E+01   0.1665E+01   0.3795E-16   0.2468E+01   0.1110E+01
  0.4335E+01  -0.4941E+01   0.1673E+01   0.2803E-16   0.2439E+01   0.1116E+01
  0.4340E+01  -0.4948E+01   0.1680E+01   0.5822E-16   0.2415E+01   0.1120E+01
  0.4345E+01  -0.4951E+01   0.1684E+01   0.4726E-16   0.2402E+01   0.1122E+01
  0.4350E+01  -0.4952E+01   0.1684E+01   0.4182E-16   0.2401E+01   0.1123E+01
  0.4355E+01  -0.4951E+01   0.1682E+01   0.5939E-16   0.2408E+01   0.1121E+01
  0.4360E+01  -0.4949E+01   0.1680E+01   0.3930E-16   0.2418E+01   0.1120E+01
  0.4365E+01  -0.4948E+01   0.1678E+01   0.2151E-16   0.2428E+01   0.1118E+01
  0.4370E+01  -0.4947E+01   0.1676E+01   0.5966E-16   0.2437E+01   0.1117E+01
  0.4375E+01  -0.4946E+01   0.1676E+01   0.3791E-16   0.2445E+01   0.1117E+01
  0.4380E+01  -0.4946E+01   0.1676E+01   0.3107E-16   0.2451E+01   0.1117E+01
  0.4385E+01  -0.4946E+01   0.1676E+01   0.2318E-16   0.2458E+01   0.1117E+01
  0.4390E+01  -0.4946E+01   0.1675E+01   0.4419E-16   0.2465E+01   0.1117E+01
  0.4395E+01  -0.4944E+01   0.1673E+01   0.1575E-16   0.2480E+01   0.1115E+01
  0.4400E+01  -0.4939E+01   0.1668E+01   0.3497E-16   0.2502E+01   0.1112E+01
  0.4405E+01  -0.4930E+01   0.1660E+01   0.1337E-16   0.2533E+01   0.1107E+01
  0.4410E+01  -0.4919E+01   0.1649E+01   0.1361E-16   0.2574E+01   0.1099E+01
  0.4415E+01  -0.4906E+01   0.1635E+01   0.4572E-16   0.2620E+01   0.1090E+01
  0.4420E+01  -0.4893E+01   0.1622E+01   0.3464E-16   0.2663E+01   0.1082E+01
  0.4425E+01  -0.4883E+01   0.1613E+01   0.2754E-16   0.2694E+01   0.1075E+01
  0.4430E+01  -0.4879E+01   0.1609E+01   0.1216E-16   0.2705E+01   0.1072E+01
  0.4435E+01  -0.4883E+01   0.1612E+01   0.7797E-17   0.2691E+01   0.1075E+01
  0.4440E+01  -0.4892E+01   0.1621E+01   0.3295E-16   0.2658E+01   0.1081E+01
  0.4445E+01  -0.4903E+01   0.1632E+01   0.4117E-16   0.2619E+01   0.1088E+01
  0.4450E+01  -0.4910E+01   0.1639E+01   0.5474E-16   0.2590E+01   0.1092E+01
  0.4455E+01  -0.4911E+01   0.1640E+01   0.9092E-17   0.2579E+01   0.1093E+01
  0.4460E+01  -0.4907E+01   0.1636E+01   0.5494E-17   0.2582E+01   0.1090E+01
  0.4465E+01  -0.4901E+01   0.1630E+01   0.2750E-16   0.2591E+01   0.1087E+01
  0.4470E+01  -0.4897E+01   0.1626E+01   0.3252E-16   0.2593E+01   0.1084E+01
  0.4475E+01  -0.4897E+01   0.1626E+01   0.4949E-16   0.2582E+01   0.1084E+01
  0.4480E+01  -0.4904E+01   0.1632E+01   0.2254E-16   0.2553E+01   0.1088E+01
  0.4485E+01  -0.4914E+01   0.1643E+01   0.1633E-16   0.2508E+01   0.1095E+01
  0.4490E+01  -0.4928E+01   0.1655E+01   0.5104E-16   0.2456E+01   0.1104E+01
  0.4495E+01  -0.4941E+01   0.1668E+01   0.2224E-16   0.2404E+01   0.1112E+01
  0.4500E+01  -0.4952E+01   0.1678E+01   0.4600E-16   0.2361E+01   0.1118E+01
  0.4505E+01  -0.4958E+01   0.1683E+01   0.2308E-16   0.2332E+01   0.1122E+01
  0.4510E+01  -0.4959E+01   0.1685E+01   0.1416E-16   0.2317E+01   0.1123E+01
  0.4515E+01  -0.4957E+01   0.1683E+01   0.2086E-16   0.2312E+01   0.1122E+01
  0.4520E+01  -0.4953E+01   0.1679E+01   0.3527E-16   0.2311E+01   0.1119E+01
  0.4525E+01  -0.4949E+01   0.1676E+01   0.3078E-16   0.2311E+01   0.1117E+01
  0.4530E+01  -0.4949E+01   0.1676E+01   0.2348E-16   0.2299E+01   0.1117E+01
  0.4535E+01  -0.4953E+01   0.1680E+01   0.1012E-16   0.2273E+01   0.1120E+01
  0.4540E+01  -0.4963E+01   0.1690E+01   0.1652E-16   0.2229E+01   0.1126E+01
  0.4545E+01  -0.4978E+01   0.1704E+01   0.1995E-16   0.2170E+01   0.1136E+01
  0.4550E+01  -0.4995E+01   0.1722E+01   0.4390E-16   0.2102E+01   0.1148E+01
  0.4555E+01  -0.5012E+01   0.1739E+01   0.5144E-16   0.2034E+01   0.1160E+01
  0.4560E+01  -0.5026E+01   0.1755E+01   0.1452E-16   0.1975E+01   0.1170E+01
  0.4565E+01  -0.5038E+01   0.1767E+01   0.8127E-16   0.1924E+01   0.1178E+01
  0.4570E+01  -0.5048E+01   0.1776E+01   0.2582E-16   0.1883E+01   0.1184E+01
  0.4575E+01  -0.5054E+01   0.1783E+01   0.1104E-15   0.1853E+01   0.1188E+01
  0.4580E+01  -0.5058E+01   0.1787E+01   0.8302E-16   0.1832E+01   0.1191E+01
  0.4585E+01  -0.5059E+01   0.1788E+01   0.3387E-16   0.1821E+01   0.1192E+01
  0.4590E+01  -0.5058E+01   0.1786E+01   0.3351E-16   0.1821E+01   0.1191E+01
  0.4595E+01  -0.5055E+01   0.1783E+01   0.4632E-16   0.1827E+01   0.1189E+01
  0.4600E+01  -0.5051E+01   0.1779E+01   0.2717E-16   0.1837E+01   0.1186E+01
  0.4605E+01  -0.5047E+01   0.1776E+01   0.2431E-16   0.1845E+01   0.1184E+01
  0.4610E+01  -0.5045E+01   0.1774E+01   0.5915E-16   0.1852E+01   0.1183E+01
  0.4615E+01  -0.5043E+01   0.1772E+01   0.7819E-16   0.1858E+01   0.1181E+01
  0.4620E+01  -0.5040E+01   0.1769E+01   0.7388E-16   0.1870E+01   0.1179E+01
  0.4625E+01  -0.5037E+01   0.1766E+01   0.4999E-16   0.1882E+01   0.1177E+01
  0.4630E+01  -0.5036E+01   0.1764E+01   0.3042E-16   0.1891E+01   0.1176E+01
  0.4635E+01  -0.5035E+01   0.1765E+01   0.4499E-16   0.1898E+01   0.1176E+01
  0.4640E+01  -0.5037E+01   0.1766E+01   0.3032E-16   0.1900E+01   0.1177E+01
  0.4645E+01  -0.5039E+01   0.1767E+01   0.6791E-16   0.1902E+01   0.1178E+01
  0.4650E+01  -0.5040E+01   0.1768E+01   0.3996E-16   0.1908E+01   0.1179E+01
  0.4655E+01  -0.5038E+01   0.1767E+01   0.2458E-16   0.1922E+01   0.1178E+01
  0.4660E+01  -0.5034E+01   0.1763E+01   0.3923E-16   0.1943E+01   0.1176E+01
  0.4665E+01  -0.5029E+01   0.1757E+01   0.5440E-16   0.1971E+01   0.1171E+01
  0.4670E+01  -0.5019E+01   0.1747E+01   0.2464E-16   0.2012E+01   0.1165E+01
  0.4675E+01  -0.5005E+01   0.1734E+01   0.6338E-16   0.2064E+01   0.1156E+01
  0.4680E+01  -0.4988E+01   0.1717E+01   0.5244E-16   0.2126E+01   0.1145E+01
  0.4685E+01  -0.4969E+01   0.1698E+01   0.6898E-16   0.2194E+01   0.1132E+01
  0.4690E+01  -0.4950E+01   0.1680E+01   0.5506E-16   0.2261E+01   0.1120E+01
  0.4695E+01  -0.4934E+01   0.1662E+01   0.4861E-16   0.2322E+01   0.1108E+01
  0.4700E+01  -0.4918E+01   0.1647E+01   0.5820E-16   0.2377E+01   0.1098E+01
  0.4705E+01  -0.4907E+01   0.1636E+01   0.5155E-16   0.2417E+01   0.1091E+01
  0.4710E+01  -0.4902E+01   0.1631E+01   0.6599E-16   0.2437E+01   0.1087E+01
  0.4715E+01  -0.4906E+01   0.1635E+01   0.1744E-16   0.2428E+01   0.1090E+01
  0.4720E+01  -0.4919E+01   0.1648E+01   0.4748E-16   0.2389E+01   0.1099E+01
  0.4725E+01  -0.4939E+01   0.1667E+01   0.4658E-16   0.2332E+01   0.1112E+01
  0.4730E+01  -0.4959E+01   0.1688E+01   0.6422E-16   0.2270E+01   0.1125E+01
  0.4735E+01  -0.4977E+01   0.1706E+01   0.4801E-16   0.2217E+01   0.1137E+01
  0.4740E+01  -0.4990E+01   0.1718E+01   0.1014E-15   0.2181E+01   0.1145E+01
  0.4745E+01  -0.4997E+01   0.1725E+01   0.1740E-16   0.2161E+01   0.1150E+01
  0.4750E+01  -0.5001E+01   0.1729E+01   0.5027E-16   0.2152E+01   0.1153E+01
  0.4755E+01  -0.5003E+01   0.1732E+01   0.6971E-16   0.2149E+01   0.1154E+01
  0.4760E+01  -0.5005E+01   0.1733E+01   0.3614E-16   0.2147E+01   0.1155E+01
  0.4765E+01  -0.5005E+01   0.1733E+01   0.7884E-16   0.2149E+01   0.1156E+01
  0.4770E+01  -0.5004E+01   0.1732E+01   0.1973E-16   0.2157E+01   0.1155E+01
  0.4775E+01  -0.5001E+01   0.1729E+01   0.7587E-16   0.2170E+01   0.1153E+01
  0.4780E+01  -0.4997E+01   0.1725E+01   0.7093E-16   0.2189E+01   0.1150E+01
  0.4785E+01  -0.4991E+01   0.1719E+01   0.2148E-16   0.2211E+01   0.1146E+01
  0.4790E+01  -0.4987E+01   0.1714E+01   0.2164E-16   0.2230E+01   0.1143E+01
  0.4795E+01  -0.4984E+01   0.1711E+01   0.6007E-16   0.2244E+01   0.1141E+01
  0.4800E+01  -0.4984E+01   0.1711E+01   0.2585E-16   0.2248E+01   0.1141E+01
  0.4805E+01  -0.4986E+01   0.1714E+01   0.4520E-16   0.2245E+01   0.1143E+01
  0.4810E+01  -0.4991E+01   0.1719E+01   0.5360E-16   0.2234E+01   0.1146E+01
  0.4815E+01  -0.4998E+01   0.1725E+01   0.5325E-16   0.2217E+01   0.1150E+01
  0.4820E+01  -0.5005E+01   0.1733E+01   0.4572E-16   0.2196E+01   0.1155E+01
  0.4825E+01  -0.5014E+01   0.1742E+01   0.3435E-16   0.2172E+01   0.1161E+01
  0.4830E+01  -0.5022E+01   0.1751E+01   0.1029E-16   0.2148E+01   0.1167E+01
  0.4835E+01  -0.5030E+01   0.1759E+01   0.3836E-16   0.2124E+01   0.1172E+01
  0.4840E+01  -0.5037E+01   0.1765E+01   0.5615E-16   0.2105E+01   0.1177E+01
  0.4845E+01  -0.5042E+01   0.1770E+01   0.4968E-16   0.2092E+01   0.1180E+01
  0.4850E+01  -0.5043E+01   0.1772E+01   0.4916E-16   0.2087E+01   0.1181E+01
  0.4855E+01  -0.5043E+01   0.1772E+01   0.1628E-16   0.2089E+01   0.1181E+01
  0.4860E+01  -0.5042E+01   0.1771E+01   0.3175E-16   0.2094E+01   0.1180E+01
  0.4865E+01  -0.5040E+01   0.1768E+01   0.4529E-16   0.2101E+01   0.1179E+01
  0.4870E+01  -0.5039E+01   0.1767E+01   0.7444E-16   0.2108E+01   0.1178E+01
  0.4875E+01  -0.5039E+01   0.1766E+01   0.1457E-15   0.2109E+01   0.1178E+01
  0.4880E+01  -0.5041E+01   0.1768E+01   0.1704E-15   0.2104E+01   0.1179E+01
  0.4885E+01  -0.5044E+01   0.1771E+01   0.5227E-16   0.2095E+01   0.1181E+01
  0.4890E+01  -0.5048E+01   0.1775E+01   0.4671E-16   0.2085E+01   0.1183E+01
  0.4895E+01  -0.5052E+01   0.1778E+01   0.2676E-16   0.2074E+01   0.1186E+01
  0.4900E+01  -0.5055E+01   0.1781E+01   0.3118E-16   0.2068E+01   0.1187E+01
  0.4905E+01  -0.5054E+01   0.1780E+01   0.4463E-16   0.2070E+01   0.1187E+01
  0.4910E+01  -0.5052E+01   0.1778E+01   0.1620E-16   0.2079E+01   0.1185E+01
  0.4915E+01  -0.5048E+01   0.1774E+01   0.5960E-16   0.2091E+01   0.1183E+01
  0.4920E+01  -0.5044E+01   0.1771E+01   0.5456E-16   0.2101E+01   0.1181E+01
  0.4925E+01  -0.5043E+01   0.1770E+01   0.3150E-16   0.2102E+01   0.1180E+01
  0.4930E+01  -0.5046E+01   0.1772E+01   0.6996E-16   0.2092E+01   0.1181E+01
  0.4935E+01  -0.5051E+01   0.1777E+01   0.8973E-16   0.2070E+01   0.1185E+01
  0.4940E+01  -0.5060E+01   0.1786E+01   0.4134E-16   0.2039E+01   0.1190E+01
  0.4945E+01  -0.5070E+01   0.1796E+01   0.4608E-16   0.2003E+01   0.1197E+01
  0.4950E+01  -0.5081E+01   0.1806E+01   0.3580E-16   0.1966E+01   0.1204E+01
  0.4955E+01  -0.5090E+01   0.1815E+01   0.2245E-16   0.1934E+01   0.1210E+01
  0.4960E+01  -0.5097E+01   0.1822E+01   0.4675E-16   0.1911E+01   0.1215E+01
  0.4965E+01  -0.5100E+01   0.1825E+01   0.4017E-16   0.1902E+01   0.1217E+01
  0.4970E+01  -0.5100E+01   0.1825E+01   0.8797E-16   0.1906E+01   0.1217E+01
  0.4975E+01  -0.5097E+01   0.1822E+01   0.7752E-16   0.1922E+01   0.1215E+01
  0.4980E+01  -0.5092E+01   0.1817E+01   0.4647E-16   0.1947E+01   0.1212E+01
  0.4985E+01  -0.5086E+01   0.1813E+01   0.3716E-16   0.1975E+01   0.1208E+01
  0.4990E+01  -0.5082E+01   0.1809E+01   0.1335E-16   0.2003E+01   0.1206E+01
  0.4995E+01  -0.5079E+01   0.1806E+01   0.9502E-16   0.2032E+01   0.1204E+01
  0.5000E+01  -0.5075E+01   0.1802E+01   0.7402E-16   0.2064E+01   0.1201E+01
