        time     pot_ergy     kin_ergy         v_mc        press       T_adim
  0.3690E+01  -0.4614E+01   0.1578E+01   0.2908E-16   0.1206E+01   0.1052E+01
  0.3695E+01  -0.4612E+01   0.1577E+01   0.2483E-16   0.1203E+01   0.1051E+01
  0.3700E+01  -0.4611E+01   0.1575E+01   0.2340E-16   0.1201E+01   0.1050E+01
  0.3705E+01  -0.4609E+01   0.1573E+01   0.6459E-16   0.1200E+01   0.1049E+01
  0.3710E+01  -0.4607E+01   0.1572E+01   0.4163E-16   0.1197E+01   0.1048E+01
  0.3715E+01  -0.4607E+01   0.1571E+01   0.2121E-16   0.1191E+01   0.1047E+01
  0.3720E+01  -0.4608E+01   0.1572E+01   0.2846E-16   0.1179E+01   0.1048E+01
  0.3725E+01  -0.4611E+01   0.1575E+01   0.2594E-16   0.1158E+01   0.1050E+01
  0.3730E+01  -0.4616E+01   0.1580E+01   0.3616E-16   0.1132E+01   0.1053E+01
  0.3735E+01  -0.4622E+01   0.1587E+01   0.2222E-16   0.1101E+01   0.1058E+01
  0.3740E+01  -0.4630E+01   0.1594E+01   0.2199E-16   0.1067E+01   0.1063E+01
  0.3745E+01  -0.4637E+01   0.1601E+01   0.1164E-16   0.1039E+01   0.1067E+01
  0.3750E+01  -0.4642E+01   0.1606E+01   0.2006E-16   0.1021E+01   0.1070E+01
  0.3755E+01  -0.4642E+01   0.1606E+01   0.3204E-16   0.1020E+01   0.1071E+01
  0.3760E+01  -0.4637E+01   0.1601E+01   0.1710E-16   0.1041E+01   0.1068E+01
  0.3765E+01  -0.4627E+01   0.1591E+01   0.4065E-16   0.1083E+01   0.1061E+01
  0.3770E+01  -0.4613E+01   0.1577E+01   0.3216E-16   0.1144E+01   0.1051E+01
  0.3775E+01  -0.4596E+01   0.1560E+01   0.1950E-16   0.1214E+01   0.1040E+01
  0.3780E+01  -0.4579E+01   0.1544E+01   0.5471E-16   0.1285E+01   0.1029E+01
  0.3785E+01  -0.4566E+01   0.1530E+01   0.2245E-16   0.1344E+01   0.1020E+01
  0.3790E+01  -0.4557E+01   0.1522E+01   0.2308E-16   0.1384E+01   0.1014E+01
  0.3795E+01  -0.4555E+01   0.1520E+01   0.3657E-16   0.1399E+01   0.1013E+01
  0.3800E+01  -0.4560E+01   0.1525E+01   0.3674E-16   0.1387E+01   0.1016E+01
  0.3805E+01  -0.4570E+01   0.1535E+01   0.4028E-16   0.1355E+01   0.1023E+01
  0.3810E+01  -0.4584E+01   0.1549E+01   0.3626E-16   0.1307E+01   0.1032E+01
  0.3815E+01  -0.4600E+01   0.1564E+01   0.6289E-16   0.1250E+01   0.1043E+01
  0.3820E+01  -0.4616E+01   0.1580E+01   0.5612E-16   0.1192E+01   0.1053E+01
  0.3825E+01  -0.4630E+01   0.1595E+01   0.3351E-16   0.1136E+01   0.1063E+01
  0.3830E+01  -0.4644E+01   0.1608E+01   0.3068E-16   0.1085E+01   0.1072E+01
  0.3835E+01  -0.4656E+01   0.1620E+01   0.3888E-16   0.1041E+01   0.1080E+01
  0.3840E+01  -0.4665E+01   0.1629E+01   0.7852E-16   0.1005E+01   0.1086E+01
  0.3845E+01  -0.4672E+01   0.1636E+01   0.5249E-16   0.9794E+00   0.1091E+01
  0.3850E+01  -0.4677E+01   0.1641E+01   0.2377E-16   0.9653E+00   0.1094E+01
  0.3855E+01  -0.4678E+01   0.1642E+01   0.2822E-16   0.9650E+00   0.1095E+01
  0.3860E+01  -0.4675E+01   0.1639E+01   0.4566E-16   0.9780E+00   0.1093E+01
  0.3865E+01  -0.4670E+01   0.1634E+01   0.4186E-16   0.1007E+01   0.1089E+01
  0.3870E+01  -0.4661E+01   0.1625E+01   0.4028E-16   0.1048E+01   0.1083E+01
  0.3875E+01  -0.4650E+01   0.1614E+01   0.6416E-16   0.1098E+01   0.1076E+01
  0.3880E+01  -0.4639E+01   0.1603E+01   0.3815E-16   0.1149E+01   0.1069E+01
  0.3885E+01  -0.4630E+01   0.1594E+01   0.3524E-16   0.1194E+01   0.1063E+01
  0.3890E+01  -0.4623E+01   0.1587E+01   0.2165E-16   0.1232E+01   0.1058E+01
  0.3895E+01  -0.4617E+01   0.1581E+01   0.6293E-16   0.1269E+01   0.1054E+01
  0.3900E+01  -0.4611E+01   0.1575E+01   0.5201E-16   0.1306E+01   0.1050E+01
  0.3905E+01  -0.4605E+01   0.1569E+01   0.4377E-16   0.1344E+01   0.1046E+01
  0.3910E+01  -0.4597E+01   0.1561E+01   0.5639E-17   0.1385E+01   0.1041E+01
  0.3915E+01  -0.4590E+01   0.1554E+01   0.3396E-16   0.1425E+01   0.1036E+01
  0.3920E+01  -0.4582E+01   0.1547E+01   0.5175E-16   0.1467E+01   0.1031E+01
  0.3925E+01  -0.4575E+01   0.1539E+01   0.6621E-16   0.1508E+01   0.1026E+01
  0.3930E+01  -0.4568E+01   0.1532E+01   0.4308E-16   0.1545E+01   0.1021E+01
  0.3935E+01  -0.4562E+01   0.1526E+01   0.2135E-16   0.1575E+01   0.1017E+01
  0.3940E+01  -0.4559E+01   0.1524E+01   0.4432E-16   0.1593E+01   0.1016E+01
  0.3945E+01  -0.4562E+01   0.1526E+01   0.2700E-16   0.1591E+01   0.1017E+01
  0.3950E+01  -0.4569E+01   0.1533E+01   0.4259E-16   0.1568E+01   0.1022E+01
  0.3955E+01  -0.4580E+01   0.1544E+01   0.1492E-16   0.1531E+01   0.1029E+01
  0.3960E+01  -0.4592E+01   0.1556E+01   0.3899E-16   0.1487E+01   0.1037E+01
  0.3965E+01  -0.4604E+01   0.1568E+01   0.3343E-16   0.1442E+01   0.1045E+01
  0.3970E+01  -0.4614E+01   0.1578E+01   0.2306E-16   0.1403E+01   0.1052E+01
  0.3975E+01  -0.4621E+01   0.1585E+01   0.5670E-16   0.1375E+01   0.1057E+01
  0.3980E+01  -0.4625E+01   0.1590E+01   0.4419E-16   0.1353E+01   0.1060E+01
  0.3985E+01  -0.4628E+01   0.1592E+01   0.6305E-16   0.1338E+01   0.1062E+01
  0.3990E+01  -0.4631E+01   0.1595E+01   0.4729E-16   0.1324E+01   0.1063E+01
  0.3995E+01  -0.4634E+01   0.1598E+01   0.4750E-16   0.1308E+01   0.1065E+01
  0.4000E+01  -0.4638E+01   0.1602E+01   0.5343E-16   0.1287E+01   0.1068E+01
  0.4005E+01  -0.4641E+01   0.1606E+01   0.2305E-16   0.1268E+01   0.1070E+01
  0.4010E+01  -0.4644E+01   0.1608E+01   0.2834E-16   0.1254E+01   0.1072E+01
  0.4015E+01  -0.4642E+01   0.1606E+01   0.4257E-16   0.1254E+01   0.1070E+01
  0.4020E+01  -0.4635E+01   0.1598E+01   0.4428E-16   0.1278E+01   0.1065E+01
  0.4025E+01  -0.4622E+01   0.1586E+01   0.3130E-16   0.1318E+01   0.1057E+01
  0.4030E+01  -0.4606E+01   0.1570E+01   0.2539E-16   0.1372E+01   0.1046E+01
  0.4035E+01  -0.4590E+01   0.1554E+01   0.3050E-16   0.1424E+01   0.1036E+01
  0.4040E+01  -0.4578E+01   0.1543E+01   0.2083E-16   0.1460E+01   0.1028E+01
  0.4045E+01  -0.4572E+01   0.1537E+01   0.1473E-16   0.1473E+01   0.1025E+01
  0.4050E+01  -0.4573E+01   0.1537E+01   0.6085E-16   0.1465E+01   0.1025E+01
  0.4055E+01  -0.4578E+01   0.1542E+01   0.3633E-16   0.1439E+01   0.1028E+01
  0.4060E+01  -0.4586E+01   0.1550E+01   0.5992E-16   0.1398E+01   0.1034E+01
  0.4065E+01  -0.4597E+01   0.1561E+01   0.4517E-16   0.1349E+01   0.1041E+01
  0.4070E+01  -0.4608E+01   0.1572E+01   0.6385E-16   0.1296E+01   0.1048E+01
  0.4075E+01  -0.4619E+01   0.1583E+01   0.1245E-16   0.1243E+01   0.1056E+01
  0.4080E+01  -0.4630E+01   0.1595E+01   0.4441E-16   0.1190E+01   0.1063E+01
  0.4085E+01  -0.4641E+01   0.1605E+01   0.4534E-16   0.1140E+01   0.1070E+01
  0.4090E+01  -0.4650E+01   0.1614E+01   0.4259E-16   0.1093E+01   0.1076E+01
  0.4095E+01  -0.4658E+01   0.1622E+01   0.3648E-16   0.1052E+01   0.1082E+01
  0.4100E+01  -0.4666E+01   0.1630E+01   0.5147E-16   0.1015E+01   0.1087E+01
  0.4105E+01  -0.4672E+01   0.1636E+01   0.2728E-16   0.9834E+00   0.1091E+01
  0.4110E+01  -0.4677E+01   0.1641E+01   0.8285E-17   0.9603E+00   0.1094E+01
  0.4115E+01  -0.4678E+01   0.1642E+01   0.7411E-16   0.9489E+00   0.1095E+01
  0.4120E+01  -0.4676E+01   0.1640E+01   0.5723E-16   0.9564E+00   0.1093E+01
  0.4125E+01  -0.4668E+01   0.1632E+01   0.2181E-16   0.9842E+00   0.1088E+01
  0.4130E+01  -0.4655E+01   0.1619E+01   0.5287E-16   0.1035E+01   0.1080E+01
  0.4135E+01  -0.4638E+01   0.1601E+01   0.4524E-16   0.1106E+01   0.1068E+01
  0.4140E+01  -0.4615E+01   0.1579E+01   0.2715E-16   0.1192E+01   0.1053E+01
  0.4145E+01  -0.4591E+01   0.1555E+01   0.1727E-16   0.1288E+01   0.1037E+01
  0.4150E+01  -0.4568E+01   0.1532E+01   0.2158E-16   0.1377E+01   0.1021E+01
  0.4155E+01  -0.4553E+01   0.1517E+01   0.3043E-16   0.1436E+01   0.1012E+01
  0.4160E+01  -0.4550E+01   0.1515E+01   0.3136E-16   0.1446E+01   0.1010E+01
  0.4165E+01  -0.4560E+01   0.1525E+01   0.8065E-16   0.1411E+01   0.1016E+01
  0.4170E+01  -0.4577E+01   0.1541E+01   0.2710E-16   0.1348E+01   0.1028E+01
  0.4175E+01  -0.4596E+01   0.1560E+01   0.2907E-16   0.1276E+01   0.1040E+01
  0.4180E+01  -0.4613E+01   0.1577E+01   0.4594E-16   0.1210E+01   0.1052E+01
  0.4185E+01  -0.4626E+01   0.1590E+01   0.4354E-16   0.1158E+01   0.1060E+01
  0.4190E+01  -0.4634E+01   0.1598E+01   0.7306E-16   0.1127E+01   0.1065E+01
  0.4195E+01  -0.4636E+01   0.1600E+01   0.1150E-16   0.1114E+01   0.1067E+01
  0.4200E+01  -0.4634E+01   0.1598E+01   0.2248E-16   0.1122E+01   0.1065E+01
  0.4205E+01  -0.4628E+01   0.1592E+01   0.3530E-16   0.1142E+01   0.1061E+01
  0.4210E+01  -0.4619E+01   0.1583E+01   0.6009E-16   0.1172E+01   0.1056E+01
  0.4215E+01  -0.4611E+01   0.1575E+01   0.9952E-17   0.1204E+01   0.1050E+01
  0.4220E+01  -0.4603E+01   0.1567E+01   0.2455E-16   0.1234E+01   0.1045E+01
  0.4225E+01  -0.4596E+01   0.1561E+01   0.3813E-16   0.1261E+01   0.1040E+01
  0.4230E+01  -0.4590E+01   0.1555E+01   0.1957E-16   0.1288E+01   0.1036E+01
  0.4235E+01  -0.4584E+01   0.1548E+01   0.2055E-16   0.1316E+01   0.1032E+01
  0.4240E+01  -0.4577E+01   0.1541E+01   0.5572E-16   0.1345E+01   0.1027E+01
  0.4245E+01  -0.4570E+01   0.1534E+01   0.2773E-16   0.1373E+01   0.1023E+01
  0.4250E+01  -0.4564E+01   0.1528E+01   0.3428E-16   0.1394E+01   0.1019E+01
  0.4255E+01  -0.4561E+01   0.1525E+01   0.2390E-16   0.1405E+01   0.1017E+01
  0.4260E+01  -0.4561E+01   0.1525E+01   0.4425E-16   0.1402E+01   0.1017E+01
  0.4265E+01  -0.4564E+01   0.1528E+01   0.3734E-16   0.1386E+01   0.1019E+01
  0.4270E+01  -0.4572E+01   0.1536E+01   0.4722E-16   0.1352E+01   0.1024E+01
  0.4275E+01  -0.4585E+01   0.1549E+01   0.4575E-16   0.1298E+01   0.1033E+01
  0.4280E+01  -0.4603E+01   0.1567E+01   0.5028E-16   0.1226E+01   0.1045E+01
  0.4285E+01  -0.4624E+01   0.1588E+01   0.2423E-16   0.1140E+01   0.1059E+01
  0.4290E+01  -0.4646E+01   0.1609E+01   0.2482E-16   0.1055E+01   0.1073E+01
  0.4295E+01  -0.4663E+01   0.1626E+01   0.1321E-16   0.9882E+00   0.1084E+01
  0.4300E+01  -0.4673E+01   0.1637E+01   0.3013E-16   0.9469E+00   0.1091E+01
  0.4305E+01  -0.4675E+01   0.1639E+01   0.4805E-16   0.9369E+00   0.1093E+01
  0.4310E+01  -0.4671E+01   0.1635E+01   0.1954E-16   0.9527E+00   0.1090E+01
  0.4315E+01  -0.4662E+01   0.1626E+01   0.2750E-16   0.9851E+00   0.1084E+01
  0.4320E+01  -0.4652E+01   0.1617E+01   0.3133E-16   0.1025E+01   0.1078E+01
  0.4325E+01  -0.4643E+01   0.1607E+01   0.4731E-16   0.1064E+01   0.1072E+01
  0.4330E+01  -0.4637E+01   0.1601E+01   0.2044E-16   0.1094E+01   0.1067E+01
  0.4335E+01  -0.4634E+01   0.1598E+01   0.3479E-16   0.1109E+01   0.1066E+01
  0.4340E+01  -0.4635E+01   0.1600E+01   0.1735E-16   0.1111E+01   0.1066E+01
  0.4345E+01  -0.4640E+01   0.1604E+01   0.3484E-16   0.1099E+01   0.1069E+01
  0.4350E+01  -0.4646E+01   0.1610E+01   0.1754E-16   0.1081E+01   0.1073E+01
  0.4355E+01  -0.4651E+01   0.1615E+01   0.2314E-16   0.1066E+01   0.1077E+01
  0.4360E+01  -0.4654E+01   0.1618E+01   0.1420E-16   0.1059E+01   0.1079E+01
  0.4365E+01  -0.4653E+01   0.1617E+01   0.4180E-16   0.1062E+01   0.1078E+01
  0.4370E+01  -0.4649E+01   0.1613E+01   0.2428E-16   0.1079E+01   0.1076E+01
  0.4375E+01  -0.4643E+01   0.1607E+01   0.1995E-16   0.1103E+01   0.1071E+01
  0.4380E+01  -0.4637E+01   0.1601E+01   0.5768E-16   0.1124E+01   0.1067E+01
  0.4385E+01  -0.4633E+01   0.1597E+01   0.2665E-16   0.1137E+01   0.1065E+01
  0.4390E+01  -0.4632E+01   0.1596E+01   0.3885E-16   0.1138E+01   0.1064E+01
  0.4395E+01  -0.4635E+01   0.1599E+01   0.3303E-16   0.1126E+01   0.1066E+01
  0.4400E+01  -0.4640E+01   0.1604E+01   0.5744E-16   0.1104E+01   0.1070E+01
  0.4405E+01  -0.4647E+01   0.1611E+01   0.2215E-16   0.1077E+01   0.1074E+01
  0.4410E+01  -0.4652E+01   0.1616E+01   0.3417E-16   0.1052E+01   0.1078E+01
  0.4415E+01  -0.4656E+01   0.1620E+01   0.1230E-16   0.1035E+01   0.1080E+01
  0.4420E+01  -0.4658E+01   0.1622E+01   0.2323E-16   0.1025E+01   0.1081E+01
  0.4425E+01  -0.4659E+01   0.1623E+01   0.3578E-16   0.1021E+01   0.1082E+01
  0.4430E+01  -0.4660E+01   0.1624E+01   0.3551E-16   0.1015E+01   0.1083E+01
  0.4435E+01  -0.4662E+01   0.1627E+01   0.4219E-16   0.1006E+01   0.1084E+01
  0.4440E+01  -0.4665E+01   0.1630E+01   0.4597E-16   0.9954E+00   0.1086E+01
  0.4445E+01  -0.4668E+01   0.1633E+01   0.9661E-17   0.9846E+00   0.1088E+01
  0.4450E+01  -0.4671E+01   0.1636E+01   0.4190E-16   0.9744E+00   0.1090E+01
  0.4455E+01  -0.4674E+01   0.1638E+01   0.4041E-16   0.9663E+00   0.1092E+01
  0.4460E+01  -0.4676E+01   0.1640E+01   0.5814E-16   0.9614E+00   0.1093E+01
  0.4465E+01  -0.4676E+01   0.1640E+01   0.4333E-16   0.9642E+00   0.1093E+01
  0.4470E+01  -0.4672E+01   0.1636E+01   0.1266E-16   0.9803E+00   0.1091E+01
  0.4475E+01  -0.4664E+01   0.1628E+01   0.2185E-16   0.1013E+01   0.1085E+01
  0.4480E+01  -0.4652E+01   0.1616E+01   0.2914E-16   0.1061E+01   0.1077E+01
  0.4485E+01  -0.4637E+01   0.1601E+01   0.5768E-16   0.1119E+01   0.1067E+01
  0.4490E+01  -0.4621E+01   0.1585E+01   0.5640E-16   0.1179E+01   0.1057E+01
  0.4495E+01  -0.4607E+01   0.1572E+01   0.4860E-16   0.1231E+01   0.1048E+01
  0.4500E+01  -0.4597E+01   0.1562E+01   0.2771E-16   0.1269E+01   0.1041E+01
  0.4505E+01  -0.4593E+01   0.1557E+01   0.1460E-16   0.1285E+01   0.1038E+01
  0.4510E+01  -0.4594E+01   0.1559E+01   0.5725E-16   0.1276E+01   0.1039E+01
  0.4515E+01  -0.4602E+01   0.1566E+01   0.3163E-16   0.1245E+01   0.1044E+01
  0.4520E+01  -0.4613E+01   0.1577E+01   0.2335E-16   0.1200E+01   0.1051E+01
  0.4525E+01  -0.4625E+01   0.1589E+01   0.1980E-16   0.1153E+01   0.1059E+01
  0.4530E+01  -0.4634E+01   0.1598E+01   0.1855E-16   0.1112E+01   0.1065E+01
  0.4535E+01  -0.4640E+01   0.1604E+01   0.2208E-16   0.1085E+01   0.1069E+01
  0.4540E+01  -0.4642E+01   0.1606E+01   0.2609E-16   0.1068E+01   0.1071E+01
  0.4545E+01  -0.4643E+01   0.1607E+01   0.3283E-16   0.1058E+01   0.1071E+01
  0.4550E+01  -0.4644E+01   0.1608E+01   0.2310E-16   0.1050E+01   0.1072E+01
  0.4555E+01  -0.4643E+01   0.1607E+01   0.5382E-16   0.1044E+01   0.1071E+01
  0.4560E+01  -0.4642E+01   0.1606E+01   0.4288E-16   0.1042E+01   0.1071E+01
  0.4565E+01  -0.4639E+01   0.1603E+01   0.5119E-16   0.1047E+01   0.1069E+01
  0.4570E+01  -0.4634E+01   0.1598E+01   0.2016E-16   0.1058E+01   0.1065E+01
  0.4575E+01  -0.4628E+01   0.1592E+01   0.3073E-16   0.1074E+01   0.1061E+01
  0.4580E+01  -0.4620E+01   0.1584E+01   0.2530E-16   0.1097E+01   0.1056E+01
  0.4585E+01  -0.4612E+01   0.1576E+01   0.2321E-16   0.1120E+01   0.1050E+01
  0.4590E+01  -0.4604E+01   0.1568E+01   0.2442E-16   0.1144E+01   0.1045E+01
  0.4595E+01  -0.4597E+01   0.1561E+01   0.2470E-16   0.1161E+01   0.1041E+01
  0.4600E+01  -0.4593E+01   0.1557E+01   0.2335E-17   0.1170E+01   0.1038E+01
  0.4605E+01  -0.4592E+01   0.1556E+01   0.1382E-16   0.1167E+01   0.1038E+01
  0.4610E+01  -0.4596E+01   0.1561E+01   0.1755E-16   0.1144E+01   0.1041E+01
  0.4615E+01  -0.4607E+01   0.1571E+01   0.1480E-16   0.1099E+01   0.1047E+01
  0.4620E+01  -0.4622E+01   0.1586E+01   0.1455E-16   0.1037E+01   0.1058E+01
  0.4625E+01  -0.4640E+01   0.1604E+01   0.3637E-16   0.9671E+00   0.1069E+01
  0.4630E+01  -0.4657E+01   0.1621E+01   0.1819E-16   0.9021E+00   0.1080E+01
  0.4635E+01  -0.4670E+01   0.1634E+01   0.2342E-16   0.8521E+00   0.1089E+01
  0.4640E+01  -0.4678E+01   0.1642E+01   0.3288E-16   0.8236E+00   0.1095E+01
  0.4645E+01  -0.4681E+01   0.1645E+01   0.2183E-16   0.8188E+00   0.1096E+01
  0.4650E+01  -0.4678E+01   0.1642E+01   0.3551E-16   0.8363E+00   0.1095E+01
  0.4655E+01  -0.4671E+01   0.1635E+01   0.7908E-17   0.8751E+00   0.1090E+01
  0.4660E+01  -0.4659E+01   0.1623E+01   0.1337E-16   0.9340E+00   0.1082E+01
  0.4665E+01  -0.4641E+01   0.1605E+01   0.3340E-16   0.1015E+01   0.1070E+01
  0.4670E+01  -0.4619E+01   0.1582E+01   0.4886E-16   0.1118E+01   0.1055E+01
  0.4675E+01  -0.4592E+01   0.1556E+01   0.4003E-16   0.1233E+01   0.1037E+01
  0.4680E+01  -0.4564E+01   0.1529E+01   0.2486E-16   0.1353E+01   0.1019E+01
  0.4685E+01  -0.4541E+01   0.1505E+01   0.3543E-16   0.1456E+01   0.1004E+01
  0.4690E+01  -0.4525E+01   0.1490E+01   0.1773E-16   0.1528E+01   0.9932E+00
  0.4695E+01  -0.4520E+01   0.1485E+01   0.2873E-16   0.1558E+01   0.9898E+00
  0.4700E+01  -0.4525E+01   0.1490E+01   0.4953E-16   0.1547E+01   0.9932E+00
  0.4705E+01  -0.4538E+01   0.1503E+01   0.2445E-16   0.1505E+01   0.1002E+01
  0.4710E+01  -0.4556E+01   0.1520E+01   0.2444E-16   0.1444E+01   0.1013E+01
  0.4715E+01  -0.4574E+01   0.1538E+01   0.1978E-16   0.1377E+01   0.1025E+01
  0.4720E+01  -0.4591E+01   0.1555E+01   0.4937E-16   0.1313E+01   0.1037E+01
  0.4725E+01  -0.4606E+01   0.1570E+01   0.2742E-16   0.1256E+01   0.1047E+01
  0.4730E+01  -0.4620E+01   0.1584E+01   0.6270E-16   0.1206E+01   0.1056E+01
  0.4735E+01  -0.4632E+01   0.1596E+01   0.6914E-16   0.1160E+01   0.1064E+01
  0.4740E+01  -0.4642E+01   0.1607E+01   0.3613E-16   0.1119E+01   0.1071E+01
  0.4745E+01  -0.4652E+01   0.1616E+01   0.5079E-16   0.1084E+01   0.1077E+01
  0.4750E+01  -0.4659E+01   0.1623E+01   0.4266E-16   0.1060E+01   0.1082E+01
  0.4755E+01  -0.4664E+01   0.1627E+01   0.3411E-16   0.1048E+01   0.1085E+01
  0.4760E+01  -0.4665E+01   0.1629E+01   0.3848E-16   0.1048E+01   0.1086E+01
  0.4765E+01  -0.4663E+01   0.1628E+01   0.5506E-16   0.1060E+01   0.1085E+01
  0.4770E+01  -0.4660E+01   0.1625E+01   0.2499E-16   0.1079E+01   0.1083E+01
  0.4775E+01  -0.4656E+01   0.1620E+01   0.2181E-16   0.1103E+01   0.1080E+01
  0.4780E+01  -0.4651E+01   0.1616E+01   0.2008E-16   0.1129E+01   0.1077E+01
  0.4785E+01  -0.4646E+01   0.1611E+01   0.2316E-16   0.1158E+01   0.1074E+01
  0.4790E+01  -0.4642E+01   0.1606E+01   0.3718E-16   0.1185E+01   0.1071E+01
  0.4795E+01  -0.4638E+01   0.1602E+01   0.2967E-16   0.1209E+01   0.1068E+01
  0.4800E+01  -0.4634E+01   0.1598E+01   0.2024E-16   0.1231E+01   0.1066E+01
  0.4805E+01  -0.4630E+01   0.1594E+01   0.5367E-16   0.1253E+01   0.1063E+01
  0.4810E+01  -0.4625E+01   0.1589E+01   0.1240E-16   0.1277E+01   0.1059E+01
  0.4815E+01  -0.4619E+01   0.1584E+01   0.2541E-16   0.1302E+01   0.1056E+01
  0.4820E+01  -0.4614E+01   0.1578E+01   0.2039E-16   0.1325E+01   0.1052E+01
  0.4825E+01  -0.4609E+01   0.1573E+01   0.2277E-16   0.1344E+01   0.1049E+01
  0.4830E+01  -0.4606E+01   0.1570E+01   0.2826E-16   0.1357E+01   0.1047E+01
  0.4835E+01  -0.4604E+01   0.1568E+01   0.1835E-16   0.1362E+01   0.1045E+01
  0.4840E+01  -0.4602E+01   0.1567E+01   0.8300E-17   0.1363E+01   0.1044E+01
  0.4845E+01  -0.4602E+01   0.1566E+01   0.2069E-16   0.1364E+01   0.1044E+01
  0.4850E+01  -0.4601E+01   0.1565E+01   0.4041E-16   0.1358E+01   0.1044E+01
  0.4855E+01  -0.4601E+01   0.1566E+01   0.2590E-16   0.1349E+01   0.1044E+01
  0.4860E+01  -0.4603E+01   0.1567E+01   0.4278E-16   0.1335E+01   0.1045E+01
  0.4865E+01  -0.4606E+01   0.1570E+01   0.1105E-16   0.1314E+01   0.1047E+01
  0.4870E+01  -0.4611E+01   0.1576E+01   0.3076E-16   0.1283E+01   0.1051E+01
  0.4875E+01  -0.4620E+01   0.1584E+01   0.6562E-16   0.1240E+01   0.1056E+01
  0.4880E+01  -0.4632E+01   0.1596E+01   0.3188E-16   0.1187E+01   0.1064E+01
  0.4885E+01  -0.4645E+01   0.1609E+01   0.4022E-16   0.1129E+01   0.1072E+01
  0.4890E+01  -0.4657E+01   0.1620E+01   0.2707E-16   0.1076E+01   0.1080E+01
  0.4895E+01  -0.4665E+01   0.1628E+01   0.4748E-16   0.1037E+01   0.1086E+01
  0.4900E+01  -0.4666E+01   0.1629E+01   0.7431E-16   0.1026E+01   0.1086E+01
  0.4905E+01  -0.4659E+01   0.1622E+01   0.1895E-16   0.1045E+01   0.1082E+01
  0.4910E+01  -0.4644E+01   0.1607E+01   0.9279E-16   0.1096E+01   0.1072E+01
  0.4915E+01  -0.4623E+01   0.1587E+01   0.1279E-16   0.1170E+01   0.1058E+01
  0.4920E+01  -0.4600E+01   0.1564E+01   0.2717E-16   0.1253E+01   0.1043E+01
  0.4925E+01  -0.4579E+01   0.1543E+01   0.6694E-16   0.1331E+01   0.1029E+01
  0.4930E+01  -0.4561E+01   0.1525E+01   0.3854E-16   0.1398E+01   0.1017E+01
  0.4935E+01  -0.4547E+01   0.1511E+01   0.3904E-16   0.1450E+01   0.1008E+01
  0.4940E+01  -0.4537E+01   0.1501E+01   0.5993E-16   0.1489E+01   0.1001E+01
  0.4945E+01  -0.4530E+01   0.1494E+01   0.6424E-16   0.1518E+01   0.9960E+00
  0.4950E+01  -0.4526E+01   0.1490E+01   0.3985E-16   0.1532E+01   0.9934E+00
  0.4955E+01  -0.4525E+01   0.1489E+01   0.2727E-16   0.1535E+01   0.9928E+00
  0.4960E+01  -0.4527E+01   0.1491E+01   0.2736E-16   0.1529E+01   0.9939E+00
  0.4965E+01  -0.4530E+01   0.1495E+01   0.3195E-16   0.1514E+01   0.9964E+00
  0.4970E+01  -0.4536E+01   0.1501E+01   0.1567E-16   0.1488E+01   0.1001E+01
  0.4975E+01  -0.4547E+01   0.1511E+01   0.6098E-16   0.1446E+01   0.1008E+01
  0.4980E+01  -0.4563E+01   0.1528E+01   0.6890E-16   0.1383E+01   0.1018E+01
  0.4985E+01  -0.4584E+01   0.1549E+01   0.2511E-16   0.1301E+01   0.1032E+01
  0.4990E+01  -0.4607E+01   0.1571E+01   0.7590E-16   0.1214E+01   0.1047E+01
  0.4995E+01  -0.4627E+01   0.1590E+01   0.7926E-16   0.1138E+01   0.1060E+01
  0.5000E+01  -0.4640E+01   0.1604E+01   0.1974E-16   0.1083E+01   0.1069E+01
